case_id,tool_id,tool_type,model,mutation_operator,status,failure_class,initial_bpr,final_bpr,delta_bpr,complete_repair,effective_repair,regression,patch_parse_failures,patch_validation_failures,patch_application_failures,iterations_completed,runtime_seconds,complexity_tier,difficulty_score,faulty_bpr,reference_bpr,oracle_detected,bpr_delta_pre_repair
case_000401,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000402,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000402,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000402,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000403,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000403,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000403,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000404,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,7.69,0.0,1.0,True,1.0
case_000404,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,7.69,0.0,1.0,True,1.0
case_000404,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,7.69,0.0,1.0,True,1.0
case_000405,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000405,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000405,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000406,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000406,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000406,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000407,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000407,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000407,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000408,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000408,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000408,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000409,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000409,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000409,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000410,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000410,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000410,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000411,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000411,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000411,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000412,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000412,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000412,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000413,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000413,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000413,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000414,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000414,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000414,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000415,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000415,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000415,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000416,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000416,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000416,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000417,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000417,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000417,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000418,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000418,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000418,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000419,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003,small,5.43,0.0,1.0,True,1.0
case_000419,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000419,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000420,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.53,0.0,1.0,True,1.0
case_000420,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.53,0.0,1.0,True,1.0
case_000420,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.53,0.0,1.0,True,1.0
case_000421,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000421,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000421,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000422,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.53,0.0,1.0,True,1.0
case_000422,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.53,0.0,1.0,True,1.0
case_000422,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.53,0.0,1.0,True,1.0
case_000423,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,6.71,0.0,1.0,True,1.0
case_000423,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,6.71,0.0,1.0,True,1.0
case_000423,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,6.71,0.0,1.0,True,1.0
case_000424,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,6.71,0.0,1.0,True,1.0
case_000424,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,6.71,0.0,1.0,True,1.0
case_000424,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,6.71,0.0,1.0,True,1.0
case_000425,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,7.39,0.0,1.0,True,1.0
case_000425,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,7.39,0.0,1.0,True,1.0
case_000425,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,7.39,0.0,1.0,True,1.0
case_000426,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000426,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000426,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000427,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000427,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000427,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000428,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.53,0.0,1.0,True,1.0
case_000428,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.53,0.0,1.0,True,1.0
case_000428,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.53,0.0,1.0,True,1.0
case_000429,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000429,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000429,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000430,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000430,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,3.88,0.0,1.0,True,1.0
case_000430,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000431,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,6.64,0.0,1.0,True,1.0
case_000431,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,6.64,0.0,1.0,True,1.0
case_000431,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,6.64,0.0,1.0,True,1.0
case_000432,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,5.43,0.0,1.0,True,1.0
case_000432,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000432,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000433,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,3.88,0.0,1.0,True,1.0
case_000433,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,3.88,0.0,1.0,True,1.0
case_000433,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,3.88,0.0,1.0,True,1.0
case_000434,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,3.88,0.0,1.0,True,1.0
case_000434,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,3.88,0.0,1.0,True,1.0
case_000434,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,3.88,0.0,1.0,True,1.0
case_000435,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000435,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000435,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000436,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000436,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000436,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000437,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000437,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000437,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000438,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000438,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000438,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000439,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000439,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000439,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000440,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.53,0.0,1.0,True,1.0
case_000440,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.53,0.0,1.0,True,1.0
case_000440,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.53,0.0,1.0,True,1.0
case_000441,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,6.71,0.0,1.0,True,1.0
case_000441,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,6.71,0.0,1.0,True,1.0
case_000441,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,6.71,0.0,1.0,True,1.0
case_000442,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,3.88,0.0,1.0,True,1.0
case_000442,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,3.88,0.0,1.0,True,1.0
case_000442,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,3.88,0.0,1.0,True,1.0
case_000443,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000443,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000443,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000444,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,6.71,0.0,1.0,True,1.0
case_000444,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,6.71,0.0,1.0,True,1.0
case_000444,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,6.71,0.0,1.0,True,1.0
case_000445,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.53,0.0,1.0,True,1.0
case_000445,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.53,0.0,1.0,True,1.0
case_000445,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.53,0.0,1.0,True,1.0
case_000446,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000446,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000446,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000447,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,3.88,0.0,1.0,True,1.0
case_000447,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,3.88,0.0,1.0,True,1.0
case_000447,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,3.88,0.0,1.0,True,1.0
case_000448,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000448,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000448,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000449,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000449,baseline_random,baseline,baseline_random,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
case_000449,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,3.88,0.0,1.0,True,1.0
