case_id,bug_type,mutation_operator,mutation_order,is_higher_order,reference_bpr,faulty_bpr,fault_detected
case_000848,wrong_target,wrong_target,1,False,1.0,0.95,1
case_000849,wrong_target,wrong_target,1,False,1.0,0.95,1
case_000850,wrong_target,wrong_target,1,False,1.0,0.95,1
case_000851,wrong_target,wrong_target,1,False,1.0,0.916667,1
case_000852,wrong_target,wrong_target,1,False,1.0,0.933333,1
case_000853,wrong_target,wrong_target,1,False,1.0,0.583333,1
case_000854,wrong_target,wrong_target,1,False,1.0,0.916667,1
case_000855,wrong_target,wrong_target,1,False,1.0,0.9,1
case_000856,wrong_target,wrong_target,1,False,1.0,0.071429,1
case_000857,wrong_target,wrong_target,1,False,1.0,0.071429,1
case_000858,wrong_target,wrong_target,1,False,1.0,0.9,1
case_000859,wrong_target,wrong_target,1,False,1.0,0.923077,1
case_000860,wrong_target,wrong_target,1,False,1.0,0.916667,1
case_000861,wrong_target,wrong_target,1,False,1.0,0.916667,1
case_000862,wrong_target,wrong_target,1,False,1.0,0.9,1
case_000863,wrong_target,wrong_target,1,False,1.0,0.909091,1
case_000864,wrong_target,wrong_target,1,False,1.0,0.916667,1
case_000865,wrong_target,wrong_target,1,False,1.0,0.928571,1
case_000866,wrong_target,wrong_target,1,False,1.0,0.933333,1
case_000867,wrong_target,wrong_target,1,False,1.0,0.916667,1
case_000868,wrong_target,wrong_target,1,False,1.0,0.928571,1
case_000869,wrong_target,wrong_target,1,False,1.0,0.916667,1
case_000870,wrong_target,wrong_target,1,False,1.0,0.916667,1
case_000871,wrong_target,wrong_target,1,False,1.0,0.909091,1
case_000872,wrong_target,wrong_target,1,False,1.0,0.916667,1
case_000873,wrong_target,wrong_target,1,False,1.0,0.545455,1
case_000874,wrong_target,wrong_target,1,False,1.0,0.928571,1
case_000875,wrong_target,wrong_target,1,False,1.0,0.9,1
case_000876,wrong_target,wrong_target,1,False,1.0,0.909091,1
case_000877,wrong_target,wrong_target,1,False,1.0,0.5,1
case_000878,wrong_target,wrong_target,1,False,1.0,0.923077,1
case_000879,wrong_target,wrong_target,1,False,1.0,0.642857,1
case_000880,wrong_target,wrong_target,1,False,1.0,0.923077,1
case_000881,wrong_target,wrong_target,1,False,1.0,0.9,1
case_000882,wrong_target,wrong_target,1,False,1.0,0.9,1
case_000883,wrong_target,wrong_target,1,False,1.0,0.909091,1
case_000884,wrong_target,wrong_target,1,False,1.0,0.9,1
case_000885,wrong_target,wrong_target,1,False,1.0,0.545455,1
case_000886,wrong_target,wrong_target,1,False,1.0,0.083333,1
case_000887,wrong_target,wrong_target,1,False,1.0,0.916667,1
case_000888,wrong_target,wrong_target,1,False,1.0,0.5,1
case_000889,wrong_target,wrong_target,1,False,1.0,0.071429,1
case_000890,wrong_target,wrong_target,1,False,1.0,0.461538,1
case_000891,wrong_target,wrong_target,1,False,1.0,0.916667,1
case_000892,wrong_target,wrong_target,1,False,1.0,0.5,1
case_000893,wrong_target,wrong_target,1,False,1.0,0.461538,1
case_000894,wrong_target,wrong_target,1,False,1.0,0.916667,1
case_000895,wrong_target,wrong_target,1,False,1.0,0.9,1
case_000896,wrong_target,wrong_target,1,False,1.0,0.923077,1
case_000897,wrong_target,wrong_target,1,False,1.0,0.583333,1
case_000898,wrong_target,wrong_target,1,False,1.0,0.9,1
case_000899,wrong_target,wrong_target,1,False,1.0,0.916667,1
case_000900,wrong_target,wrong_target,1,False,1.0,0.916667,1
case_000901,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000902,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000903,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000904,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000905,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000906,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000907,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000908,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000909,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000910,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000911,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000912,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000913,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000914,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000915,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000916,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000917,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000918,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000919,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000920,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000921,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000922,missing_transition,missing_transition,1,False,1.0,0.583333,1
case_000923,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000924,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000925,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000926,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000927,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000928,missing_transition,missing_transition,1,False,1.0,0.083333,1
case_000929,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000930,missing_transition,missing_transition,1,False,1.0,0.583333,1
case_000931,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000932,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000933,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000934,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000935,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000936,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000937,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000938,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000939,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000940,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000941,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000942,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000943,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000944,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000945,missing_transition,missing_transition,1,False,1.0,0.083333,1
case_000946,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000947,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000948,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000949,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000950,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000951,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000952,missing_transition,missing_transition,1,False,1.0,0.923077,1
case_000953,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000954,missing_transition,missing_transition,1,False,1.0,0.909091,1
case_000955,missing_transition,missing_transition,1,False,1.0,0.615385,1
case_000956,missing_transition,missing_transition,1,False,1.0,0.583333,1
case_000957,missing_transition,missing_transition,1,False,1.0,0.933333,1
case_000958,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000959,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000960,missing_transition,missing_transition,1,False,1.0,0.933333,1
case_000961,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000962,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000963,missing_transition,missing_transition,1,False,1.0,0.153846,1
case_000964,missing_transition,missing_transition,1,False,1.0,0.909091,1
case_000965,missing_transition,missing_transition,1,False,1.0,0.071429,1
case_000966,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000967,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000968,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000969,missing_transition,missing_transition,1,False,1.0,0.583333,1
case_000970,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000971,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000972,missing_transition,missing_transition,1,False,1.0,0.933333,1
case_000973,missing_transition,missing_transition,1,False,1.0,0.909091,1
case_000974,missing_transition,missing_transition,1,False,1.0,0.416667,1
case_000975,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000976,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000977,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000978,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000979,missing_transition,missing_transition,1,False,1.0,0.583333,1
case_000980,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000981,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000982,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000983,missing_transition,missing_transition,1,False,1.0,0.933333,1
case_000984,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000985,missing_transition,missing_transition,1,False,1.0,0.583333,1
case_000986,missing_transition,missing_transition,1,False,1.0,0.5,1
case_000987,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000988,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000989,missing_transition,missing_transition,1,False,1.0,0.9,1
case_000990,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000991,missing_transition,missing_transition,1,False,1.0,0.909091,1
case_000992,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000993,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000994,missing_transition,missing_transition,1,False,1.0,0.461538,1
case_000995,missing_transition,missing_transition,1,False,1.0,0.642857,1
case_000996,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000997,missing_transition,missing_transition,1,False,1.0,0.944444,1
case_000998,missing_transition,missing_transition,1,False,1.0,0.916667,1
case_000999,missing_transition,missing_transition,1,False,1.0,0.933333,1
case_001000,missing_transition,missing_transition,1,False,1.0,0.928571,1
