case_id,source_case_id,mutation_order,is_higher_order,primary_operator,mutation_operator,ho_seed,reference_bpr,faulty_bpr,bpr_delta,fault_detected,first_order_components_detected,first_order_components_total,all_first_order_detected,coupling_eligible,coupling_detected,complete_repair,effective_repair,repair_final_bpr,repair_delta_bpr,generation_status
case_000128__ho2,case_000128,2,True,nondeterminism_intro,"nondeterminism_intro,wrong_initial_state",56538,1.0,0.0,1.0,True,1,2,False,False,False,False,True,0.768765,0.768765,generated
case_000128__ho3,case_000128,3,True,nondeterminism_intro,"nondeterminism_intro,guard_flip,missing_transition",58455,1.0,0.997579,0.002421,True,2,3,False,False,False,True,True,1.0,0.002421,generated
case_000107,case_000107,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000107__ho2,case_000107,2,True,timeout_corruption,"timeout_corruption,wrong_event",65648,1.0,0.99569,0.00431,True,1,2,False,False,False,True,True,1.0,0.00431,generated
case_000107__ho3,case_000107,3,True,timeout_corruption,"timeout_corruption,guard_weaken,guard_strengthen",50957,1.0,0.991379,0.008621,True,2,3,False,False,False,True,True,1.0,0.008621,generated
case_000126,case_000126,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000126__ho2,case_000126,2,True,timeout_corruption,"timeout_corruption,wrong_initial_state",59592,1.0,0.0,1.0,True,1,2,False,False,False,False,True,0.802469,0.802469,generated
case_000126__ho3,case_000126,3,True,timeout_corruption,"timeout_corruption,guard_flip,missing_transition",57253,1.0,0.790123,0.209877,True,2,3,False,False,False,True,True,1.0,0.209877,generated
case_000145,case_000145,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000145__ho2,case_000145,2,True,timeout_corruption,"timeout_corruption,wrong_event",22113,1.0,0.952381,0.047619,True,1,2,False,False,False,True,True,1.0,0.047619,generated
case_000145__ho3,case_000145,3,True,timeout_corruption,"timeout_corruption,guard_weaken,guard_strengthen",79228,1.0,0.904762,0.095238,True,2,3,False,False,False,True,True,1.0,0.095238,generated
case_000088,case_000088,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000088__ho2,case_000088,2,True,timeout_corruption,"timeout_corruption,wrong_initial_state",63162,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000088__ho3,case_000088,3,True,timeout_corruption,"timeout_corruption,guard_flip,missing_transition",89943,1.0,0.997605,0.002395,True,2,3,False,False,False,True,True,1.0,0.002395,generated
case_000091,case_000091,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000091__ho2,case_000091,2,True,unreachable_state_intro,"unreachable_state_intro,wrong_event",85906,1.0,0.616379,0.383621,True,1,2,False,False,False,True,True,1.0,0.383621,generated
case_000091__ho3,case_000091,3,True,unreachable_state_intro,"unreachable_state_intro,guard_weaken,guard_strengthen",63087,1.0,0.991379,0.008621,True,2,3,False,False,False,True,True,1.0,0.008621,generated
case_000110,case_000110,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000110__ho2,case_000110,2,True,unreachable_state_intro,"unreachable_state_intro,wrong_initial_state",14442,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000110__ho3,case_000110,3,True,unreachable_state_intro,"unreachable_state_intro,guard_flip,missing_transition",4487,1.0,0.975309,0.024691,True,2,3,False,False,False,True,True,1.0,0.024691,generated
case_000129,case_000129,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000129__ho2,case_000129,2,True,unreachable_state_intro,"unreachable_state_intro,missing_transition",64604,1.0,0.952381,0.047619,True,1,2,False,False,False,True,True,1.0,0.047619,generated
case_000129__ho3,case_000129,3,True,unreachable_state_intro,"unreachable_state_intro,wrong_source,guard_weaken",89377,1.0,0.238095,0.761905,True,2,3,False,False,False,True,True,1.0,0.761905,generated
case_000148,case_000148,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000148__ho2,case_000148,2,True,unreachable_state_intro,"unreachable_state_intro,guard_weaken",44464,1.0,0.998837,0.001163,True,1,2,False,False,False,True,True,1.0,0.001163,generated
case_000148__ho3,case_000148,3,True,unreachable_state_intro,"unreachable_state_intro,wrong_event,wrong_source",42765,1.0,0.997674,0.002326,True,2,3,False,False,False,True,True,1.0,0.002326,generated
case_000099,case_000099,1,False,wrong_event,wrong_event,,1.0,0.995614,0.004386,True,1,1,True,False,False,True,True,1.0,0.004386,source
case_000099__ho2,case_000099,2,True,wrong_event,"wrong_event,missing_transition",74559,1.0,0.986842,0.013158,True,2,2,True,True,True,False,True,0.995614,0.008772,generated
case_000099__ho3,case_000099,3,True,wrong_event,"wrong_event,wrong_initial_state,wrong_target",90082,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.991228,0.991228,generated
case_000118,case_000118,1,False,wrong_event,wrong_event,,1.0,0.987179,0.012821,True,1,1,True,False,False,True,True,1.0,0.012821,source
case_000118__ho2,case_000118,2,True,wrong_event,"wrong_event,guard_weaken",11735,1.0,0.974359,0.025641,True,2,2,True,True,True,True,True,1.0,0.025641,generated
case_000118__ho3,case_000118,3,True,wrong_event,"wrong_event,wrong_target,guard_flip",14074,1.0,0.782051,0.217949,True,3,3,True,True,True,False,True,0.794872,0.012821,generated
case_000137,case_000137,1,False,wrong_event,wrong_event,,1.0,0.954545,0.045455,True,1,1,True,False,False,True,True,1.0,0.045455,source
case_000137__ho2,case_000137,2,True,wrong_event,"wrong_event,wrong_initial_state",92909,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.772727,0.772727,generated
case_000137__ho3,case_000137,3,True,wrong_event,"wrong_event,guard_flip,missing_transition",50224,1.0,0.727273,0.272727,True,3,3,True,True,True,False,True,0.954545,0.227273,generated
case_000080,case_000080,1,False,wrong_event,wrong_event,,1.0,0.998761,0.001239,True,1,1,True,False,False,True,True,1.0,0.001239,source
case_000080__ho2,case_000080,2,True,wrong_event,"wrong_event,wrong_target",66887,1.0,0.997522,0.002478,True,2,2,True,True,True,False,True,0.998761,0.001239,generated
case_000080__ho3,case_000080,3,True,wrong_event,"wrong_event,guard_strengthen,wrong_initial_state",93674,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.703841,0.703841,generated
case_000119,case_000119,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.356557,0.356557,source
case_000119__ho2,case_000119,2,True,wrong_initial_state,"wrong_initial_state,guard_flip",81313,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.811475,0.811475,generated
case_000119__ho3,case_000119,3,True,wrong_initial_state,"wrong_initial_state,guard_flip,missing_transition",83996,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.356557,0.356557,generated
case_000138,case_000138,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.219178,0.219178,source
case_000138__ho2,case_000138,2,True,wrong_initial_state,"wrong_initial_state,wrong_event",92633,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.438356,0.438356,generated
case_000138__ho3,case_000138,3,True,wrong_initial_state,"wrong_initial_state,guard_weaken,guard_strengthen",13364,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.671233,0.671233,generated
case_000081,case_000081,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.47619,0.47619,source
case_000081__ho2,case_000081,2,True,wrong_initial_state,"wrong_initial_state,wrong_target",26257,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.47619,0.47619,generated
case_000081__ho3,case_000081,3,True,wrong_initial_state,"wrong_initial_state,guard_weaken,guard_strengthen",73228,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.714286,0.714286,generated
case_000100,case_000100,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.316867,0.316867,source
case_000100__ho2,case_000100,2,True,wrong_initial_state,"wrong_initial_state,wrong_event",75337,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.816867,0.816867,generated
case_000100__ho3,case_000100,3,True,wrong_initial_state,"wrong_initial_state,guard_flip,missing_transition",94084,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.316867,0.316867,generated
case_000079,case_000079,1,False,wrong_source,wrong_source,,1.0,0.991453,0.008547,True,1,1,True,False,False,False,True,0.995726,0.004274,source
case_000079__ho2,case_000079,2,True,wrong_source,"wrong_source,guard_flip",19629,1.0,0.991453,0.008547,True,2,2,True,True,True,True,True,1.0,0.008547,generated
case_000079__ho3,case_000079,3,True,wrong_source,"wrong_source,guard_weaken,guard_strengthen",47248,1.0,0.952991,0.047009,True,3,3,True,True,True,True,True,1.0,0.047009,generated
case_000098,case_000098,1,False,wrong_source,wrong_source,,1.0,0.988095,0.011905,True,1,1,True,False,False,True,True,1.0,0.011905,source
case_000098__ho2,case_000098,2,True,wrong_source,"wrong_source,missing_transition",92793,1.0,0.892857,0.107143,True,2,2,True,True,True,False,True,0.988095,0.095238,generated
case_000098__ho3,case_000098,3,True,wrong_source,"wrong_source,missing_transition,wrong_event",10804,1.0,0.892857,0.107143,True,3,3,True,True,True,False,True,0.97619,0.083333,generated
case_000117,case_000117,1,False,wrong_source,wrong_source,,1.0,0.772727,0.227273,True,1,1,True,False,False,True,True,1.0,0.227273,source
case_000117__ho2,case_000117,2,True,wrong_source,"wrong_source,wrong_target",53427,1.0,0.954545,0.045455,True,2,2,True,True,True,True,True,1.0,0.045455,generated
case_000117__ho3,case_000117,3,True,wrong_source,"wrong_source,wrong_initial_state,wrong_target",10030,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.227273,0.227273,generated
case_000136,case_000136,1,False,wrong_source,wrong_source,,1.0,0.997608,0.002392,True,1,1,True,False,False,False,True,0.998804,0.001196,source
case_000136__ho2,case_000136,2,True,wrong_source,"wrong_source,guard_flip",13355,1.0,0.985646,0.014354,True,2,2,True,True,True,True,True,1.0,0.014354,generated
case_000136__ho3,case_000136,3,True,wrong_source,"wrong_source,wrong_event,guard_weaken",90854,1.0,0.995215,0.004785,True,3,3,True,True,True,False,True,0.998804,0.003589,generated
case_000135,case_000135,1,False,wrong_target,wrong_target,,1.0,0.996124,0.003876,True,1,1,True,False,False,False,False,0.996124,0.0,source
case_000135__ho2,case_000135,2,True,wrong_target,"wrong_target,wrong_event",3784,1.0,0.992248,0.007752,True,2,2,True,True,True,False,True,0.996124,0.003876,generated
case_000135__ho3,case_000135,3,True,wrong_target,"wrong_target,wrong_source,guard_weaken",77957,1.0,0.879845,0.120155,True,3,3,True,True,True,False,True,0.996124,0.116279,generated
case_000078,case_000078,1,False,wrong_target,wrong_target,,1.0,0.906667,0.093333,True,1,1,True,False,False,False,False,0.906667,0.0,source
case_000078__ho2,case_000078,2,True,wrong_target,"wrong_target,wrong_source",62027,1.0,0.973333,0.026667,True,2,2,True,True,True,False,True,0.986667,0.013333,generated
case_000078__ho3,case_000078,3,True,wrong_target,"wrong_target,wrong_event,wrong_source",1382,1.0,0.88,0.12,True,3,3,True,True,True,False,True,0.893333,0.013333,generated
case_000097,case_000097,1,False,wrong_target,wrong_target,,1.0,0.791667,0.208333,True,1,1,True,False,False,False,False,0.791667,0.0,source
case_000097__ho2,case_000097,2,True,wrong_target,"wrong_target,wrong_source",79981,1.0,0.166667,0.833333,True,2,2,True,True,True,False,True,0.5,0.333333,generated
case_000097__ho3,case_000097,3,True,wrong_target,"wrong_target,guard_flip,missing_transition",93968,1.0,0.541667,0.458333,True,3,3,True,True,True,False,True,0.958333,0.416667,generated
case_000116,case_000116,1,False,wrong_target,wrong_target,,1.0,0.998867,0.001133,True,1,1,True,False,False,False,False,0.998867,0.0,source
case_000116__ho2,case_000116,2,True,wrong_target,"wrong_target,guard_flip",65253,1.0,0.997735,0.002265,True,2,2,True,True,True,False,True,0.998867,0.001133,generated
case_000116__ho3,case_000116,3,True,wrong_target,"wrong_target,wrong_source,guard_weaken",69928,1.0,0.996602,0.003398,True,3,3,True,True,True,False,True,0.998867,0.002265,generated
case_000163,case_000163,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000163__ho2,case_000163,2,True,action_corruption,"action_corruption,wrong_initial_state",55456,1.0,0.0,1.0,True,1,2,False,False,False,False,True,0.641667,0.641667,generated
case_000163__ho3,case_000163,3,True,action_corruption,"action_corruption,guard_flip,missing_transition",93309,1.0,0.991667,0.008333,True,2,3,False,False,False,True,True,1.0,0.008333,generated
case_000182,case_000182,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000182__ho2,case_000182,2,True,action_corruption,"action_corruption,wrong_initial_state",30404,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000182__ho3,case_000182,3,True,action_corruption,"action_corruption,guard_flip,missing_transition",77865,1.0,0.974359,0.025641,True,2,3,False,False,False,True,True,1.0,0.025641,generated
case_000201,case_000201,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000201__ho2,case_000201,2,True,action_corruption,"action_corruption,guard_weaken",74860,1.0,0.791667,0.208333,True,1,2,False,False,False,True,True,1.0,0.208333,generated
case_000201__ho3,case_000201,3,True,action_corruption,"action_corruption,wrong_event,wrong_source",593,1.0,0.916667,0.083333,True,2,3,False,False,False,True,True,1.0,0.083333,generated
case_000220,case_000220,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000220__ho2,case_000220,2,True,action_corruption,"action_corruption,guard_flip",84132,1.0,0.998867,0.001133,True,1,2,False,False,False,True,True,1.0,0.001133,generated
case_000220__ho3,case_000220,3,True,action_corruption,"action_corruption,wrong_initial_state,wrong_target",14345,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.433749,0.433749,generated
case_000227,case_000227,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000227__ho2,case_000227,2,True,action_full_mutation,"action_full_mutation,guard_flip",9709,1.0,0.995763,0.004237,True,1,2,False,False,False,True,True,1.0,0.004237,generated
case_000227__ho3,case_000227,3,True,action_full_mutation,"action_full_mutation,wrong_initial_state,wrong_target",51024,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.855932,0.855932,generated
case_000170,case_000170,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000170__ho2,case_000170,2,True,action_full_mutation,"action_full_mutation,guard_weaken",99712,1.0,0.987179,0.012821,True,1,2,False,False,False,True,True,1.0,0.012821,generated
case_000170__ho3,case_000170,3,True,action_full_mutation,"action_full_mutation,wrong_event,wrong_source",6429,1.0,0.512821,0.487179,True,2,3,False,False,False,True,True,1.0,0.487179,generated
case_000189,case_000189,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000189__ho2,case_000189,2,True,action_full_mutation,"action_full_mutation,wrong_source",37338,1.0,0.47619,0.52381,True,1,2,False,False,False,False,True,0.952381,0.47619,generated
case_000189__ho3,case_000189,3,True,action_full_mutation,"action_full_mutation,missing_transition,wrong_event",46103,1.0,0.47619,0.52381,True,2,3,False,False,False,False,True,0.952381,0.47619,generated
case_000208,case_000208,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000208__ho2,case_000208,2,True,action_full_mutation,"action_full_mutation,guard_weaken",16119,1.0,0.99883,0.00117,True,1,2,False,False,False,True,True,1.0,0.00117,generated
case_000208__ho3,case_000208,3,True,action_full_mutation,"action_full_mutation,wrong_event,wrong_source",61018,1.0,0.985965,0.014035,True,2,3,False,False,False,True,True,1.0,0.014035,generated
case_000159,case_000159,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000159__ho2,case_000159,2,True,dead_state_intro,"dead_state_intro,wrong_source",11205,1.0,0.961864,0.038136,True,1,2,False,False,False,True,True,1.0,0.038136,generated
case_000159__ho3,case_000159,3,True,dead_state_intro,"dead_state_intro,missing_transition,wrong_event",17896,1.0,0.991525,0.008475,True,2,3,False,False,False,True,True,1.0,0.008475,generated
case_000178,case_000178,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000178__ho2,case_000178,2,True,dead_state_intro,"dead_state_intro,wrong_target",19053,1.0,0.987654,0.012346,True,1,2,False,False,False,False,False,0.987654,0.0,generated
case_000178__ho3,case_000178,3,True,dead_state_intro,"dead_state_intro,guard_strengthen,wrong_initial_state",95216,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.91358,0.91358,generated
case_000197,case_000197,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000197__ho2,case_000197,2,True,dead_state_intro,"dead_state_intro,wrong_target",70347,1.0,0.954545,0.045455,True,1,2,False,False,False,False,False,0.954545,0.0,generated
case_000197__ho3,case_000197,3,True,dead_state_intro,"dead_state_intro,guard_strengthen,wrong_initial_state",2310,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.954545,0.954545,generated
case_000216,case_000216,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000216__ho2,case_000216,2,True,dead_state_intro,"dead_state_intro,guard_flip",68806,1.0,0.998789,0.001211,True,1,2,False,False,False,True,True,1.0,0.001211,generated
case_000216__ho3,case_000216,3,True,dead_state_intro,"dead_state_intro,wrong_initial_state,wrong_target",36907,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.822034,0.822034,generated
case_000203,case_000203,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000203__ho2,case_000203,2,True,delay_corruption,"delay_corruption,guard_strengthen",77801,1.0,0.995495,0.004505,True,1,2,False,False,False,True,True,1.0,0.004505,generated
case_000203__ho3,case_000203,3,True,delay_corruption,"delay_corruption,wrong_target,guard_flip",74116,1.0,0.918919,0.081081,True,2,3,False,False,False,False,True,0.959459,0.040541,generated
case_000222,case_000222,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000222__ho2,case_000222,2,True,delay_corruption,"delay_corruption,missing_transition",55249,1.0,0.986667,0.013333,True,1,2,False,False,False,True,True,1.0,0.013333,generated
case_000222__ho3,case_000222,3,True,delay_corruption,"delay_corruption,wrong_source,guard_weaken",4620,1.0,0.533333,0.466667,True,2,3,False,False,False,True,True,1.0,0.466667,generated
case_000165,case_000165,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000165__ho2,case_000165,2,True,delay_corruption,"delay_corruption,missing_transition",90527,1.0,0.954545,0.045455,True,1,2,False,False,False,True,True,1.0,0.045455,generated
case_000165__ho3,case_000165,3,True,delay_corruption,"delay_corruption,wrong_source,guard_weaken",14786,1.0,0.909091,0.090909,True,2,3,False,False,False,True,True,1.0,0.090909,generated
case_000184,case_000184,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000184__ho2,case_000184,2,True,delay_corruption,"delay_corruption,missing_transition",75659,1.0,0.998794,0.001206,True,1,2,False,False,False,True,True,1.0,0.001206,generated
case_000184__ho3,case_000184,3,True,delay_corruption,"delay_corruption,wrong_source,guard_weaken",22726,1.0,0.997587,0.002413,True,2,3,False,False,False,True,True,1.0,0.002413,generated
case_000215,case_000215,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000215__ho2,case_000215,2,True,duplicate_transition,"duplicate_transition,wrong_initial_state",1285,1.0,0.0,1.0,True,1,2,False,False,False,False,True,0.675,0.675,generated
case_000215__ho3,case_000215,3,True,duplicate_transition,"duplicate_transition,guard_flip,missing_transition",84872,1.0,0.995833,0.004167,True,2,3,False,False,False,True,True,1.0,0.004167,generated
case_000158,case_000158,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000158__ho2,case_000158,2,True,duplicate_transition,"duplicate_transition,guard_flip",9939,1.0,0.988095,0.011905,True,1,2,False,False,False,True,True,1.0,0.011905,generated
case_000158__ho3,case_000158,3,True,duplicate_transition,"duplicate_transition,wrong_initial_state,wrong_target",82382,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.416667,0.416667,generated
case_000177,case_000177,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000177__ho2,case_000177,2,True,duplicate_transition,"duplicate_transition,guard_weaken",52185,1.0,0.958333,0.041667,True,1,2,False,False,False,True,True,1.0,0.041667,generated
case_000177__ho3,case_000177,3,True,duplicate_transition,"duplicate_transition,wrong_event,wrong_source",24436,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.958333,0.958333,generated
case_000196,case_000196,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000196__ho2,case_000196,2,True,duplicate_transition,"duplicate_transition,guard_weaken",24493,1.0,0.986369,0.013631,True,1,2,False,False,False,True,True,1.0,0.013631,generated
case_000196__ho3,case_000196,3,True,duplicate_transition,"duplicate_transition,wrong_event,wrong_source",19792,1.0,0.997522,0.002478,True,2,3,False,False,False,True,True,1.0,0.002478,generated
case_000179,case_000179,1,False,guard_flip,guard_flip,,1.0,0.995833,0.004167,True,1,1,True,False,False,True,True,1.0,0.004167,source
case_000179__ho2,case_000179,2,True,guard_flip,"guard_flip,wrong_initial_state",18315,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.8125,0.8125,generated
case_000179__ho3,case_000179,3,True,guard_flip,"guard_flip,guard_weaken,guard_strengthen",91974,1.0,0.9875,0.0125,True,3,3,True,True,True,True,True,1.0,0.0125,generated
case_000198,case_000198,1,False,guard_flip,guard_flip,,1.0,0.987179,0.012821,True,1,1,True,False,False,True,True,1.0,0.012821,source
case_000198__ho2,case_000198,2,True,guard_flip,"guard_flip,wrong_initial_state",14303,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.089744,0.089744,generated
case_000198__ho3,case_000198,3,True,guard_flip,"guard_flip,guard_weaken,guard_strengthen",11810,1.0,0.974359,0.025641,True,3,3,True,True,True,True,True,1.0,0.025641,generated
case_000217,case_000217,1,False,guard_flip,guard_flip,,1.0,0.961538,0.038462,True,1,1,True,False,False,True,True,1.0,0.038462,source
case_000217__ho2,case_000217,2,True,guard_flip,"guard_flip,guard_weaken",37328,1.0,0.576923,0.423077,True,2,2,True,True,True,False,True,0.807692,0.230769,generated
case_000217__ho3,case_000217,3,True,guard_flip,"guard_flip,wrong_source,guard_weaken",5069,1.0,0.038462,0.961538,True,3,3,True,True,True,False,True,0.769231,0.730769,generated
case_000160,case_000160,1,False,guard_flip,guard_flip,,1.0,0.969484,0.030516,True,1,1,True,False,False,True,True,1.0,0.030516,source
case_000160__ho2,case_000160,2,True,guard_flip,"guard_flip,wrong_initial_state",10563,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.39554,0.39554,generated
case_000160__ho3,case_000160,3,True,guard_flip,"guard_flip,missing_transition,wrong_event",95614,1.0,0.996479,0.003521,True,3,3,True,True,True,True,True,1.0,0.003521,generated
case_000207,case_000207,1,False,guard_inter_class,guard_inter_class,,1.0,0.995833,0.004167,True,1,1,True,False,False,True,True,1.0,0.004167,source
case_000207__ho2,case_000207,2,True,guard_inter_class,"guard_inter_class,wrong_target",34067,1.0,0.991667,0.008333,True,2,2,True,True,True,False,True,0.995833,0.004167,generated
case_000207__ho3,case_000207,3,True,guard_inter_class,"guard_inter_class,guard_strengthen,wrong_initial_state",13422,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.541667,0.541667,generated
case_000226,case_000226,1,False,guard_inter_class,guard_inter_class,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000226__ho2,case_000226,2,True,guard_inter_class,"guard_inter_class,wrong_source",80203,1.0,0.552632,0.447368,True,1,2,False,False,False,True,True,1.0,0.447368,generated
case_000226__ho3,case_000226,3,True,guard_inter_class,"guard_inter_class,missing_transition,wrong_event",44358,1.0,0.776316,0.223684,True,2,3,False,False,False,True,True,1.0,0.223684,generated
case_000169,case_000169,1,False,guard_inter_class,guard_inter_class,,1.0,0.772727,0.227273,True,1,1,True,False,False,True,True,1.0,0.227273,source
case_000169__ho2,case_000169,2,True,guard_inter_class,"guard_inter_class,guard_flip",6792,1.0,0.954545,0.045455,True,1,2,False,False,False,True,True,1.0,0.045455,generated
case_000169__ho3,case_000169,3,True,guard_inter_class,"guard_inter_class,wrong_initial_state,wrong_target",3461,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.727273,0.727273,generated
case_000188,case_000188,1,False,guard_inter_class,guard_inter_class,,1.0,0.99884,0.00116,True,1,1,True,False,False,True,True,1.0,0.00116,source
case_000188__ho2,case_000188,2,True,guard_inter_class,"guard_inter_class,guard_flip",74428,1.0,0.99884,0.00116,True,1,2,False,False,False,True,True,1.0,0.00116,generated
case_000188__ho3,case_000188,3,True,guard_inter_class,"guard_inter_class,wrong_initial_state,wrong_target",80705,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.571926,0.571926,generated
case_000219,case_000219,1,False,guard_strengthen,guard_strengthen,,1.0,0.995833,0.004167,True,1,1,True,False,False,True,True,1.0,0.004167,source
case_000219__ho2,case_000219,2,True,guard_strengthen,"guard_strengthen,guard_flip",82146,1.0,0.991667,0.008333,True,2,2,True,True,True,True,True,1.0,0.008333,generated
case_000219__ho3,case_000219,3,True,guard_strengthen,"guard_strengthen,guard_weaken,wrong_initial_state",93919,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.725,0.725,generated
case_000162,case_000162,1,False,guard_strengthen,guard_strengthen,,1.0,0.987342,0.012658,True,1,1,True,False,False,True,True,1.0,0.012658,source
case_000162__ho2,case_000162,2,True,guard_strengthen,"guard_strengthen,wrong_target",2870,1.0,0.78481,0.21519,True,2,2,True,True,True,False,True,0.797468,0.012658,generated
case_000162__ho3,case_000162,3,True,guard_strengthen,"guard_strengthen,missing_transition,wrong_event",9147,1.0,0.772152,0.227848,True,3,3,True,True,True,True,True,1.0,0.227848,generated
case_000181,case_000181,1,False,guard_strengthen,guard_strengthen,,1.0,0.958333,0.041667,True,1,1,True,False,False,True,True,1.0,0.041667,source
case_000181__ho2,case_000181,2,True,guard_strengthen,"guard_strengthen,wrong_source",15847,1.0,0.916667,0.083333,True,2,2,True,True,True,True,True,1.0,0.083333,generated
case_000181__ho3,case_000181,3,True,guard_strengthen,"guard_strengthen,wrong_event,wrong_source",14378,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.958333,0.958333,generated
case_000200,case_000200,1,False,guard_strengthen,guard_strengthen,,1.0,0.998723,0.001277,True,1,1,True,False,False,True,True,1.0,0.001277,source
