case_id,tool_id,tool_type,model,mutation_operator,status,failure_class,initial_bpr,final_bpr,delta_bpr,complete_repair,effective_repair,regression,patch_parse_failures,patch_validation_failures,patch_application_failures,iterations_completed,runtime_seconds,complexity_tier,difficulty_score,faulty_bpr,reference_bpr,oracle_detected,bpr_delta_pre_repair
case_000547,baseline_llm_template,baseline,baseline_llm_template,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017,large,32.93,1.0,1.0,False,0.0
case_000547,baseline_oracle_composite,baseline,baseline_oracle_composite,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016,large,32.93,1.0,1.0,False,0.0
case_000547,baseline_search_bpr,baseline,baseline_search_bpr,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016,large,32.93,1.0,1.0,False,0.0
case_000550,baseline_llm_template,baseline,baseline_llm_template,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006,medium,21.15,1.0,1.0,False,0.0
case_000550,baseline_oracle_composite,baseline,baseline_oracle_composite,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006,medium,21.15,1.0,1.0,False,0.0
case_000550,baseline_search_bpr,baseline,baseline_search_bpr,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,21.15,1.0,1.0,False,0.0
case_000552,baseline_llm_template,baseline,baseline_llm_template,missing_transition,completed,complete_repair,0.9988235294117647,1.0,0.0011764705882353343,True,True,False,0,0,0,1,0.0468,very_large,60.52,0.9988235294117647,1.0,True,0.0011764705882353343
case_000552,baseline_oracle_composite,baseline,baseline_oracle_composite,missing_transition,completed,complete_repair,0.9988235294117647,1.0,0.0011764705882353343,True,True,False,0,0,0,1,0.0666,very_large,60.52,0.9988235294117647,1.0,True,0.0011764705882353343
case_000552,baseline_search_bpr,baseline,baseline_search_bpr,missing_transition,completed,complete_repair,0.9988235294117647,1.0,0.0011764705882353343,True,True,False,0,0,0,1,0.1494,very_large,60.52,0.9988235294117647,1.0,True,0.0011764705882353343
case_000553,baseline_llm_template,baseline,baseline_llm_template,wrong_target,completed,complete_repair,0.9523809523809523,1.0,0.04761904761904767,True,True,False,0,0,0,1,0.0005,small,14.48,0.9523809523809523,1.0,True,0.04761904761904767
case_000553,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_target,completed,complete_repair,0.9523809523809523,1.0,0.04761904761904767,True,True,False,0,0,0,1,0.0005,small,14.48,0.9523809523809523,1.0,True,0.04761904761904767
case_000553,baseline_search_bpr,baseline,baseline_search_bpr,wrong_target,completed,complete_repair,0.9523809523809523,1.0,0.04761904761904767,True,True,False,0,0,0,1,0.0008,small,14.48,0.9523809523809523,1.0,True,0.04761904761904767
case_000554,baseline_llm_template,baseline,baseline_llm_template,wrong_source,completed,no_improvement,0.9871794871794872,0.9871794871794872,0.0,False,False,False,0,0,0,1,0.0019,medium,21.02,0.9871794871794872,1.0,True,0.012820512820512775
case_000554,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_source,completed,no_improvement,0.9871794871794872,0.9871794871794872,0.0,False,False,False,0,0,0,1,0.0019,medium,21.02,0.9871794871794872,1.0,True,0.012820512820512775
case_000554,baseline_search_bpr,baseline,baseline_search_bpr,wrong_source,completed,complete_repair,0.9871794871794872,1.0,0.012820512820512775,True,True,False,0,0,0,1,0.004,medium,21.02,0.9871794871794872,1.0,True,0.012820512820512775
case_000555,baseline_llm_template,baseline,baseline_llm_template,wrong_event,completed,complete_repair,0.916,1.0,0.08399999999999996,True,True,False,0,0,0,1,0.0116,large,31.81,0.916,1.0,True,0.08399999999999996
case_000555,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_event,completed,complete_repair,0.916,1.0,0.08399999999999996,True,True,False,0,0,0,1,0.0088,large,31.81,0.916,1.0,True,0.08399999999999996
case_000555,baseline_search_bpr,baseline,baseline_search_bpr,wrong_event,completed,complete_repair,0.916,1.0,0.08399999999999996,True,True,False,0,0,0,1,0.0136,large,31.81,0.916,1.0,True,0.08399999999999996
case_000556,baseline_llm_template,baseline,baseline_llm_template,wrong_initial_state,completed,effective_repair,0.0,0.9964285714285714,0.9964285714285714,False,True,False,0,0,0,1,0.1173,very_large,59.74,0.0,1.0,True,1.0
case_000556,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_initial_state,completed,effective_repair,0.0,0.9964285714285714,0.9964285714285714,False,True,False,0,0,0,1,0.1891,very_large,59.74,0.0,1.0,True,1.0
case_000556,baseline_search_bpr,baseline,baseline_search_bpr,wrong_initial_state,completed,effective_repair,0.0,0.5607142857142857,0.5607142857142857,False,True,False,0,0,0,1,0.7225,very_large,59.74,0.0,1.0,True,1.0
case_000557,baseline_llm_template,baseline,baseline_llm_template,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,12.25,1.0,1.0,False,0.0
case_000557,baseline_oracle_composite,baseline,baseline_oracle_composite,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,12.25,1.0,1.0,False,0.0
case_000557,baseline_search_bpr,baseline,baseline_search_bpr,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003,small,12.25,1.0,1.0,False,0.0
case_000558,baseline_llm_template,baseline,baseline_llm_template,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,20.27,1.0,1.0,False,0.0
case_000558,baseline_oracle_composite,baseline,baseline_oracle_composite,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.001,medium,20.27,1.0,1.0,False,0.0
case_000558,baseline_search_bpr,baseline,baseline_search_bpr,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0009,medium,20.27,1.0,1.0,False,0.0
case_000559,baseline_llm_template,baseline,baseline_llm_template,guard_flip,completed,complete_repair,0.96484375,1.0,0.03515625,True,True,False,0,0,0,1,0.0158,large,33.09,0.96484375,1.0,True,0.03515625
case_000559,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_flip,completed,complete_repair,0.96484375,1.0,0.03515625,True,True,False,0,0,0,1,0.0167,large,33.09,0.96484375,1.0,True,0.03515625
case_000559,baseline_search_bpr,baseline,baseline_search_bpr,guard_flip,completed,complete_repair,0.96484375,1.0,0.03515625,True,True,False,0,0,0,1,0.0245,large,33.09,0.96484375,1.0,True,0.03515625
case_000560,baseline_llm_template,baseline,baseline_llm_template,guard_weaken,completed,complete_repair,0.9987878787878788,1.0,0.00121212121212122,True,True,False,0,0,0,1,0.1272,very_large,61.2,0.9987878787878788,1.0,True,0.00121212121212122
case_000560,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_weaken,completed,complete_repair,0.9987878787878788,1.0,0.00121212121212122,True,True,False,0,0,0,1,0.0762,very_large,61.2,0.9987878787878788,1.0,True,0.00121212121212122
case_000560,baseline_search_bpr,baseline,baseline_search_bpr,guard_weaken,completed,complete_repair,0.9987878787878788,1.0,0.00121212121212122,True,True,False,0,0,0,1,0.1624,very_large,61.2,0.9987878787878788,1.0,True,0.00121212121212122
case_000561,baseline_llm_template,baseline,baseline_llm_template,guard_strengthen,completed,effective_repair,0.7727272727272727,0.9545454545454546,0.18181818181818188,False,True,False,0,0,0,1,0.0007,small,12.25,0.7727272727272727,1.0,True,0.2272727272727273
case_000561,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_strengthen,completed,effective_repair,0.7727272727272727,0.9545454545454546,0.18181818181818188,False,True,False,0,0,0,1,0.0007,small,12.25,0.7727272727272727,1.0,True,0.2272727272727273
case_000561,baseline_search_bpr,baseline,baseline_search_bpr,guard_strengthen,completed,complete_repair,0.7727272727272727,1.0,0.2272727272727273,True,True,False,0,0,0,1,0.0014,small,12.25,0.7727272727272727,1.0,True,0.2272727272727273
case_000562,baseline_llm_template,baseline,baseline_llm_template,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,21.56,1.0,1.0,False,0.0
case_000562,baseline_oracle_composite,baseline,baseline_oracle_composite,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,21.56,1.0,1.0,False,0.0
case_000562,baseline_search_bpr,baseline,baseline_search_bpr,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,21.56,1.0,1.0,False,0.0
case_000563,baseline_llm_template,baseline,baseline_llm_template,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0018,large,31.46,1.0,1.0,False,0.0
case_000563,baseline_oracle_composite,baseline,baseline_oracle_composite,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017,large,31.46,1.0,1.0,False,0.0
case_000563,baseline_search_bpr,baseline,baseline_search_bpr,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016,large,31.46,1.0,1.0,False,0.0
case_000564,baseline_llm_template,baseline,baseline_llm_template,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0244,very_large,60.52,1.0,1.0,False,0.0
case_000564,baseline_oracle_composite,baseline,baseline_oracle_composite,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0494,very_large,60.52,1.0,1.0,False,0.0
case_000564,baseline_search_bpr,baseline,baseline_search_bpr,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0399,very_large,60.52,1.0,1.0,False,0.0
case_000565,baseline_llm_template,baseline,baseline_llm_template,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.15,1.0,1.0,False,0.0
case_000565,baseline_oracle_composite,baseline,baseline_oracle_composite,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.15,1.0,1.0,False,0.0
case_000565,baseline_search_bpr,baseline,baseline_search_bpr,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.15,1.0,1.0,False,0.0
case_000566,baseline_llm_template,baseline,baseline_llm_template,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,22.59,1.0,1.0,False,0.0
case_000566,baseline_oracle_composite,baseline,baseline_oracle_composite,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,22.59,1.0,1.0,False,0.0
case_000566,baseline_search_bpr,baseline,baseline_search_bpr,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,22.59,1.0,1.0,False,0.0
case_000568,baseline_llm_template,baseline,baseline_llm_template,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.019,very_large,59.77,1.0,1.0,False,0.0
case_000568,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0088,very_large,59.77,1.0,1.0,False,0.0
case_000568,baseline_search_bpr,baseline,baseline_search_bpr,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0193,very_large,59.77,1.0,1.0,False,0.0
case_000569,baseline_llm_template,baseline,baseline_llm_template,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,13.75,1.0,1.0,False,0.0
case_000569,baseline_oracle_composite,baseline,baseline_oracle_composite,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.75,1.0,1.0,False,0.0
case_000569,baseline_search_bpr,baseline,baseline_search_bpr,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.75,1.0,1.0,False,0.0
case_000571,baseline_llm_template,baseline,baseline_llm_template,missing_transition,completed,complete_repair,0.9958333333333333,1.0,0.004166666666666652,True,True,False,0,0,0,1,0.0154,large,31.46,0.9958333333333333,1.0,True,0.004166666666666652
case_000571,baseline_oracle_composite,baseline,baseline_oracle_composite,missing_transition,completed,complete_repair,0.9958333333333333,1.0,0.004166666666666652,True,True,False,0,0,0,1,0.0121,large,31.46,0.9958333333333333,1.0,True,0.004166666666666652
case_000571,baseline_search_bpr,baseline,baseline_search_bpr,missing_transition,completed,complete_repair,0.9958333333333333,1.0,0.004166666666666652,True,True,False,0,0,0,1,0.011,large,31.46,0.9958333333333333,1.0,True,0.004166666666666652
case_000572,baseline_llm_template,baseline,baseline_llm_template,wrong_target,completed,complete_repair,0.9988505747126437,1.0,0.0011494252873562871,True,True,False,0,0,0,1,0.0651,very_large,59.82,0.9988505747126437,1.0,True,0.0011494252873562871
case_000572,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_target,completed,complete_repair,0.9988505747126437,1.0,0.0011494252873562871,True,True,False,0,0,0,1,0.0517,very_large,59.82,0.9988505747126437,1.0,True,0.0011494252873562871
case_000572,baseline_search_bpr,baseline,baseline_search_bpr,wrong_target,completed,complete_repair,0.9988505747126437,1.0,0.0011494252873562871,True,True,False,0,0,0,1,0.1025,very_large,59.82,0.9988505747126437,1.0,True,0.0011494252873562871
case_000573,baseline_llm_template,baseline,baseline_llm_template,wrong_source,completed,complete_repair,0.39285714285714285,1.0,0.6071428571428572,True,True,False,0,0,0,1,0.0007,small,14.2,0.39285714285714285,1.0,True,0.6071428571428572
case_000573,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_source,completed,complete_repair,0.39285714285714285,1.0,0.6071428571428572,True,True,False,0,0,0,1,0.0007,small,14.2,0.39285714285714285,1.0,True,0.6071428571428572
case_000573,baseline_search_bpr,baseline,baseline_search_bpr,wrong_source,completed,complete_repair,0.39285714285714285,1.0,0.6071428571428572,True,True,False,0,0,0,1,0.001,small,14.2,0.39285714285714285,1.0,True,0.6071428571428572
case_000574,baseline_llm_template,baseline,baseline_llm_template,wrong_event,completed,complete_repair,0.9166666666666666,1.0,0.08333333333333337,True,True,False,0,0,0,1,0.002,medium,22.65,0.9166666666666666,1.0,True,0.08333333333333337
case_000574,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_event,completed,complete_repair,0.9166666666666666,1.0,0.08333333333333337,True,True,False,0,0,0,1,0.0019,medium,22.65,0.9166666666666666,1.0,True,0.08333333333333337
case_000574,baseline_search_bpr,baseline,baseline_search_bpr,wrong_event,completed,complete_repair,0.9166666666666666,1.0,0.08333333333333337,True,True,False,0,0,0,1,0.0035,medium,22.65,0.9166666666666666,1.0,True,0.08333333333333337
case_000575,baseline_llm_template,baseline,baseline_llm_template,wrong_initial_state,completed,effective_repair,0.0,0.9872881355932204,0.9872881355932204,False,True,False,0,0,0,1,0.0196,large,34.28,0.0,1.0,True,1.0
case_000575,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_initial_state,completed,effective_repair,0.0,0.9872881355932204,0.9872881355932204,False,True,False,0,0,0,1,0.0093,large,34.28,0.0,1.0,True,1.0
case_000575,baseline_search_bpr,baseline,baseline_search_bpr,wrong_initial_state,completed,effective_repair,0.0,0.4449152542372881,0.4449152542372881,False,True,False,0,0,0,1,0.0654,large,34.28,0.0,1.0,True,1.0
case_000576,baseline_llm_template,baseline,baseline_llm_template,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0186,very_large,58.12,1.0,1.0,False,0.0
case_000576,baseline_oracle_composite,baseline,baseline_oracle_composite,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.021,very_large,58.12,1.0,1.0,False,0.0
case_000576,baseline_search_bpr,baseline,baseline_search_bpr,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0182,very_large,58.12,1.0,1.0,False,0.0
case_000577,baseline_llm_template,baseline,baseline_llm_template,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.0,1.0,1.0,False,0.0
case_000577,baseline_oracle_composite,baseline,baseline_oracle_composite,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,13.0,1.0,1.0,False,0.0
case_000577,baseline_search_bpr,baseline,baseline_search_bpr,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.0,1.0,1.0,False,0.0
case_000578,baseline_llm_template,baseline,baseline_llm_template,guard_flip,completed,complete_repair,0.9876543209876543,1.0,0.012345679012345734,True,True,False,0,0,0,1,0.0016,medium,21.83,0.9876543209876543,1.0,True,0.012345679012345734
case_000578,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_flip,completed,complete_repair,0.9876543209876543,1.0,0.012345679012345734,True,True,False,0,0,0,1,0.0016,medium,21.83,0.9876543209876543,1.0,True,0.012345679012345734
case_000578,baseline_search_bpr,baseline,baseline_search_bpr,guard_flip,completed,complete_repair,0.9876543209876543,1.0,0.012345679012345734,True,True,False,0,0,0,1,0.0025,medium,21.83,0.9876543209876543,1.0,True,0.012345679012345734
case_000579,baseline_llm_template,baseline,baseline_llm_template,guard_weaken,completed,regression,0.9955555555555555,0.9555555555555556,-0.039999999999999925,False,False,True,0,0,0,1,0.0119,large,33.12,0.9955555555555555,1.0,True,0.004444444444444473
case_000579,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_weaken,completed,regression,0.9955555555555555,0.9555555555555556,-0.039999999999999925,False,False,True,0,0,0,1,0.0139,large,33.12,0.9955555555555555,1.0,True,0.004444444444444473
case_000579,baseline_search_bpr,baseline,baseline_search_bpr,guard_weaken,completed,complete_repair,0.9955555555555555,1.0,0.004444444444444473,True,True,False,0,0,0,1,0.0237,large,33.12,0.9955555555555555,1.0,True,0.004444444444444473
case_000580,baseline_llm_template,baseline,baseline_llm_template,guard_strengthen,completed,complete_repair,0.9856209150326798,1.0,0.01437908496732021,True,True,False,0,0,0,1,0.0537,very_large,58.05,0.9856209150326798,1.0,True,0.01437908496732021
case_000580,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_strengthen,completed,complete_repair,0.9856209150326798,1.0,0.01437908496732021,True,True,False,0,0,0,1,0.0852,very_large,58.05,0.9856209150326798,1.0,True,0.01437908496732021
case_000580,baseline_search_bpr,baseline,baseline_search_bpr,guard_strengthen,completed,complete_repair,0.9856209150326798,1.0,0.01437908496732021,True,True,False,0,0,0,1,0.0767,very_large,58.05,0.9856209150326798,1.0,True,0.01437908496732021
case_000581,baseline_llm_template,baseline,baseline_llm_template,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.0,1.0,1.0,False,0.0
case_000581,baseline_oracle_composite,baseline,baseline_oracle_composite,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.0,1.0,1.0,False,0.0
case_000581,baseline_search_bpr,baseline,baseline_search_bpr,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.0,1.0,1.0,False,0.0
case_000582,baseline_llm_template,baseline,baseline_llm_template,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,22.89,1.0,1.0,False,0.0
case_000582,baseline_oracle_composite,baseline,baseline_oracle_composite,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,22.89,1.0,1.0,False,0.0
case_000582,baseline_search_bpr,baseline,baseline_search_bpr,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006,medium,22.89,1.0,1.0,False,0.0
case_000583,baseline_llm_template,baseline,baseline_llm_template,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016,large,33.53,1.0,1.0,False,0.0
case_000583,baseline_oracle_composite,baseline,baseline_oracle_composite,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016,large,33.53,1.0,1.0,False,0.0
case_000583,baseline_search_bpr,baseline,baseline_search_bpr,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017,large,33.53,1.0,1.0,False,0.0
case_000584,baseline_llm_template,baseline,baseline_llm_template,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0095,very_large,59.04,1.0,1.0,False,0.0
case_000584,baseline_oracle_composite,baseline,baseline_oracle_composite,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0211,very_large,59.04,1.0,1.0,False,0.0
case_000584,baseline_search_bpr,baseline,baseline_search_bpr,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0203,very_large,59.04,1.0,1.0,False,0.0
case_000585,baseline_llm_template,baseline,baseline_llm_template,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.28,1.0,1.0,False,0.0
case_000585,baseline_oracle_composite,baseline,baseline_oracle_composite,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.28,1.0,1.0,False,0.0
case_000585,baseline_search_bpr,baseline,baseline_search_bpr,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.28,1.0,1.0,False,0.0
case_000587,baseline_llm_template,baseline,baseline_llm_template,guard_inter_class,completed,no_improvement,0.9956896551724138,0.9956896551724138,0.0,False,False,False,0,1,0,1,0.0042,large,32.9,0.9956896551724138,1.0,True,0.004310344827586188
case_000587,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_inter_class,completed,no_improvement,0.9956896551724138,0.9956896551724138,0.0,False,False,False,0,1,0,1,0.0042,large,32.9,0.9956896551724138,1.0,True,0.004310344827586188
case_000587,baseline_search_bpr,baseline,baseline_search_bpr,guard_inter_class,completed,no_improvement,0.9956896551724138,0.9956896551724138,0.0,False,False,False,0,1,0,1,0.0103,large,32.9,0.9956896551724138,1.0,True,0.004310344827586188
case_000588,baseline_llm_template,baseline,baseline_llm_template,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0233,very_large,61.23,1.0,1.0,False,0.0
case_000588,baseline_oracle_composite,baseline,baseline_oracle_composite,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0083,very_large,61.23,1.0,1.0,False,0.0
case_000588,baseline_search_bpr,baseline,baseline_search_bpr,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.3022,very_large,61.23,1.0,1.0,False,0.0
case_000590,baseline_llm_template,baseline,baseline_llm_template,missing_transition,completed,complete_repair,0.9863013698630136,1.0,0.013698630136986356,True,True,False,0,0,0,1,0.0019,medium,20.61,0.9863013698630136,1.0,True,0.013698630136986356
case_000590,baseline_oracle_composite,baseline,baseline_oracle_composite,missing_transition,completed,complete_repair,0.9863013698630136,1.0,0.013698630136986356,True,True,False,0,0,0,1,0.0031,medium,20.61,0.9863013698630136,1.0,True,0.013698630136986356
case_000590,baseline_search_bpr,baseline,baseline_search_bpr,missing_transition,completed,complete_repair,0.9863013698630136,1.0,0.013698630136986356,True,True,False,0,0,0,1,0.0039,medium,20.61,0.9863013698630136,1.0,True,0.013698630136986356
case_000591,baseline_llm_template,baseline,baseline_llm_template,wrong_target,completed,complete_repair,0.9957264957264957,1.0,0.004273504273504258,True,True,False,0,0,0,1,0.0096,large,32.43,0.9957264957264957,1.0,True,0.004273504273504258
case_000591,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_target,completed,complete_repair,0.9957264957264957,1.0,0.004273504273504258,True,True,False,0,0,0,1,0.005,large,32.43,0.9957264957264957,1.0,True,0.004273504273504258
case_000591,baseline_search_bpr,baseline,baseline_search_bpr,wrong_target,completed,complete_repair,0.9957264957264957,1.0,0.004273504273504258,True,True,False,0,0,0,1,0.0632,large,32.43,0.9957264957264957,1.0,True,0.004273504273504258
case_000592,baseline_llm_template,baseline,baseline_llm_template,wrong_source,completed,complete_repair,0.9988700564971752,1.0,0.001129943502824804,True,True,False,0,0,0,1,0.1326,very_large,58.36,0.9988700564971752,1.0,True,0.001129943502824804
case_000592,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_source,completed,complete_repair,0.9988700564971752,1.0,0.001129943502824804,True,True,False,0,0,0,1,0.1101,very_large,58.36,0.9988700564971752,1.0,True,0.001129943502824804
case_000592,baseline_search_bpr,baseline,baseline_search_bpr,wrong_source,completed,complete_repair,0.9988700564971752,1.0,0.001129943502824804,True,True,False,0,0,0,1,0.1769,very_large,58.36,0.9988700564971752,1.0,True,0.001129943502824804
case_000593,baseline_llm_template,baseline,baseline_llm_template,wrong_event,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0016,small,12.25,0.0,1.0,True,1.0
case_000593,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_event,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0016,small,12.25,0.0,1.0,True,1.0
case_000593,baseline_search_bpr,baseline,baseline_search_bpr,wrong_event,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0013,small,12.25,0.0,1.0,True,1.0
case_000594,baseline_llm_template,baseline,baseline_llm_template,wrong_initial_state,completed,effective_repair,0.0,0.958904109589041,0.958904109589041,False,True,False,0,0,0,1,0.0058,medium,20.61,0.0,1.0,True,1.0
case_000594,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_initial_state,completed,effective_repair,0.0,0.958904109589041,0.958904109589041,False,True,False,0,0,0,1,0.0032,medium,20.61,0.0,1.0,True,1.0
case_000594,baseline_search_bpr,baseline,baseline_search_bpr,wrong_initial_state,completed,effective_repair,0.0,0.3424657534246575,0.3424657534246575,False,True,False,0,0,0,1,0.0079,medium,20.61,0.0,1.0,True,1.0
case_000595,baseline_llm_template,baseline,baseline_llm_template,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0088,large,32.93,1.0,1.0,False,0.0
case_000595,baseline_oracle_composite,baseline,baseline_oracle_composite,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.005,large,32.93,1.0,1.0,False,0.0
case_000595,baseline_search_bpr,baseline,baseline_search_bpr,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0028,large,32.93,1.0,1.0,False,0.0
case_000596,baseline_llm_template,baseline,baseline_llm_template,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0119,very_large,63.47,1.0,1.0,False,0.0
case_000596,baseline_oracle_composite,baseline,baseline_oracle_composite,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0376,very_large,63.47,1.0,1.0,False,0.0
case_000596,baseline_search_bpr,baseline,baseline_search_bpr,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0289,very_large,63.47,1.0,1.0,False,0.0
case_000597,baseline_llm_template,baseline,baseline_llm_template,guard_flip,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,0.0014,small,15.4,0.9545454545454546,1.0,True,0.045454545454545414
