case_id,tool_id,tool_type,model,mutation_operator,status,failure_class,initial_bpr,final_bpr,delta_bpr,complete_repair,effective_repair,regression,patch_parse_failures,patch_validation_failures,patch_application_failures,iterations_completed,runtime_seconds
case_000479,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_event,completed,complete_repair,0.8508064516129032,1.0,0.14919354838709675,True,True,False,0,0,0,1,0.0081
case_000479,baseline_search_bpr,baseline,baseline_search_bpr,wrong_event,completed,complete_repair,0.8508064516129032,1.0,0.14919354838709675,True,True,False,0,0,0,1,0.0509
case_000480,baseline_llm_template,baseline,baseline_llm_template,wrong_initial_state,completed,effective_repair,0.0,0.9951807228915662,0.9951807228915662,False,True,False,0,0,0,1,0.1976
case_000480,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_initial_state,completed,effective_repair,0.0,0.9951807228915662,0.9951807228915662,False,True,False,0,0,0,1,0.1594
case_000480,baseline_search_bpr,baseline,baseline_search_bpr,wrong_initial_state,completed,effective_repair,0.0,0.3927710843373494,0.3927710843373494,False,True,False,0,0,0,1,0.3283
case_000481,baseline_llm_template,baseline,baseline_llm_template,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003
case_000481,baseline_oracle_composite,baseline,baseline_oracle_composite,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000481,baseline_search_bpr,baseline,baseline_search_bpr,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003
case_000482,baseline_llm_template,baseline,baseline_llm_template,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000482,baseline_oracle_composite,baseline,baseline_oracle_composite,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.001
case_000482,baseline_search_bpr,baseline,baseline_search_bpr,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000483,baseline_llm_template,baseline,baseline_llm_template,guard_flip,completed,complete_repair,0.967391304347826,1.0,0.03260869565217395,True,True,False,0,0,0,1,0.0156
case_000483,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_flip,completed,complete_repair,0.967391304347826,1.0,0.03260869565217395,True,True,False,0,0,0,1,0.0321
case_000483,baseline_search_bpr,baseline,baseline_search_bpr,guard_flip,completed,complete_repair,0.967391304347826,1.0,0.03260869565217395,True,True,False,0,0,0,1,0.0784
case_000484,baseline_llm_template,baseline,baseline_llm_template,guard_weaken,completed,no_improvement,0.9869203329369798,0.9869203329369798,0.0,False,False,False,0,0,0,1,0.0833
case_000484,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_weaken,completed,no_improvement,0.9869203329369798,0.9869203329369798,0.0,False,False,False,0,0,0,1,0.0631
case_000484,baseline_search_bpr,baseline,baseline_search_bpr,guard_weaken,completed,complete_repair,0.9869203329369798,1.0,0.013079667063020217,True,True,False,0,0,0,1,0.0978
case_000485,baseline_llm_template,baseline,baseline_llm_template,guard_strengthen,completed,complete_repair,0.9583333333333334,1.0,0.04166666666666663,True,True,False,0,0,0,1,0.0007
case_000485,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_strengthen,completed,complete_repair,0.9583333333333334,1.0,0.04166666666666663,True,True,False,0,0,0,1,0.0007
case_000485,baseline_search_bpr,baseline,baseline_search_bpr,guard_strengthen,completed,complete_repair,0.9583333333333334,1.0,0.04166666666666663,True,True,False,0,0,0,1,0.0012
case_000486,baseline_llm_template,baseline,baseline_llm_template,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000486,baseline_oracle_composite,baseline,baseline_oracle_composite,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000486,baseline_search_bpr,baseline,baseline_search_bpr,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000487,baseline_llm_template,baseline,baseline_llm_template,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000487,baseline_oracle_composite,baseline,baseline_oracle_composite,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000487,baseline_search_bpr,baseline,baseline_search_bpr,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0015
case_000488,baseline_llm_template,baseline,baseline_llm_template,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0347
case_000488,baseline_oracle_composite,baseline,baseline_oracle_composite,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0172
case_000488,baseline_search_bpr,baseline,baseline_search_bpr,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0099
case_000489,baseline_llm_template,baseline,baseline_llm_template,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000489,baseline_oracle_composite,baseline,baseline_oracle_composite,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000489,baseline_search_bpr,baseline,baseline_search_bpr,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000490,baseline_llm_template,baseline,baseline_llm_template,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006
case_000490,baseline_oracle_composite,baseline,baseline_oracle_composite,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006
case_000490,baseline_search_bpr,baseline,baseline_search_bpr,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006
case_000492,baseline_llm_template,baseline,baseline_llm_template,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0187
case_000492,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0156
case_000492,baseline_search_bpr,baseline,baseline_search_bpr,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0193
case_000493,baseline_llm_template,baseline,baseline_llm_template,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000493,baseline_oracle_composite,baseline,baseline_oracle_composite,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000493,baseline_search_bpr,baseline,baseline_search_bpr,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000495,baseline_llm_template,baseline,baseline_llm_template,missing_transition,completed,no_improvement,0.9957627118644068,0.9957627118644068,0.0,False,False,False,0,0,0,1,0.0123
case_000495,baseline_oracle_composite,baseline,baseline_oracle_composite,missing_transition,completed,no_improvement,0.9957627118644068,0.9957627118644068,0.0,False,False,False,0,0,0,1,0.0057
case_000495,baseline_search_bpr,baseline,baseline_search_bpr,missing_transition,completed,complete_repair,0.9957627118644068,1.0,0.004237288135593209,True,True,False,0,0,0,1,0.0124
case_000496,baseline_llm_template,baseline,baseline_llm_template,wrong_target,completed,complete_repair,0.9987325728770595,1.0,0.0012674271229404788,True,True,False,0,0,0,1,0.0441
case_000496,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_target,completed,complete_repair,0.9987325728770595,1.0,0.0012674271229404788,True,True,False,0,0,0,1,0.0457
case_000496,baseline_search_bpr,baseline,baseline_search_bpr,wrong_target,completed,complete_repair,0.9987325728770595,1.0,0.0012674271229404788,True,True,False,0,0,0,1,0.0447
case_000497,baseline_llm_template,baseline,baseline_llm_template,wrong_source,completed,complete_repair,0.5,1.0,0.5,True,True,False,0,0,0,1,0.0007
case_000497,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_source,completed,complete_repair,0.5,1.0,0.5,True,True,False,0,0,0,1,0.0007
case_000497,baseline_search_bpr,baseline,baseline_search_bpr,wrong_source,completed,complete_repair,0.5,1.0,0.5,True,True,False,0,0,0,1,0.001
case_000498,baseline_llm_template,baseline,baseline_llm_template,wrong_event,completed,complete_repair,0.9871794871794872,1.0,0.012820512820512775,True,True,False,0,0,0,1,0.0019
case_000498,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_event,completed,complete_repair,0.9871794871794872,1.0,0.012820512820512775,True,True,False,0,0,0,1,0.0019
case_000498,baseline_search_bpr,baseline,baseline_search_bpr,wrong_event,completed,complete_repair,0.9871794871794872,1.0,0.012820512820512775,True,True,False,0,0,0,1,0.0037
case_000499,baseline_llm_template,baseline,baseline_llm_template,wrong_initial_state,completed,effective_repair,0.0,0.9957983193277311,0.9957983193277311,False,True,False,0,0,0,1,0.0717
case_000499,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_initial_state,completed,effective_repair,0.0,0.9957983193277311,0.9957983193277311,False,True,False,0,0,0,1,0.0314
case_000499,baseline_search_bpr,baseline,baseline_search_bpr,wrong_initial_state,completed,effective_repair,0.0,0.4495798319327731,0.4495798319327731,False,True,False,0,0,0,1,0.1183
case_000500,baseline_llm_template,baseline,baseline_llm_template,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0366
case_000500,baseline_oracle_composite,baseline,baseline_oracle_composite,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0114
case_000500,baseline_search_bpr,baseline,baseline_search_bpr,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0191
case_000501,baseline_llm_template,baseline,baseline_llm_template,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000501,baseline_oracle_composite,baseline,baseline_oracle_composite,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000501,baseline_search_bpr,baseline,baseline_search_bpr,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000502,baseline_llm_template,baseline,baseline_llm_template,guard_flip,completed,complete_repair,0.9873417721518988,1.0,0.012658227848101222,True,True,False,0,0,0,1,0.002
case_000502,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_flip,completed,complete_repair,0.9873417721518988,1.0,0.012658227848101222,True,True,False,0,0,0,1,0.0019
case_000502,baseline_search_bpr,baseline,baseline_search_bpr,guard_flip,completed,complete_repair,0.9873417721518988,1.0,0.012658227848101222,True,True,False,0,0,0,1,0.0038
case_000503,baseline_llm_template,baseline,baseline_llm_template,guard_weaken,completed,complete_repair,0.9956140350877193,1.0,0.004385964912280715,True,True,False,0,0,0,1,0.0109
case_000503,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_weaken,completed,complete_repair,0.9956140350877193,1.0,0.004385964912280715,True,True,False,0,0,0,1,0.0179
case_000503,baseline_search_bpr,baseline,baseline_search_bpr,guard_weaken,completed,complete_repair,0.9956140350877193,1.0,0.004385964912280715,True,True,False,0,0,0,1,0.0205
case_000504,baseline_llm_template,baseline,baseline_llm_template,guard_strengthen,completed,no_improvement,0.9988674971687429,0.9988674971687429,0.0,False,False,False,0,0,0,1,0.0537
case_000504,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_strengthen,completed,no_improvement,0.9988674971687429,0.9988674971687429,0.0,False,False,False,0,0,0,1,0.0848
case_000504,baseline_search_bpr,baseline,baseline_search_bpr,guard_strengthen,completed,complete_repair,0.9988674971687429,1.0,0.0011325028312570984,True,True,False,0,0,0,1,0.1166
case_000505,baseline_llm_template,baseline,baseline_llm_template,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000505,baseline_oracle_composite,baseline,baseline_oracle_composite,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000505,baseline_search_bpr,baseline,baseline_search_bpr,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000506,baseline_llm_template,baseline,baseline_llm_template,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000506,baseline_oracle_composite,baseline,baseline_oracle_composite,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000506,baseline_search_bpr,baseline,baseline_search_bpr,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000507,baseline_llm_template,baseline,baseline_llm_template,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0015
case_000507,baseline_oracle_composite,baseline,baseline_oracle_composite,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017
case_000507,baseline_search_bpr,baseline,baseline_search_bpr,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000508,baseline_llm_template,baseline,baseline_llm_template,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0287
case_000508,baseline_oracle_composite,baseline,baseline_oracle_composite,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0298
case_000508,baseline_search_bpr,baseline,baseline_search_bpr,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0215
case_000509,baseline_llm_template,baseline,baseline_llm_template,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000509,baseline_oracle_composite,baseline,baseline_oracle_composite,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000509,baseline_search_bpr,baseline,baseline_search_bpr,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000511,baseline_llm_template,baseline,baseline_llm_template,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000511,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000511,baseline_search_bpr,baseline,baseline_search_bpr,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000512,baseline_llm_template,baseline,baseline_llm_template,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0236
case_000512,baseline_oracle_composite,baseline,baseline_oracle_composite,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0209
case_000512,baseline_search_bpr,baseline,baseline_search_bpr,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0172
case_000514,baseline_llm_template,baseline,baseline_llm_template,missing_transition,completed,complete_repair,0.9880952380952381,1.0,0.011904761904761862,True,True,False,0,0,0,1,0.0017
case_000514,baseline_oracle_composite,baseline,baseline_oracle_composite,missing_transition,completed,complete_repair,0.9880952380952381,1.0,0.011904761904761862,True,True,False,0,0,0,1,0.0017
case_000514,baseline_search_bpr,baseline,baseline_search_bpr,missing_transition,completed,complete_repair,0.9880952380952381,1.0,0.011904761904761862,True,True,False,0,0,0,1,0.0027
case_000515,baseline_llm_template,baseline,baseline_llm_template,wrong_target,completed,complete_repair,0.9082969432314411,1.0,0.09170305676855894,True,True,False,0,0,0,1,0.0042
case_000515,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_target,completed,complete_repair,0.9082969432314411,1.0,0.09170305676855894,True,True,False,0,0,0,1,0.0043
case_000515,baseline_search_bpr,baseline,baseline_search_bpr,wrong_target,completed,complete_repair,0.9082969432314411,1.0,0.09170305676855894,True,True,False,0,0,0,1,0.0079
case_000516,baseline_llm_template,baseline,baseline_llm_template,wrong_source,completed,complete_repair,0.9988505747126437,1.0,0.0011494252873562871,True,True,False,0,0,0,1,0.084
case_000516,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_source,completed,complete_repair,0.9988505747126437,1.0,0.0011494252873562871,True,True,False,0,0,0,1,0.1016
case_000516,baseline_search_bpr,baseline,baseline_search_bpr,wrong_source,completed,complete_repair,0.9988505747126437,1.0,0.0011494252873562871,True,True,False,0,0,0,1,0.1393
case_000517,baseline_llm_template,baseline,baseline_llm_template,wrong_event,completed,complete_repair,0.9666666666666667,1.0,0.033333333333333326,True,True,False,0,0,0,1,0.0007
case_000517,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_event,completed,complete_repair,0.9666666666666667,1.0,0.033333333333333326,True,True,False,0,0,0,1,0.0007
case_000517,baseline_search_bpr,baseline,baseline_search_bpr,wrong_event,completed,complete_repair,0.9666666666666667,1.0,0.033333333333333326,True,True,False,0,0,0,1,0.0015
case_000518,baseline_llm_template,baseline,baseline_llm_template,wrong_initial_state,completed,effective_repair,0.0,0.6666666666666666,0.6666666666666666,False,True,False,0,0,0,1,0.0031
case_000518,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_initial_state,completed,effective_repair,0.0,0.6666666666666666,0.6666666666666666,False,True,False,0,0,0,1,0.0031
case_000518,baseline_search_bpr,baseline,baseline_search_bpr,wrong_initial_state,completed,effective_repair,0.0,0.49382716049382713,0.49382716049382713,False,True,False,0,0,0,1,0.0074
case_000519,baseline_llm_template,baseline,baseline_llm_template,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000519,baseline_oracle_composite,baseline,baseline_oracle_composite,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000519,baseline_search_bpr,baseline,baseline_search_bpr,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000520,baseline_llm_template,baseline,baseline_llm_template,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.019
case_000520,baseline_oracle_composite,baseline,baseline_oracle_composite,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.016
case_000520,baseline_search_bpr,baseline,baseline_search_bpr,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0088
case_000521,baseline_llm_template,baseline,baseline_llm_template,guard_flip,completed,complete_repair,0.9615384615384616,1.0,0.038461538461538436,True,True,False,0,0,0,1,0.0006
case_000521,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_flip,completed,complete_repair,0.9615384615384616,1.0,0.038461538461538436,True,True,False,0,0,0,1,0.0006
case_000521,baseline_search_bpr,baseline,baseline_search_bpr,guard_flip,completed,complete_repair,0.9615384615384616,1.0,0.038461538461538436,True,True,False,0,0,0,1,0.001
case_000522,baseline_llm_template,baseline,baseline_llm_template,guard_weaken,completed,complete_repair,0.9166666666666666,1.0,0.08333333333333337,True,True,False,0,0,0,1,0.0018
case_000522,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_weaken,completed,complete_repair,0.9166666666666666,1.0,0.08333333333333337,True,True,False,0,0,0,1,0.0017
case_000522,baseline_search_bpr,baseline,baseline_search_bpr,guard_weaken,completed,complete_repair,0.9166666666666666,1.0,0.08333333333333337,True,True,False,0,0,0,1,0.0033
case_000523,baseline_llm_template,baseline,baseline_llm_template,guard_strengthen,completed,complete_repair,0.9959016393442623,1.0,0.004098360655737654,True,True,False,0,0,0,1,0.0062
case_000523,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_strengthen,completed,complete_repair,0.9959016393442623,1.0,0.004098360655737654,True,True,False,0,0,0,1,0.0065
case_000523,baseline_search_bpr,baseline,baseline_search_bpr,guard_strengthen,completed,complete_repair,0.9959016393442623,1.0,0.004098360655737654,True,True,False,0,0,0,1,0.0338
case_000524,baseline_llm_template,baseline,baseline_llm_template,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0342
case_000524,baseline_oracle_composite,baseline,baseline_oracle_composite,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0381
case_000524,baseline_search_bpr,baseline,baseline_search_bpr,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0236
case_000525,baseline_llm_template,baseline,baseline_llm_template,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000525,baseline_oracle_composite,baseline,baseline_oracle_composite,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000525,baseline_search_bpr,baseline,baseline_search_bpr,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000526,baseline_llm_template,baseline,baseline_llm_template,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000526,baseline_oracle_composite,baseline,baseline_oracle_composite,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000526,baseline_search_bpr,baseline,baseline_search_bpr,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000527,baseline_llm_template,baseline,baseline_llm_template,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000527,baseline_oracle_composite,baseline,baseline_oracle_composite,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017
case_000527,baseline_search_bpr,baseline,baseline_search_bpr,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000528,baseline_llm_template,baseline,baseline_llm_template,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0091
case_000528,baseline_oracle_composite,baseline,baseline_oracle_composite,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0223
case_000528,baseline_search_bpr,baseline,baseline_search_bpr,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0202
case_000530,baseline_llm_template,baseline,baseline_llm_template,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000530,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000530,baseline_search_bpr,baseline,baseline_search_bpr,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000531,baseline_llm_template,baseline,baseline_llm_template,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000531,baseline_oracle_composite,baseline,baseline_oracle_composite,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000531,baseline_search_bpr,baseline,baseline_search_bpr,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000533,baseline_llm_template,baseline,baseline_llm_template,missing_transition,completed,complete_repair,0.7619047619047619,1.0,0.23809523809523814,True,True,False,0,0,0,1,0.0006
case_000533,baseline_oracle_composite,baseline,baseline_oracle_composite,missing_transition,completed,complete_repair,0.7619047619047619,1.0,0.23809523809523814,True,True,False,0,0,0,1,0.0005
case_000533,baseline_search_bpr,baseline,baseline_search_bpr,missing_transition,completed,complete_repair,0.7619047619047619,1.0,0.23809523809523814,True,True,False,0,0,0,1,0.001
case_000534,baseline_llm_template,baseline,baseline_llm_template,wrong_target,completed,complete_repair,0.9868421052631579,1.0,0.013157894736842146,True,True,False,0,0,0,1,0.0014
case_000534,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_target,completed,complete_repair,0.9868421052631579,1.0,0.013157894736842146,True,True,False,0,0,0,1,0.0013
case_000534,baseline_search_bpr,baseline,baseline_search_bpr,wrong_target,completed,complete_repair,0.9868421052631579,1.0,0.013157894736842146,True,True,False,0,0,0,1,0.0024
case_000535,baseline_llm_template,baseline,baseline_llm_template,wrong_source,completed,no_improvement,0.9958333333333333,0.9958333333333333,0.0,False,False,False,0,0,0,1,0.0064
case_000535,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_source,completed,no_improvement,0.9958333333333333,0.9958333333333333,0.0,False,False,False,0,0,0,1,0.0061
case_000535,baseline_search_bpr,baseline,baseline_search_bpr,wrong_source,completed,complete_repair,0.9958333333333333,1.0,0.004166666666666652,True,True,False,0,0,0,1,0.0242
case_000536,baseline_llm_template,baseline,baseline_llm_template,wrong_event,completed,complete_repair,0.9988304093567252,1.0,0.0011695906432748204,True,True,False,0,0,0,1,0.3722
case_000536,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_event,completed,complete_repair,0.9988304093567252,1.0,0.0011695906432748204,True,True,False,0,0,0,1,0.4071
case_000536,baseline_search_bpr,baseline,baseline_search_bpr,wrong_event,completed,complete_repair,0.9988304093567252,1.0,0.0011695906432748204,True,True,False,0,0,0,1,0.0944
case_000537,baseline_llm_template,baseline,baseline_llm_template,wrong_initial_state,completed,effective_repair,0.0,0.9583333333333334,0.9583333333333334,False,True,False,0,0,0,1,0.0017
case_000537,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_initial_state,completed,effective_repair,0.0,0.9583333333333334,0.9583333333333334,False,True,False,0,0,0,1,0.0013
case_000537,baseline_search_bpr,baseline,baseline_search_bpr,wrong_initial_state,completed,effective_repair,0.0,0.7916666666666666,0.7916666666666666,False,True,False,0,0,0,1,0.003
case_000538,baseline_llm_template,baseline,baseline_llm_template,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000538,baseline_oracle_composite,baseline,baseline_oracle_composite,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006
case_000538,baseline_search_bpr,baseline,baseline_search_bpr,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000539,baseline_llm_template,baseline,baseline_llm_template,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000539,baseline_oracle_composite,baseline,baseline_oracle_composite,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0018
case_000539,baseline_search_bpr,baseline,baseline_search_bpr,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017
case_000540,baseline_llm_template,baseline,baseline_llm_template,guard_flip,completed,no_improvement,0.9988425925925926,0.9988425925925926,0.0,False,False,False,0,0,0,1,0.1
case_000540,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_flip,completed,no_improvement,0.9988425925925926,0.9988425925925926,0.0,False,False,False,0,0,0,1,0.1123
case_000540,baseline_search_bpr,baseline,baseline_search_bpr,guard_flip,completed,complete_repair,0.9988425925925926,1.0,0.0011574074074074403,True,True,False,0,0,0,1,0.1563
case_000541,baseline_llm_template,baseline,baseline_llm_template,guard_weaken,completed,complete_repair,0.7619047619047619,1.0,0.23809523809523814,True,True,False,0,0,0,1,0.0012
case_000541,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_weaken,completed,complete_repair,0.7619047619047619,1.0,0.23809523809523814,True,True,False,0,0,0,1,0.0012
case_000541,baseline_search_bpr,baseline,baseline_search_bpr,guard_weaken,completed,complete_repair,0.7619047619047619,1.0,0.23809523809523814,True,True,False,0,0,0,1,0.0013
case_000542,baseline_llm_template,baseline,baseline_llm_template,guard_strengthen,completed,complete_repair,0.9871794871794872,1.0,0.012820512820512775,True,True,False,0,0,0,1,0.0016
