case_id,tool_id,mutation_operator,oracle_detected,complete_repair,effective_repair,delta_bpr,structural_diff_top1_hit,structural_diff_top3_hit,structural_diff_top5_hit,structural_diff_rank,structural_diff_mrr
case_000515,baseline_llm_template,wrong_target,True,True,True,0.09170305676855894,True,True,True,1,1.0
case_000515,baseline_oracle_composite,wrong_target,True,True,True,0.09170305676855894,True,True,True,1,1.0
case_000515,baseline_search_bpr,wrong_target,True,True,True,0.09170305676855894,True,True,True,1,1.0
case_000516,baseline_llm_template,wrong_source,True,True,True,0.0011494252873562871,True,True,True,1,1.0
case_000516,baseline_oracle_composite,wrong_source,True,True,True,0.0011494252873562871,True,True,True,1,1.0
case_000516,baseline_search_bpr,wrong_source,True,True,True,0.0011494252873562871,True,True,True,1,1.0
case_000517,baseline_llm_template,wrong_event,True,True,True,0.033333333333333326,True,True,True,1,1.0
case_000517,baseline_oracle_composite,wrong_event,True,True,True,0.033333333333333326,True,True,True,1,1.0
case_000517,baseline_search_bpr,wrong_event,True,True,True,0.033333333333333326,True,True,True,1,1.0
case_000518,baseline_llm_template,wrong_initial_state,True,False,True,0.6666666666666666,False,False,False,,0.0
case_000518,baseline_oracle_composite,wrong_initial_state,True,False,True,0.6666666666666666,False,False,False,,0.0
case_000518,baseline_search_bpr,wrong_initial_state,True,False,True,0.49382716049382713,False,False,False,,0.0
case_000519,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000519,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000519,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000520,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000520,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000520,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000521,baseline_llm_template,guard_flip,True,True,True,0.038461538461538436,True,True,True,1,1.0
case_000521,baseline_oracle_composite,guard_flip,True,True,True,0.038461538461538436,True,True,True,1,1.0
case_000521,baseline_search_bpr,guard_flip,True,True,True,0.038461538461538436,True,True,True,1,1.0
case_000522,baseline_llm_template,guard_weaken,True,True,True,0.08333333333333337,True,True,True,1,1.0
case_000522,baseline_oracle_composite,guard_weaken,True,True,True,0.08333333333333337,True,True,True,1,1.0
case_000522,baseline_search_bpr,guard_weaken,True,True,True,0.08333333333333337,True,True,True,1,1.0
case_000523,baseline_llm_template,guard_strengthen,True,True,True,0.004098360655737654,True,True,True,1,1.0
case_000523,baseline_oracle_composite,guard_strengthen,True,True,True,0.004098360655737654,True,True,True,1,1.0
case_000523,baseline_search_bpr,guard_strengthen,True,True,True,0.004098360655737654,True,True,True,1,1.0
case_000524,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000524,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000524,baseline_search_bpr,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000525,baseline_llm_template,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000525,baseline_oracle_composite,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000525,baseline_search_bpr,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000526,baseline_llm_template,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000526,baseline_oracle_composite,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000526,baseline_search_bpr,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000527,baseline_llm_template,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000527,baseline_oracle_composite,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000527,baseline_search_bpr,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000528,baseline_llm_template,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000528,baseline_oracle_composite,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000528,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000530,baseline_llm_template,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000530,baseline_oracle_composite,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000530,baseline_search_bpr,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000531,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000531,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000531,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000533,baseline_llm_template,missing_transition,True,True,True,0.23809523809523814,False,False,False,,0.0
case_000533,baseline_oracle_composite,missing_transition,True,True,True,0.23809523809523814,False,False,False,,0.0
case_000533,baseline_search_bpr,missing_transition,True,True,True,0.23809523809523814,False,False,False,,0.0
case_000534,baseline_llm_template,wrong_target,True,True,True,0.013157894736842146,True,True,True,1,1.0
case_000534,baseline_oracle_composite,wrong_target,True,True,True,0.013157894736842146,True,True,True,1,1.0
case_000534,baseline_search_bpr,wrong_target,True,True,True,0.013157894736842146,True,True,True,1,1.0
case_000535,baseline_llm_template,wrong_source,True,False,False,0.0,True,True,True,1,1.0
case_000535,baseline_oracle_composite,wrong_source,True,False,False,0.0,True,True,True,1,1.0
case_000535,baseline_search_bpr,wrong_source,True,True,True,0.004166666666666652,True,True,True,1,1.0
case_000536,baseline_llm_template,wrong_event,True,True,True,0.0011695906432748204,True,True,True,1,1.0
case_000536,baseline_oracle_composite,wrong_event,True,True,True,0.0011695906432748204,True,True,True,1,1.0
case_000536,baseline_search_bpr,wrong_event,True,True,True,0.0011695906432748204,True,True,True,1,1.0
case_000537,baseline_llm_template,wrong_initial_state,True,False,True,0.9583333333333334,False,False,False,,0.0
case_000537,baseline_oracle_composite,wrong_initial_state,True,False,True,0.9583333333333334,False,False,False,,0.0
case_000537,baseline_search_bpr,wrong_initial_state,True,False,True,0.7916666666666666,False,False,False,,0.0
case_000538,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000538,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000538,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000539,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000539,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000539,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000540,baseline_llm_template,guard_flip,True,False,False,0.0,True,True,True,1,1.0
case_000540,baseline_oracle_composite,guard_flip,True,False,False,0.0,True,True,True,1,1.0
case_000540,baseline_search_bpr,guard_flip,True,True,True,0.0011574074074074403,True,True,True,1,1.0
case_000541,baseline_llm_template,guard_weaken,True,True,True,0.23809523809523814,True,True,True,1,1.0
case_000541,baseline_oracle_composite,guard_weaken,True,True,True,0.23809523809523814,True,True,True,1,1.0
case_000541,baseline_search_bpr,guard_weaken,True,True,True,0.23809523809523814,True,True,True,1,1.0
case_000542,baseline_llm_template,guard_strengthen,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000542,baseline_oracle_composite,guard_strengthen,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000542,baseline_search_bpr,guard_strengthen,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000543,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000543,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000543,baseline_search_bpr,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000544,baseline_llm_template,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000544,baseline_oracle_composite,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000544,baseline_search_bpr,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000545,baseline_llm_template,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000545,baseline_oracle_composite,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000545,baseline_search_bpr,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000546,baseline_llm_template,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000546,baseline_oracle_composite,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000546,baseline_search_bpr,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000547,baseline_llm_template,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000547,baseline_oracle_composite,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000547,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000550,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000550,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000550,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000552,baseline_llm_template,missing_transition,True,True,True,0.0011764705882353343,False,False,False,,0.0
case_000552,baseline_oracle_composite,missing_transition,True,True,True,0.0011764705882353343,False,False,False,,0.0
case_000552,baseline_search_bpr,missing_transition,True,True,True,0.0011764705882353343,False,False,False,,0.0
case_000553,baseline_llm_template,wrong_target,True,True,True,0.04761904761904767,True,True,True,1,1.0
case_000553,baseline_oracle_composite,wrong_target,True,True,True,0.04761904761904767,True,True,True,1,1.0
case_000553,baseline_search_bpr,wrong_target,True,True,True,0.04761904761904767,True,True,True,1,1.0
case_000554,baseline_llm_template,wrong_source,True,False,False,0.0,True,True,True,1,1.0
case_000554,baseline_oracle_composite,wrong_source,True,False,False,0.0,True,True,True,1,1.0
case_000554,baseline_search_bpr,wrong_source,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000555,baseline_llm_template,wrong_event,True,True,True,0.08399999999999996,True,True,True,1,1.0
case_000555,baseline_oracle_composite,wrong_event,True,True,True,0.08399999999999996,True,True,True,1,1.0
case_000555,baseline_search_bpr,wrong_event,True,True,True,0.08399999999999996,True,True,True,1,1.0
case_000556,baseline_llm_template,wrong_initial_state,True,False,True,0.9964285714285714,False,False,False,,0.0
case_000556,baseline_oracle_composite,wrong_initial_state,True,False,True,0.9964285714285714,False,False,False,,0.0
case_000556,baseline_search_bpr,wrong_initial_state,True,False,True,0.5607142857142857,False,False,False,,0.0
case_000557,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000557,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000557,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000558,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000558,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000558,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000559,baseline_llm_template,guard_flip,True,True,True,0.03515625,True,True,True,1,1.0
case_000559,baseline_oracle_composite,guard_flip,True,True,True,0.03515625,True,True,True,1,1.0
case_000559,baseline_search_bpr,guard_flip,True,True,True,0.03515625,True,True,True,1,1.0
case_000560,baseline_llm_template,guard_weaken,True,True,True,0.00121212121212122,True,True,True,1,1.0
case_000560,baseline_oracle_composite,guard_weaken,True,True,True,0.00121212121212122,True,True,True,1,1.0
case_000560,baseline_search_bpr,guard_weaken,True,True,True,0.00121212121212122,True,True,True,1,1.0
case_000561,baseline_llm_template,guard_strengthen,True,False,True,0.18181818181818188,True,True,True,1,1.0
case_000561,baseline_oracle_composite,guard_strengthen,True,False,True,0.18181818181818188,True,True,True,1,1.0
case_000561,baseline_search_bpr,guard_strengthen,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000562,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000562,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000562,baseline_search_bpr,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000563,baseline_llm_template,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000563,baseline_oracle_composite,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000563,baseline_search_bpr,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000564,baseline_llm_template,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000564,baseline_oracle_composite,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000564,baseline_search_bpr,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000565,baseline_llm_template,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000565,baseline_oracle_composite,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000565,baseline_search_bpr,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000566,baseline_llm_template,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000566,baseline_oracle_composite,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000566,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000568,baseline_llm_template,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000568,baseline_oracle_composite,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000568,baseline_search_bpr,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000569,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000569,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000569,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000571,baseline_llm_template,missing_transition,True,True,True,0.004166666666666652,False,False,False,,0.0
case_000571,baseline_oracle_composite,missing_transition,True,True,True,0.004166666666666652,False,False,False,,0.0
case_000571,baseline_search_bpr,missing_transition,True,True,True,0.004166666666666652,False,False,False,,0.0
case_000572,baseline_llm_template,wrong_target,True,True,True,0.0011494252873562871,True,True,True,1,1.0
case_000572,baseline_oracle_composite,wrong_target,True,True,True,0.0011494252873562871,True,True,True,1,1.0
case_000572,baseline_search_bpr,wrong_target,True,True,True,0.0011494252873562871,True,True,True,1,1.0
case_000573,baseline_llm_template,wrong_source,True,True,True,0.6071428571428572,False,False,False,,0.0
case_000573,baseline_oracle_composite,wrong_source,True,True,True,0.6071428571428572,False,False,False,,0.0
case_000573,baseline_search_bpr,wrong_source,True,True,True,0.6071428571428572,False,False,False,,0.0
case_000574,baseline_llm_template,wrong_event,True,True,True,0.08333333333333337,True,True,True,1,1.0
case_000574,baseline_oracle_composite,wrong_event,True,True,True,0.08333333333333337,True,True,True,1,1.0
case_000574,baseline_search_bpr,wrong_event,True,True,True,0.08333333333333337,True,True,True,1,1.0
case_000575,baseline_llm_template,wrong_initial_state,True,False,True,0.9872881355932204,False,False,False,,0.0
case_000575,baseline_oracle_composite,wrong_initial_state,True,False,True,0.9872881355932204,False,False,False,,0.0
case_000575,baseline_search_bpr,wrong_initial_state,True,False,True,0.4449152542372881,False,False,False,,0.0
case_000576,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000576,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000576,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000577,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000577,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000577,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000578,baseline_llm_template,guard_flip,True,True,True,0.012345679012345734,True,True,True,1,1.0
case_000578,baseline_oracle_composite,guard_flip,True,True,True,0.012345679012345734,True,True,True,1,1.0
case_000578,baseline_search_bpr,guard_flip,True,True,True,0.012345679012345734,True,True,True,1,1.0
case_000579,baseline_llm_template,guard_weaken,True,False,False,-0.039999999999999925,True,True,True,1,1.0
case_000579,baseline_oracle_composite,guard_weaken,True,False,False,-0.039999999999999925,True,True,True,1,1.0
case_000579,baseline_search_bpr,guard_weaken,True,True,True,0.004444444444444473,True,True,True,1,1.0
case_000580,baseline_llm_template,guard_strengthen,True,True,True,0.01437908496732021,True,True,True,1,1.0
case_000580,baseline_oracle_composite,guard_strengthen,True,True,True,0.01437908496732021,True,True,True,1,1.0
case_000580,baseline_search_bpr,guard_strengthen,True,True,True,0.01437908496732021,True,True,True,1,1.0
case_000581,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000581,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000581,baseline_search_bpr,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000582,baseline_llm_template,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000582,baseline_oracle_composite,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000582,baseline_search_bpr,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000583,baseline_llm_template,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000583,baseline_oracle_composite,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000583,baseline_search_bpr,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000584,baseline_llm_template,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000584,baseline_oracle_composite,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000584,baseline_search_bpr,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000585,baseline_llm_template,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000585,baseline_oracle_composite,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000585,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000587,baseline_llm_template,guard_inter_class,True,False,False,0.0,True,True,True,1,1.0
case_000587,baseline_oracle_composite,guard_inter_class,True,False,False,0.0,True,True,True,1,1.0
case_000587,baseline_search_bpr,guard_inter_class,True,False,False,0.0,True,True,True,1,1.0
case_000588,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000588,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000588,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000590,baseline_llm_template,missing_transition,True,True,True,0.013698630136986356,False,False,False,,0.0
case_000590,baseline_oracle_composite,missing_transition,True,True,True,0.013698630136986356,False,False,False,,0.0
case_000590,baseline_search_bpr,missing_transition,True,True,True,0.013698630136986356,False,False,False,,0.0
case_000591,baseline_llm_template,wrong_target,True,True,True,0.004273504273504258,True,True,True,1,1.0
case_000591,baseline_oracle_composite,wrong_target,True,True,True,0.004273504273504258,True,True,True,1,1.0
case_000591,baseline_search_bpr,wrong_target,True,True,True,0.004273504273504258,True,True,True,1,1.0
case_000592,baseline_llm_template,wrong_source,True,True,True,0.001129943502824804,True,True,True,1,1.0
case_000592,baseline_oracle_composite,wrong_source,True,True,True,0.001129943502824804,True,True,True,1,1.0
case_000592,baseline_search_bpr,wrong_source,True,True,True,0.001129943502824804,True,True,True,1,1.0
case_000593,baseline_llm_template,wrong_event,True,True,True,1.0,True,True,True,1,1.0
case_000593,baseline_oracle_composite,wrong_event,True,True,True,1.0,True,True,True,1,1.0
case_000593,baseline_search_bpr,wrong_event,True,True,True,1.0,True,True,True,1,1.0
case_000594,baseline_llm_template,wrong_initial_state,True,False,True,0.958904109589041,False,False,False,,0.0
case_000594,baseline_oracle_composite,wrong_initial_state,True,False,True,0.958904109589041,False,False,False,,0.0
case_000594,baseline_search_bpr,wrong_initial_state,True,False,True,0.3424657534246575,False,False,False,,0.0
case_000595,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000595,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000595,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000596,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000596,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000596,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000597,baseline_llm_template,guard_flip,True,False,False,0.0,True,True,True,1,1.0
case_000597,baseline_oracle_composite,guard_flip,True,False,False,0.0,True,True,True,1,1.0
case_000597,baseline_search_bpr,guard_flip,True,True,True,0.045454545454545414,True,True,True,1,1.0
case_000598,baseline_llm_template,guard_weaken,True,True,True,0.08333333333333337,True,True,True,1,1.0
case_000598,baseline_oracle_composite,guard_weaken,True,True,True,0.08333333333333337,True,True,True,1,1.0
case_000598,baseline_search_bpr,guard_weaken,True,True,True,0.08333333333333337,True,True,True,1,1.0
case_000599,baseline_llm_template,guard_strengthen,True,False,False,0.0,True,True,True,1,1.0
case_000599,baseline_oracle_composite,guard_strengthen,True,False,False,0.0,True,True,True,1,1.0
case_000599,baseline_search_bpr,guard_strengthen,True,True,True,0.004201680672268893,True,True,True,1,1.0
case_000600,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000600,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000600,baseline_search_bpr,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000601,baseline_llm_template,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000601,baseline_oracle_composite,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000601,baseline_search_bpr,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000602,baseline_llm_template,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000602,baseline_oracle_composite,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000602,baseline_search_bpr,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000603,baseline_llm_template,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000603,baseline_oracle_composite,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000603,baseline_search_bpr,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000604,baseline_llm_template,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000604,baseline_oracle_composite,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000604,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000606,baseline_llm_template,guard_inter_class,True,False,False,0.0,True,True,True,1,1.0
case_000606,baseline_oracle_composite,guard_inter_class,True,False,False,0.0,True,True,True,1,1.0
case_000606,baseline_search_bpr,guard_inter_class,True,False,False,0.0,True,True,True,1,1.0
case_000607,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000607,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000607,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000609,baseline_llm_template,missing_transition,True,True,True,0.045454545454545414,False,False,False,,0.0
case_000609,baseline_oracle_composite,missing_transition,True,True,True,0.045454545454545414,False,False,False,,0.0
case_000609,baseline_search_bpr,missing_transition,True,True,True,0.045454545454545414,False,False,False,,0.0
case_000610,baseline_llm_template,wrong_target,True,True,True,0.012345679012345734,True,True,True,1,1.0
case_000610,baseline_oracle_composite,wrong_target,True,True,True,0.012345679012345734,True,True,True,1,1.0
case_000610,baseline_search_bpr,wrong_target,True,True,True,0.012345679012345734,True,True,True,1,1.0
case_000611,baseline_llm_template,wrong_source,True,True,True,0.004385964912280715,True,True,True,1,1.0
case_000611,baseline_oracle_composite,wrong_source,True,True,True,0.004385964912280715,True,True,True,1,1.0
case_000611,baseline_search_bpr,wrong_source,True,True,True,0.004385964912280715,True,True,True,1,1.0
case_000612,baseline_llm_template,wrong_event,True,False,False,-0.011695906432748537,True,True,True,1,1.0
case_000612,baseline_oracle_composite,wrong_event,True,False,False,-0.011695906432748537,True,True,True,1,1.0
case_000612,baseline_search_bpr,wrong_event,True,True,True,0.0011695906432748204,True,True,True,1,1.0
case_000613,baseline_llm_template,wrong_initial_state,True,False,True,0.9047619047619048,False,False,False,,0.0
case_000613,baseline_oracle_composite,wrong_initial_state,True,False,True,0.9047619047619048,False,False,False,,0.0
case_000613,baseline_search_bpr,wrong_initial_state,True,False,True,0.7619047619047619,False,False,False,,0.0
case_000614,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000614,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000614,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000615,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000615,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000615,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000616,baseline_llm_template,guard_flip,True,False,False,0.0,True,True,True,1,1.0
case_000616,baseline_oracle_composite,guard_flip,True,False,False,0.0,True,True,True,1,1.0
case_000616,baseline_search_bpr,guard_flip,True,True,True,0.0011947431302270495,True,True,True,1,1.0
case_000617,baseline_llm_template,guard_weaken,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000617,baseline_oracle_composite,guard_weaken,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000617,baseline_search_bpr,guard_weaken,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000618,baseline_llm_template,guard_strengthen,True,True,True,0.012345679012345734,True,True,True,1,1.0
case_000618,baseline_oracle_composite,guard_strengthen,True,True,True,0.012345679012345734,True,True,True,1,1.0
case_000618,baseline_search_bpr,guard_strengthen,True,True,True,0.012345679012345734,True,True,True,1,1.0
case_000619,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000619,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000619,baseline_search_bpr,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000620,baseline_llm_template,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000620,baseline_oracle_composite,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000620,baseline_search_bpr,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000621,baseline_llm_template,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000621,baseline_oracle_composite,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000621,baseline_search_bpr,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000622,baseline_llm_template,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000622,baseline_oracle_composite,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000622,baseline_search_bpr,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000623,baseline_llm_template,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000623,baseline_oracle_composite,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000623,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000625,baseline_llm_template,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000625,baseline_oracle_composite,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000625,baseline_search_bpr,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000626,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000626,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000626,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000628,baseline_llm_template,missing_transition,True,True,True,0.001204819277108471,False,False,False,,0.0
case_000628,baseline_oracle_composite,missing_transition,True,True,True,0.001204819277108471,False,False,False,,0.0
