case_id,source_case_id,mutation_order,is_higher_order,primary_operator,mutation_operator,ho_seed,reference_bpr,faulty_bpr,bpr_delta,fault_detected,first_order_components_detected,first_order_components_total,all_first_order_detected,coupling_eligible,coupling_detected,complete_repair,effective_repair,repair_final_bpr,repair_delta_bpr,generation_status
case_000707__ho2,case_000707,2,True,guard_flip,"guard_flip,wrong_source",61647,1.0,0.9,0.1,True,2,2,True,True,True,True,True,1.0,0.1,generated
case_000707__ho3,case_000707,3,True,guard_flip,"guard_flip,missing_transition,wrong_event",53138,1.0,0.85,0.15,True,3,3,True,True,True,True,True,1.0,0.15,generated
case_000657,case_000657,1,False,guard_strengthen,guard_strengthen,,1.0,0.75,0.25,True,1,1,True,False,False,True,True,1.0,0.25,source
case_000657__ho2,case_000657,2,True,guard_strengthen,"guard_strengthen,wrong_initial_state",84478,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000657__ho3,case_000657,3,True,guard_strengthen,"guard_strengthen,wrong_initial_state,wrong_target",64131,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000607,case_000607,1,False,guard_weaken,guard_weaken,,1.0,0.833333,0.166667,True,1,1,True,False,False,True,True,1.0,0.166667,source
case_000607__ho2,case_000607,2,True,guard_weaken,"guard_weaken,wrong_event",60201,1.0,0.333333,0.666667,True,2,2,True,True,True,True,True,1.0,0.666667,generated
case_000607__ho3,case_000607,3,True,guard_weaken,"guard_weaken,missing_transition,wrong_event",64836,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.833333,0.833333,generated
case_000757,case_000757,1,False,missing_transition,missing_transition,,1.0,0.5,0.5,True,1,1,True,False,False,True,True,1.0,0.5,source
case_000757__ho2,case_000757,2,True,missing_transition,"missing_transition,wrong_initial_state",77240,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.9,0.9,generated
case_000757__ho3,case_000757,3,True,missing_transition,"missing_transition,wrong_event,wrong_source",51829,1.0,0.4,0.6,True,3,3,True,True,True,False,True,0.9,0.5,generated
case_000207,case_000207,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000207__ho2,case_000207,2,True,action_corruption,"action_corruption,wrong_target",34067,1.0,0.5,0.5,True,1,2,False,False,False,False,False,0.5,0.0,generated
case_000207__ho3,case_000207,3,True,action_corruption,"action_corruption,guard_strengthen,wrong_initial_state",13422,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.833333,0.833333,generated
case_000307,case_000307,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000307__ho2,case_000307,2,True,duplicate_transition,"duplicate_transition,guard_strengthen",45573,1.0,0.95,0.05,True,1,2,False,False,False,True,True,1.0,0.05,generated
case_000307__ho3,case_000307,3,True,duplicate_transition,"duplicate_transition,wrong_target,guard_flip",53544,1.0,0.95,0.05,True,2,3,False,False,False,True,True,1.0,0.05,generated
case_000257,case_000257,1,False,guard_flip,guard_flip,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000257__ho2,case_000257,2,True,guard_flip,"guard_flip,guard_strengthen",39828,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000257__ho3,case_000257,3,True,guard_flip,"guard_flip,guard_strengthen,wrong_initial_state",69113,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000357,case_000357,1,False,wrong_target,wrong_target,,1.0,0.5,0.5,True,1,1,True,False,False,False,False,0.5,0.0,source
case_000357__ho2,case_000357,2,True,wrong_target,"wrong_target,wrong_initial_state",41570,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.9,0.9,generated
case_000357__ho3,case_000357,3,True,wrong_target,"wrong_target,wrong_event,wrong_source",58239,1.0,0.8,0.2,True,3,3,True,True,True,False,True,0.9,0.1,generated
case_000457,case_000457,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000457__ho2,case_000457,2,True,dead_state_intro,"dead_state_intro,wrong_target",31355,1.0,0.0,1.0,True,1,2,False,False,False,False,False,0.0,0.0,generated
case_000457__ho3,case_000457,3,True,dead_state_intro,"dead_state_intro,guard_strengthen,wrong_initial_state",68246,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000557,case_000557,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000557__ho2,case_000557,2,True,unreachable_state_intro,"unreachable_state_intro,guard_strengthen",20541,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000557__ho3,case_000557,3,True,unreachable_state_intro,"unreachable_state_intro,wrong_target,guard_flip",72224,1.0,0.0,1.0,True,2,3,False,False,False,False,False,0.0,0.0,generated
case_000407,case_000407,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000407__ho2,case_000407,2,True,wrong_initial_state,"wrong_initial_state,wrong_target",38860,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000407__ho3,case_000407,3,True,wrong_initial_state,"wrong_initial_state,wrong_source,guard_weaken",74993,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000507,case_000507,1,False,wrong_target,wrong_target,,1.0,0.0,1.0,True,1,1,True,False,False,False,False,0.0,0.0,source
case_000507__ho2,case_000507,2,True,wrong_target,"wrong_target,guard_flip",56746,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000507__ho3,case_000507,3,True,wrong_target,"wrong_target,wrong_source,guard_weaken",59623,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000007,case_000007,1,False,missing_transition,missing_transition,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000057,case_000057,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000057__ho2,case_000057,2,True,nondeterminism_intro,"nondeterminism_intro,missing_transition",26945,1.0,0.25,0.75,True,1,2,False,False,False,True,True,1.0,0.75,generated
case_000057__ho3,case_000057,3,True,nondeterminism_intro,"nondeterminism_intro,wrong_source,guard_weaken",79164,1.0,0.75,0.25,True,2,3,False,False,False,True,True,1.0,0.25,generated
case_000157,case_000157,1,False,wrong_event,wrong_event,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000157__ho2,case_000157,2,True,wrong_event,"wrong_event,missing_transition",2167,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000107,case_000107,1,False,wrong_source,wrong_source,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000107__ho2,case_000107,2,True,wrong_source,"wrong_source,guard_weaken",65648,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000107__ho3,case_000107,3,True,wrong_source,"wrong_source,guard_weaken,guard_strengthen",50957,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000857,case_000857,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000857__ho2,case_000857,2,True,delay_corruption,"delay_corruption,wrong_initial_state",46029,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000857__ho3,case_000857,3,True,delay_corruption,"delay_corruption,guard_flip,missing_transition",9968,1.0,0.75,0.25,True,2,3,False,False,False,True,True,1.0,0.25,generated
case_000957,case_000957,1,False,missing_transition,missing_transition,,1.0,0.916667,0.083333,True,1,1,True,False,False,True,True,1.0,0.083333,source
case_000957__ho2,case_000957,2,True,missing_transition,"missing_transition,guard_strengthen",57803,1.0,0.333333,0.666667,True,2,2,True,True,True,True,True,1.0,0.666667,generated
case_000957__ho3,case_000957,3,True,missing_transition,"missing_transition,guard_flip,wrong_event",9126,1.0,0.5,0.5,True,3,3,True,True,True,False,True,0.916667,0.416667,generated
case_000807,case_000807,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000807__ho2,case_000807,2,True,timeout_corruption,"timeout_corruption,wrong_target",86874,1.0,0.833333,0.166667,True,1,2,False,False,False,False,False,0.833333,0.0,generated
case_000807__ho3,case_000807,3,True,timeout_corruption,"timeout_corruption,guard_strengthen,wrong_initial_state",1143,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000907,case_000907,1,False,wrong_target,wrong_target,,1.0,0.95,0.05,True,1,1,True,False,False,False,False,0.95,0.0,source
case_000907__ho2,case_000907,2,True,wrong_target,"wrong_target,guard_weaken",14940,1.0,0.95,0.05,True,2,2,True,True,True,True,True,1.0,0.05,generated
case_000907__ho3,case_000907,3,True,wrong_target,"wrong_target,guard_flip,missing_transition",57825,1.0,0.85,0.15,True,3,3,True,True,True,False,True,0.95,0.1,generated
case_000708,case_000708,1,False,guard_flip,guard_flip,,1.0,0.95,0.05,True,1,1,True,False,False,True,True,1.0,0.05,source
case_000708__ho2,case_000708,2,True,guard_flip,"guard_flip,missing_transition",32027,1.0,0.9,0.1,True,2,2,True,True,True,True,True,1.0,0.1,generated
case_000708__ho3,case_000708,3,True,guard_flip,"guard_flip,wrong_initial_state,wrong_target",45110,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.95,0.95,generated
case_000658,case_000658,1,False,guard_strengthen,guard_strengthen,,1.0,0.875,0.125,True,1,1,True,False,False,True,True,1.0,0.125,source
case_000658__ho2,case_000658,2,True,guard_strengthen,"guard_strengthen,wrong_initial_state",34090,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.875,0.875,generated
case_000658__ho3,case_000658,3,True,guard_strengthen,"guard_strengthen,guard_weaken,wrong_initial_state",68007,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000608,case_000608,1,False,guard_weaken,guard_weaken,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000608__ho2,case_000608,2,True,guard_weaken,"guard_weaken,missing_transition",57981,1.0,0.5,0.5,True,2,2,True,True,True,True,True,1.0,0.5,generated
case_000608__ho3,case_000608,3,True,guard_weaken,"guard_weaken,wrong_target,guard_flip",87808,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000758,case_000758,1,False,missing_transition,missing_transition,,1.0,0.9,0.1,True,1,1,True,False,False,True,True,1.0,0.1,source
case_000758__ho2,case_000758,2,True,missing_transition,"missing_transition,wrong_source",95788,1.0,0.5,0.5,True,2,2,True,True,True,False,True,0.9,0.4,generated
case_000758__ho3,case_000758,3,True,missing_transition,"missing_transition,wrong_source,guard_weaken",62897,1.0,0.4,0.6,True,3,3,True,True,True,False,True,0.9,0.5,generated
case_000208,case_000208,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000208__ho2,case_000208,2,True,action_corruption,"action_corruption,guard_weaken",16119,1.0,0.833333,0.166667,True,1,2,False,False,False,True,True,1.0,0.166667,generated
case_000208__ho3,case_000208,3,True,action_corruption,"action_corruption,wrong_event,wrong_source",61018,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000308,case_000308,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000308__ho2,case_000308,2,True,duplicate_transition,"duplicate_transition,wrong_event",20289,1.0,0.95,0.05,True,1,2,False,False,False,True,True,1.0,0.05,generated
case_000308__ho3,case_000308,3,True,duplicate_transition,"duplicate_transition,guard_weaken,guard_strengthen",32284,1.0,0.55,0.45,True,2,3,False,False,False,False,True,0.95,0.4,generated
case_000258,case_000258,1,False,guard_flip,guard_flip,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000258__ho2,case_000258,2,True,guard_flip,"guard_flip,guard_strengthen",2768,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000358,case_000358,1,False,wrong_target,wrong_target,,1.0,0.933333,0.066667,True,1,1,True,False,False,False,False,0.933333,0.0,source
case_000358__ho2,case_000358,2,True,wrong_target,"wrong_target,missing_transition",35398,1.0,0.866667,0.133333,True,2,2,True,True,True,False,True,0.933333,0.066667,generated
case_000358__ho3,case_000358,3,True,wrong_target,"wrong_target,guard_weaken,guard_strengthen",85195,1.0,0.866667,0.133333,True,3,3,True,True,True,True,True,1.0,0.133333,generated
case_000458,case_000458,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000458__ho2,case_000458,2,True,dead_state_intro,"dead_state_intro,guard_weaken",83503,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000458__ho3,case_000458,3,True,dead_state_intro,"dead_state_intro,wrong_event,wrong_source",85938,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000558,case_000558,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000558__ho2,case_000558,2,True,unreachable_state_intro,"unreachable_state_intro,wrong_event",41545,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000558__ho3,case_000558,3,True,unreachable_state_intro,"unreachable_state_intro,guard_weaken,guard_strengthen",97252,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000408,case_000408,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000408__ho2,case_000408,2,True,wrong_initial_state,"wrong_initial_state,missing_transition",39224,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000508,case_000508,1,False,wrong_target,wrong_target,,1.0,0.0,1.0,True,1,1,True,False,False,False,False,0.0,0.0,source
case_000508__ho2,case_000508,2,True,wrong_target,"wrong_target,missing_transition",29534,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000008,case_000008,1,False,missing_transition,missing_transition,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000058,case_000058,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000058__ho2,case_000058,2,True,nondeterminism_intro,"nondeterminism_intro,wrong_initial_state",3717,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000058__ho3,case_000058,3,True,nondeterminism_intro,"nondeterminism_intro,guard_flip,missing_transition",81128,1.0,0.0,1.0,True,2,3,False,False,False,False,False,0.0,0.0,generated
case_000158,case_000158,1,False,wrong_event,wrong_event,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000158__ho2,case_000158,2,True,wrong_event,"wrong_event,guard_flip",9939,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000158__ho3,case_000158,3,True,wrong_event,"wrong_event,guard_strengthen,wrong_initial_state",82382,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000108,case_000108,1,False,wrong_source,wrong_source,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000108__ho2,case_000108,2,True,wrong_source,"wrong_source,guard_strengthen",54324,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000858,case_000858,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000858__ho2,case_000858,2,True,delay_corruption,"delay_corruption,missing_transition",97785,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000858__ho3,case_000858,3,True,delay_corruption,"delay_corruption,wrong_source,guard_weaken",28596,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000958,case_000958,1,False,missing_transition,missing_transition,,1.0,0.916667,0.083333,True,1,1,True,False,False,True,True,1.0,0.083333,source
case_000958__ho2,case_000958,2,True,missing_transition,"missing_transition,wrong_event",49279,1.0,0.833333,0.166667,True,2,2,True,True,True,True,True,1.0,0.166667,generated
case_000958__ho3,case_000958,3,True,missing_transition,"missing_transition,guard_strengthen,wrong_initial_state",64162,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000808,case_000808,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000808__ho2,case_000808,2,True,timeout_corruption,"timeout_corruption,guard_weaken",57710,1.0,0.5,0.5,True,1,2,False,False,False,True,True,1.0,0.5,generated
case_000808__ho3,case_000808,3,True,timeout_corruption,"timeout_corruption,wrong_event,wrong_source",67955,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.5,0.5,generated
case_000908,case_000908,1,False,wrong_target,wrong_target,,1.0,0.95,0.05,True,1,1,True,False,False,False,False,0.95,0.0,source
case_000908__ho2,case_000908,2,True,wrong_target,"wrong_target,guard_strengthen",87336,1.0,0.9,0.1,True,2,2,True,True,True,False,True,0.95,0.05,generated
case_000908__ho3,case_000908,3,True,wrong_target,"wrong_target,wrong_initial_state,guard_flip",64677,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.95,0.95,generated
case_000709,case_000709,1,False,guard_flip,guard_flip,,1.0,0.95,0.05,True,1,1,True,False,False,True,True,1.0,0.05,source
case_000709__ho2,case_000709,2,True,guard_flip,"guard_flip,guard_weaken",60445,1.0,0.9,0.1,True,2,2,True,True,True,True,True,1.0,0.1,generated
case_000709__ho3,case_000709,3,True,guard_flip,"guard_flip,wrong_event,wrong_source",56192,1.0,0.45,0.55,True,3,3,True,True,True,True,True,1.0,0.55,generated
case_000659,case_000659,1,False,guard_strengthen,guard_strengthen,,1.0,0.625,0.375,True,1,1,True,False,False,True,True,1.0,0.375,source
case_000659__ho2,case_000659,2,True,guard_strengthen,"guard_strengthen,wrong_initial_state",12044,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.875,0.875,generated
case_000659__ho3,case_000659,3,True,guard_strengthen,"guard_strengthen,wrong_source,guard_weaken",94033,1.0,0.75,0.25,True,3,3,True,True,True,True,True,1.0,0.25,generated
case_000609,case_000609,1,False,guard_weaken,guard_weaken,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000609__ho2,case_000609,2,True,guard_weaken,"guard_weaken,wrong_event",72699,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.5,0.5,generated
case_000609__ho3,case_000609,3,True,guard_weaken,"guard_weaken,wrong_initial_state,wrong_target",34102,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.833333,0.833333,generated
case_000759,case_000759,1,False,missing_transition,missing_transition,,1.0,0.916667,0.083333,True,1,1,True,False,False,True,True,1.0,0.083333,source
case_000759__ho2,case_000759,2,True,missing_transition,"missing_transition,wrong_initial_state",60970,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000759__ho3,case_000759,3,True,missing_transition,"missing_transition,wrong_source,guard_weaken",94247,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.916667,0.916667,generated
case_000209,case_000209,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000209__ho2,case_000209,2,True,action_corruption,"action_corruption,wrong_target",67585,1.0,0.5,0.5,True,1,2,False,False,False,False,False,0.5,0.0,generated
case_000209__ho3,case_000209,3,True,action_corruption,"action_corruption,guard_strengthen,wrong_initial_state",46300,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.833333,0.833333,generated
case_000309,case_000309,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000309__ho2,case_000309,2,True,duplicate_transition,"duplicate_transition,guard_strengthen",26199,1.0,0.95,0.05,True,1,2,False,False,False,True,True,1.0,0.05,generated
case_000309__ho3,case_000309,3,True,duplicate_transition,"duplicate_transition,wrong_target,guard_flip",90138,1.0,0.5,0.5,True,2,3,False,False,False,False,True,0.55,0.05,generated
case_000259,case_000259,1,False,guard_flip,guard_flip,,1.0,0.25,0.75,True,1,1,True,False,False,True,True,1.0,0.75,source
case_000259__ho2,case_000259,2,True,guard_flip,"guard_flip,wrong_target",58278,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.75,0.75,generated
case_000259__ho3,case_000259,3,True,guard_flip,"guard_flip,missing_transition,wrong_event",41355,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.75,0.75,generated
case_000359,case_000359,1,False,wrong_target,wrong_target,,1.0,0.923077,0.076923,True,1,1,True,False,False,False,False,0.923077,0.0,source
case_000359__ho2,case_000359,2,True,wrong_target,"wrong_target,guard_strengthen",37264,1.0,0.538462,0.461538,True,2,2,True,True,True,False,True,0.615385,0.076923,generated
case_000359__ho3,case_000359,3,True,wrong_target,"wrong_target,wrong_initial_state,guard_flip",55469,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.615385,0.615385,generated
case_000459,case_000459,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000459__ho2,case_000459,2,True,dead_state_intro,"dead_state_intro,wrong_target",7721,1.0,0.0,1.0,True,1,2,False,False,False,False,False,0.0,0.0,generated
case_000459__ho3,case_000459,3,True,dead_state_intro,"dead_state_intro,guard_strengthen,wrong_initial_state",1252,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000559,case_000559,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000559__ho2,case_000559,2,True,unreachable_state_intro,"unreachable_state_intro,guard_strengthen",71855,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000559__ho3,case_000559,3,True,unreachable_state_intro,"unreachable_state_intro,wrong_target,guard_flip",27922,1.0,0.0,1.0,True,2,3,False,False,False,False,False,0.0,0.0,generated
case_000409,case_000409,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000409__ho2,case_000409,2,True,wrong_initial_state,"wrong_initial_state,guard_weaken",54590,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000409__ho3,case_000409,3,True,wrong_initial_state,"wrong_initial_state,guard_strengthen,wrong_target",92931,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000509,case_000509,1,False,wrong_target,wrong_target,,1.0,0.0,1.0,True,1,1,True,False,False,False,False,0.0,0.0,source
case_000509__ho2,case_000509,2,True,wrong_target,"wrong_target,guard_flip",68696,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000009,case_000009,1,False,missing_transition,missing_transition,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000059,case_000059,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000059__ho2,case_000059,2,True,nondeterminism_intro,"nondeterminism_intro,missing_transition",48435,1.0,0.0,1.0,True,1,2,False,False,False,False,False,0.0,0.0,generated
case_000059__ho3,case_000059,3,True,nondeterminism_intro,"nondeterminism_intro,wrong_source,guard_weaken",142,1.0,0.0,1.0,True,2,3,False,False,False,False,False,0.0,0.0,generated
case_000159,case_000159,1,False,wrong_event,wrong_event,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000159__ho2,case_000159,2,True,wrong_event,"wrong_event,guard_weaken",11205,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000159__ho3,case_000159,3,True,wrong_event,"wrong_event,guard_weaken,guard_strengthen",17896,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000109,case_000109,1,False,wrong_source,wrong_source,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000109__ho2,case_000109,2,True,wrong_source,"wrong_source,guard_strengthen",14050,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000859,case_000859,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000859__ho2,case_000859,2,True,delay_corruption,"delay_corruption,wrong_initial_state",2911,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000859__ho3,case_000859,3,True,delay_corruption,"delay_corruption,guard_flip,missing_transition",62466,1.0,0.777778,0.222222,True,2,3,False,False,False,True,True,1.0,0.222222,generated
case_000959,case_000959,1,False,missing_transition,missing_transition,,1.0,0.416667,0.583333,True,1,1,True,False,False,True,True,1.0,0.583333,source
case_000959__ho2,case_000959,2,True,missing_transition,"missing_transition,wrong_source",89625,1.0,0.5,0.5,True,2,2,True,True,True,True,True,1.0,0.5,generated
case_000959__ho3,case_000959,3,True,missing_transition,"missing_transition,wrong_source,guard_weaken",84308,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.916667,0.916667,generated
case_000809,case_000809,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000809__ho2,case_000809,2,True,timeout_corruption,"timeout_corruption,wrong_target",83112,1.0,0.5,0.5,True,1,2,False,False,False,False,False,0.5,0.0,generated
case_000809__ho3,case_000809,3,True,timeout_corruption,"timeout_corruption,guard_strengthen,wrong_initial_state",38565,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000909,case_000909,1,False,wrong_target,wrong_target,,1.0,0.95,0.05,True,1,1,True,False,False,False,False,0.95,0.0,source
case_000909__ho2,case_000909,2,True,wrong_target,"wrong_target,wrong_source",7406,1.0,0.9,0.1,True,2,2,True,True,True,False,True,0.95,0.05,generated
case_000909__ho3,case_000909,3,True,wrong_target,"wrong_target,guard_weaken,guard_strengthen",48083,1.0,0.85,0.15,True,3,3,True,True,True,False,True,0.95,0.1,generated
case_000710,case_000710,1,False,guard_flip,guard_flip,,1.0,0.55,0.45,True,1,1,True,False,False,True,True,1.0,0.45,source
case_000710__ho2,case_000710,2,True,guard_flip,"guard_flip,guard_weaken",69285,1.0,0.5,0.5,True,2,2,True,True,True,True,True,1.0,0.5,generated
case_000710__ho3,case_000710,3,True,guard_flip,"guard_flip,wrong_initial_state,wrong_target",51464,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.9,0.9,generated
case_000660,case_000660,1,False,guard_strengthen,guard_strengthen,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000660__ho2,case_000660,2,True,guard_strengthen,"guard_strengthen,wrong_source",77978,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000660__ho3,case_000660,3,True,guard_strengthen,"guard_strengthen,guard_flip,missing_transition",10263,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000610,case_000610,1,False,guard_weaken,guard_weaken,,1.0,0.833333,0.166667,True,1,1,True,False,False,True,True,1.0,0.166667,source
case_000610__ho2,case_000610,2,True,guard_weaken,"guard_weaken,guard_flip",40499,1.0,0.5,0.5,True,2,2,True,True,True,False,True,0.833333,0.333333,generated
