secondary_random_seed,case_id,source_case_id,mutation_order,is_higher_order,primary_operator,mutation_operator,ho_seed,reference_bpr,faulty_bpr,bpr_delta,fault_detected,first_order_components_detected,first_order_components_total,all_first_order_detected,coupling_eligible,coupling_detected,complete_repair,effective_repair,repair_final_bpr,repair_delta_bpr,generation_status
4,case_000067__ho2,case_000067,2,True,guard_strengthen,"guard_strengthen,wrong_initial_state",52875,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.961864,0.961864,generated
4,case_000067__ho3,case_000067,3,True,guard_strengthen,"guard_strengthen,wrong_initial_state,wrong_event",54414,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.855932,0.855932,generated
4,case_000010,case_000010,1,False,guard_strengthen,guard_strengthen,,1.0,0.91358,0.08642,True,1,1,True,False,False,True,True,1.0,0.08642,source
4,case_000010__ho2,case_000010,2,True,guard_strengthen,"guard_strengthen,wrong_target",9723,1.0,0.975309,0.024691,True,2,2,True,True,True,False,True,0.987654,0.012346,generated
4,case_000010__ho3,case_000010,3,True,guard_strengthen,"guard_strengthen,missing_transition,missing_transition",23006,1.0,0.777778,0.222222,True,3,3,True,True,True,True,True,1.0,0.222222,generated
4,case_000029,case_000029,1,False,guard_strengthen,guard_strengthen,,1.0,0.954545,0.045455,True,1,1,True,False,False,True,True,1.0,0.045455,source
4,case_000029__ho2,case_000029,2,True,guard_strengthen,"guard_strengthen,guard_flip",20117,1.0,0.454545,0.545455,True,2,2,True,True,True,True,True,1.0,0.545455,generated
4,case_000029__ho3,case_000029,3,True,guard_strengthen,"guard_strengthen,wrong_initial_state,missing_transition",52720,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.5,0.5,generated
4,case_000048,case_000048,1,False,guard_strengthen,guard_strengthen,,1.0,0.99887,0.00113,True,1,1,True,False,False,True,True,1.0,0.00113,source
4,case_000048__ho2,case_000048,2,True,guard_strengthen,"guard_strengthen,missing_transition",91393,1.0,0.99774,0.00226,True,2,2,True,True,True,True,True,1.0,0.00226,generated
4,case_000048__ho3,case_000048,3,True,guard_strengthen,"guard_strengthen,guard_weaken,wrong_event",32484,1.0,0.80452,0.19548,True,3,3,True,True,True,True,True,1.0,0.19548,generated
4,case_000047,case_000047,1,False,guard_weaken,guard_weaken,,1.0,0.996,0.004,True,1,1,True,False,False,True,True,1.0,0.004,source
4,case_000047__ho2,case_000047,2,True,guard_weaken,"guard_weaken,wrong_event",58221,1.0,0.992,0.008,True,2,2,True,True,True,True,True,1.0,0.008,generated
4,case_000047__ho3,case_000047,3,True,guard_weaken,"guard_weaken,missing_transition,wrong_target",3336,1.0,0.988,0.012,True,3,3,True,True,True,False,True,0.996,0.008,generated
4,case_000066,case_000066,1,False,guard_weaken,guard_weaken,,1.0,0.987179,0.012821,True,1,1,True,False,False,True,True,1.0,0.012821,source
4,case_000066__ho2,case_000066,2,True,guard_weaken,"guard_weaken,wrong_source",97621,1.0,0.884615,0.115385,True,2,2,True,True,True,False,True,0.987179,0.102564,generated
4,case_000066__ho3,case_000066,3,True,guard_weaken,"guard_weaken,wrong_target,guard_strengthen",81808,1.0,0.5,0.5,True,3,3,True,True,True,False,True,0.987179,0.487179,generated
4,case_000009,case_000009,1,False,guard_weaken,guard_weaken,,1.0,0.791667,0.208333,True,1,1,True,False,False,True,True,1.0,0.208333,source
4,case_000009__ho2,case_000009,2,True,guard_weaken,"guard_weaken,wrong_target",41651,1.0,0.916667,0.083333,True,2,2,True,True,True,False,True,0.958333,0.041667,generated
4,case_000009__ho3,case_000009,3,True,guard_weaken,"guard_weaken,guard_strengthen,wrong_initial_state",86966,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.958333,0.958333,generated
4,case_000028,case_000028,1,False,guard_weaken,guard_weaken,,1.0,0.998755,0.001245,True,1,1,True,False,False,True,True,1.0,0.001245,source
4,case_000028__ho2,case_000028,2,True,guard_weaken,"guard_weaken,wrong_event",51851,1.0,0.997509,0.002491,True,2,2,True,True,True,True,True,1.0,0.002491,generated
4,case_000028__ho3,case_000028,3,True,guard_weaken,"guard_weaken,wrong_source,guard_flip",84814,1.0,0.996264,0.003736,True,3,3,True,True,True,True,True,1.0,0.003736,generated
4,case_000039,case_000039,1,False,missing_transition,missing_transition,,1.0,0.996094,0.003906,True,1,1,True,False,False,True,True,1.0,0.003906,source
4,case_000039__ho2,case_000039,2,True,missing_transition,"missing_transition,guard_flip",51574,1.0,0.726562,0.273438,True,2,2,True,True,True,True,True,1.0,0.273438,generated
4,case_000039__ho3,case_000039,3,True,missing_transition,"missing_transition,wrong_target,guard_strengthen",96051,1.0,0.925781,0.074219,True,3,3,True,True,True,False,True,0.996094,0.070312,generated
4,case_000058,case_000058,1,False,missing_transition,missing_transition,,1.0,0.987952,0.012048,True,1,1,True,False,False,True,True,1.0,0.012048,source
4,case_000058__ho2,case_000058,2,True,missing_transition,"missing_transition,wrong_initial_state",30114,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.975904,0.975904,generated
4,case_000058__ho3,case_000058,3,True,missing_transition,"missing_transition,wrong_event,guard_weaken",58343,1.0,0.963855,0.036145,True,3,3,True,True,True,True,True,1.0,0.036145,generated
4,case_000001,case_000001,1,False,missing_transition,missing_transition,,1.0,0.954545,0.045455,True,1,1,True,False,False,True,True,1.0,0.045455,source
4,case_000001__ho2,case_000001,2,True,missing_transition,"missing_transition,guard_flip",79622,1.0,0.909091,0.090909,True,2,2,True,True,True,True,True,1.0,0.090909,generated
4,case_000001__ho3,case_000001,3,True,missing_transition,"missing_transition,wrong_target,guard_weaken",71939,1.0,0.227273,0.772727,True,3,3,True,True,True,False,True,0.5,0.272727,generated
4,case_000020,case_000020,1,False,missing_transition,missing_transition,,1.0,0.9257,0.0743,True,1,1,True,False,False,True,True,1.0,0.0743,source
4,case_000020__ho2,case_000020,2,True,missing_transition,"missing_transition,guard_strengthen",73374,1.0,0.997564,0.002436,True,2,2,True,True,True,True,True,1.0,0.002436,generated
4,case_000020__ho3,case_000020,3,True,missing_transition,"missing_transition,wrong_initial_state,wrong_target",70171,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.522533,0.522533,generated
4,case_000071,case_000071,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000071__ho2,case_000071,2,True,nondeterminism_intro,"nondeterminism_intro,missing_transition",53647,1.0,0.995833,0.004167,True,1,2,False,False,False,True,True,1.0,0.004167,generated
4,case_000071__ho3,case_000071,3,True,nondeterminism_intro,"nondeterminism_intro,missing_transition,wrong_initial_state",12394,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.258333,0.258333,generated
4,case_000014,case_000014,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000014__ho2,case_000014,2,True,nondeterminism_intro,"nondeterminism_intro,guard_flip",13537,1.0,0.809524,0.190476,True,1,2,False,False,False,True,True,1.0,0.190476,generated
4,case_000014__ho3,case_000014,3,True,nondeterminism_intro,"nondeterminism_intro,wrong_source,guard_strengthen",46372,1.0,0.904762,0.095238,True,2,3,False,False,False,True,True,1.0,0.095238,generated
4,case_000033,case_000033,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000033__ho2,case_000033,2,True,nondeterminism_intro,"nondeterminism_intro,wrong_initial_state",21694,1.0,0.791667,0.208333,True,1,2,False,False,False,True,True,1.0,0.208333,generated
4,case_000033__ho3,case_000033,3,True,nondeterminism_intro,"nondeterminism_intro,guard_strengthen,missing_transition",87259,1.0,0.208333,0.791667,True,2,3,False,False,False,False,True,0.958333,0.75,generated
4,case_000052,case_000052,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000052__ho2,case_000052,2,True,nondeterminism_intro,"nondeterminism_intro,missing_transition",69738,1.0,0.986905,0.013095,True,1,2,False,False,False,True,True,1.0,0.013095,generated
4,case_000052__ho3,case_000052,3,True,nondeterminism_intro,"nondeterminism_intro,guard_flip,wrong_target",80719,1.0,0.985714,0.014286,True,2,3,False,False,False,False,True,0.986905,0.00119,generated
4,case_000031,case_000031,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000031__ho2,case_000031,2,True,timeout_corruption,"timeout_corruption,missing_transition",42947,1.0,0.995633,0.004367,True,1,2,False,False,False,True,True,1.0,0.004367,generated
4,case_000031__ho3,case_000031,3,True,timeout_corruption,"timeout_corruption,missing_transition,wrong_target",89606,1.0,0.90393,0.09607,True,2,3,False,False,False,False,True,0.908297,0.004367,generated
4,case_000050,case_000050,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000050__ho2,case_000050,2,True,timeout_corruption,"timeout_corruption,wrong_event",88311,1.0,0.974026,0.025974,True,1,2,False,False,False,False,True,0.987013,0.012987,generated
4,case_000050__ho3,case_000050,3,True,timeout_corruption,"timeout_corruption,guard_strengthen,guard_flip",67954,1.0,0.896104,0.103896,True,2,3,False,False,False,True,True,1.0,0.103896,generated
4,case_000069,case_000069,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000069__ho2,case_000069,2,True,timeout_corruption,"timeout_corruption,guard_flip",81753,1.0,0.961538,0.038462,True,1,2,False,False,False,True,True,1.0,0.038462,generated
4,case_000069__ho3,case_000069,3,True,timeout_corruption,"timeout_corruption,missing_transition,guard_strengthen",27324,1.0,0.923077,0.076923,True,2,3,False,False,False,True,True,1.0,0.076923,generated
4,case_000012,case_000012,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000012__ho2,case_000012,2,True,timeout_corruption,"timeout_corruption,wrong_event",5286,1.0,0.986453,0.013547,True,1,2,False,False,False,True,True,1.0,0.013547,generated
4,case_000012__ho3,case_000012,3,True,timeout_corruption,"timeout_corruption,wrong_source,missing_transition",88899,1.0,0.940887,0.059113,True,2,3,False,False,False,False,True,0.998768,0.057882,generated
4,case_000015,case_000015,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000015__ho2,case_000015,2,True,unreachable_state_intro,"unreachable_state_intro,wrong_target",86751,1.0,0.850806,0.149194,True,1,2,False,False,False,False,False,0.850806,0.0,generated
4,case_000015__ho3,case_000015,3,True,unreachable_state_intro,"unreachable_state_intro,guard_weaken,guard_strengthen",36922,1.0,0.959677,0.040323,True,2,3,False,False,False,True,True,1.0,0.040323,generated
4,case_000034,case_000034,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000034__ho2,case_000034,2,True,unreachable_state_intro,"unreachable_state_intro,wrong_target",29031,1.0,0.985915,0.014085,True,1,2,False,False,False,False,False,0.985915,0.0,generated
4,case_000034__ho3,case_000034,3,True,unreachable_state_intro,"unreachable_state_intro,missing_transition,missing_transition",12578,1.0,0.971831,0.028169,True,2,3,False,False,False,True,True,1.0,0.028169,generated
4,case_000053,case_000053,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000053__ho2,case_000053,2,True,unreachable_state_intro,"unreachable_state_intro,wrong_target",54996,1.0,0.761905,0.238095,True,1,2,False,False,False,False,False,0.761905,0.0,generated
4,case_000053__ho3,case_000053,3,True,unreachable_state_intro,"unreachable_state_intro,wrong_target,guard_weaken",34385,1.0,0.904762,0.095238,True,2,3,False,False,False,False,True,0.952381,0.047619,generated
4,case_000072,case_000072,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000072__ho2,case_000072,2,True,unreachable_state_intro,"unreachable_state_intro,wrong_source",51628,1.0,0.998822,0.001178,True,1,2,False,False,False,True,True,1.0,0.001178,generated
4,case_000072__ho3,case_000072,3,True,unreachable_state_intro,"unreachable_state_intro,missing_transition,wrong_initial_state",29801,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.613663,0.613663,generated
4,case_000023,case_000023,1,False,wrong_event,wrong_event,,1.0,0.995868,0.004132,True,1,1,True,False,False,True,True,1.0,0.004132,source
4,case_000023__ho2,case_000023,2,True,wrong_event,"wrong_event,guard_weaken",56093,1.0,0.958678,0.041322,True,2,2,True,True,True,True,True,1.0,0.041322,generated
4,case_000023__ho3,case_000023,3,True,wrong_event,"wrong_event,wrong_initial_state,wrong_initial_state",47768,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.995868,0.995868,generated
4,case_000042,case_000042,1,False,wrong_event,wrong_event,,1.0,0.987654,0.012346,True,1,1,True,False,False,True,True,1.0,0.012346,source
4,case_000042__ho2,case_000042,2,True,wrong_event,"wrong_event,missing_transition",46217,1.0,0.975309,0.024691,True,2,2,True,True,True,True,True,1.0,0.024691,generated
4,case_000042__ho3,case_000042,3,True,wrong_event,"wrong_event,guard_weaken,missing_transition",24396,1.0,0.962963,0.037037,True,3,3,True,True,True,True,True,1.0,0.037037,generated
4,case_000061,case_000061,1,False,wrong_event,wrong_event,,1.0,0.772727,0.227273,True,1,1,True,False,False,True,True,1.0,0.227273,source
4,case_000061__ho2,case_000061,2,True,wrong_event,"wrong_event,guard_weaken",48556,1.0,0.772727,0.227273,True,2,2,True,True,True,False,True,0.954545,0.181818,generated
4,case_000061__ho3,case_000061,3,True,wrong_event,"wrong_event,guard_strengthen,wrong_initial_state",98281,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
4,case_000004,case_000004,1,False,wrong_event,wrong_event,,1.0,0.998802,0.001198,True,1,1,True,False,False,True,True,1.0,0.001198,source
4,case_000004__ho2,case_000004,2,True,wrong_event,"wrong_event,missing_transition",5282,1.0,0.997605,0.002395,True,2,2,True,True,True,True,True,1.0,0.002395,generated
4,case_000004__ho3,case_000004,3,True,wrong_event,"wrong_event,missing_transition,wrong_target",47143,1.0,0.972455,0.027545,True,3,3,True,True,True,False,True,0.986826,0.014371,generated
4,case_000043,case_000043,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.864754,0.864754,source
4,case_000043__ho2,case_000043,2,True,wrong_initial_state,"wrong_initial_state,guard_weaken",18775,1.0,0.622951,0.377049,True,2,2,True,True,True,True,True,1.0,0.377049,generated
4,case_000043__ho3,case_000043,3,True,wrong_initial_state,"wrong_initial_state,wrong_source,wrong_target",79602,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.860656,0.860656,generated
4,case_000062,case_000062,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.283951,0.283951,source
4,case_000062__ho2,case_000062,2,True,wrong_initial_state,"wrong_initial_state,wrong_source",84239,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.283951,0.283951,generated
4,case_000062__ho3,case_000062,3,True,wrong_initial_state,"wrong_initial_state,wrong_target,guard_flip",46698,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.271605,0.271605,generated
4,case_000005,case_000005,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,False,0.0,0.0,source
4,case_000005__ho2,case_000005,2,True,wrong_initial_state,"wrong_initial_state,guard_strengthen",41500,1.0,0.272727,0.727273,True,2,2,True,True,True,True,True,1.0,0.727273,generated
4,case_000005__ho3,case_000005,3,True,wrong_initial_state,"wrong_initial_state,guard_strengthen,guard_strengthen",14937,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.772727,0.772727,generated
4,case_000024,case_000024,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.69483,0.69483,source
4,case_000024__ho2,case_000024,2,True,wrong_initial_state,"wrong_initial_state,wrong_event",34884,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.679697,0.679697,generated
4,case_000024__ho3,case_000024,3,True,wrong_initial_state,"wrong_initial_state,guard_weaken,wrong_event",44545,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.274905,0.274905,generated
4,case_000003,case_000003,1,False,wrong_source,wrong_source,,1.0,0.995902,0.004098,True,1,1,True,False,False,True,True,1.0,0.004098,source
4,case_000003__ho2,case_000003,2,True,wrong_source,"wrong_source,missing_transition",15643,1.0,0.991803,0.008197,True,2,2,True,True,True,True,True,1.0,0.008197,generated
4,case_000003__ho3,case_000003,3,True,wrong_source,"wrong_source,missing_transition,wrong_event",74462,1.0,0.983607,0.016393,True,3,3,True,True,True,False,True,0.995902,0.012295,generated
4,case_000022,case_000022,1,False,wrong_source,wrong_source,,1.0,0.906667,0.093333,True,1,1,True,False,False,True,True,1.0,0.093333,source
4,case_000022__ho2,case_000022,2,True,wrong_source,"wrong_source,wrong_initial_state",77635,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.213333,0.213333,generated
4,case_000022__ho3,case_000022,3,True,wrong_source,"wrong_source,guard_weaken,wrong_event",89510,1.0,0.96,0.04,True,3,3,True,True,True,True,True,1.0,0.04,generated
4,case_000041,case_000041,1,False,wrong_source,wrong_source,,1.0,0.772727,0.227273,True,1,1,True,False,False,True,True,1.0,0.227273,source
4,case_000041__ho2,case_000041,2,True,wrong_source,"wrong_source,guard_flip",29610,1.0,0.545455,0.454545,True,2,2,True,True,True,True,True,1.0,0.454545,generated
4,case_000041__ho3,case_000041,3,True,wrong_source,"wrong_source,guard_flip,wrong_initial_state",62959,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.909091,0.909091,generated
4,case_000060,case_000060,1,False,wrong_source,wrong_source,,1.0,0.987135,0.012865,True,1,1,True,False,False,True,True,1.0,0.012865,source
4,case_000060__ho2,case_000060,2,True,wrong_source,"wrong_source,wrong_event",45522,1.0,0.997661,0.002339,True,2,2,True,True,True,True,True,1.0,0.002339,generated
4,case_000060__ho3,case_000060,3,True,wrong_source,"wrong_source,guard_flip,wrong_target",29079,1.0,0.984795,0.015205,True,3,3,True,True,True,False,True,0.99883,0.014035,generated
4,case_000059,case_000059,1,False,wrong_target,wrong_target,,1.0,0.995951,0.004049,True,1,1,True,False,False,False,False,0.995951,0.0,source
4,case_000059__ho2,case_000059,2,True,wrong_target,"wrong_target,wrong_initial_state",5724,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.862348,0.862348,generated
4,case_000059__ho3,case_000059,3,True,wrong_target,"wrong_target,guard_weaken,guard_weaken",22201,1.0,0.898785,0.101215,True,3,3,True,True,True,False,True,0.995951,0.097166,generated
4,case_000002,case_000002,1,False,wrong_target,wrong_target,,1.0,0.986842,0.013158,True,1,1,True,False,False,False,False,0.986842,0.0,source
4,case_000002__ho2,case_000002,2,True,wrong_target,"wrong_target,missing_transition",93637,1.0,0.973684,0.026316,True,2,2,True,True,True,False,True,0.986842,0.013158,generated
4,case_000002__ho3,case_000002,3,True,wrong_target,"wrong_target,wrong_source,guard_weaken",512,1.0,0.394737,0.605263,True,3,3,True,True,True,False,False,0.394737,0.0,generated
4,case_000021,case_000021,1,False,wrong_target,wrong_target,,1.0,0.961538,0.038462,True,1,1,True,False,False,False,False,0.961538,0.0,source
4,case_000021__ho2,case_000021,2,True,wrong_target,"wrong_target,guard_strengthen",41184,1.0,0.538462,0.461538,True,2,2,True,True,True,False,True,0.961538,0.423077,generated
4,case_000021__ho3,case_000021,3,True,wrong_target,"wrong_target,guard_flip,guard_flip",6405,1.0,0.038462,0.961538,True,3,3,True,True,True,False,True,0.769231,0.730769,generated
4,case_000040,case_000040,1,False,wrong_target,wrong_target,,1.0,0.985951,0.014049,True,1,1,True,False,False,False,False,0.985951,0.0,source
4,case_000040__ho2,case_000040,2,True,wrong_target,"wrong_target,wrong_initial_state",34964,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.659004,0.659004,generated
4,case_000040__ho3,case_000040,3,True,wrong_target,"wrong_target,wrong_initial_state,guard_strengthen",97041,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.945083,0.945083,generated
4,case_000087,case_000087,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000087__ho2,case_000087,2,True,action_corruption,"action_corruption,missing_transition",51257,1.0,0.995968,0.004032,True,1,2,False,False,False,True,True,1.0,0.004032,generated
4,case_000087__ho3,case_000087,3,True,action_corruption,"action_corruption,wrong_initial_state,guard_strengthen",44028,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.282258,0.282258,generated
4,case_000106,case_000106,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000106__ho2,case_000106,2,True,action_corruption,"action_corruption,wrong_source",95233,1.0,0.985915,0.014085,True,1,2,False,False,False,True,True,1.0,0.014085,generated
4,case_000106__ho3,case_000106,3,True,action_corruption,"action_corruption,guard_strengthen,guard_flip",69444,1.0,0.971831,0.028169,True,2,3,False,False,False,True,True,1.0,0.028169,generated
4,case_000125,case_000125,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000125__ho2,case_000125,2,True,action_corruption,"action_corruption,missing_transition",35588,1.0,0.227273,0.772727,True,1,2,False,False,False,True,True,1.0,0.772727,generated
4,case_000125__ho3,case_000125,3,True,action_corruption,"action_corruption,wrong_source,wrong_initial_state",82529,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.772727,0.772727,generated
4,case_000144,case_000144,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000144__ho2,case_000144,2,True,action_corruption,"action_corruption,wrong_target",7152,1.0,0.998824,0.001176,True,1,2,False,False,False,False,False,0.998824,0.0,generated
4,case_000144__ho3,case_000144,3,True,action_corruption,"action_corruption,wrong_target,wrong_initial_state",86517,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.532941,0.532941,generated
4,case_000151,case_000151,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000151__ho2,case_000151,2,True,action_full_mutation,"action_full_mutation,wrong_event",26295,1.0,0.995798,0.004202,True,1,2,False,False,False,True,True,1.0,0.004202,generated
4,case_000151__ho3,case_000151,3,True,action_full_mutation,"action_full_mutation,guard_strengthen,guard_flip",68658,1.0,0.991597,0.008403,True,2,3,False,False,False,True,True,1.0,0.008403,generated
4,case_000094,case_000094,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000094__ho2,case_000094,2,True,action_full_mutation,"action_full_mutation,wrong_initial_state",89753,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
4,case_000094__ho3,case_000094,3,True,action_full_mutation,"action_full_mutation,wrong_target,missing_transition",56508,1.0,0.974359,0.025641,True,2,3,False,False,False,False,True,0.987179,0.012821,generated
4,case_000113,case_000113,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000113__ho2,case_000113,2,True,action_full_mutation,"action_full_mutation,guard_weaken",14950,1.0,0.761905,0.238095,True,1,2,False,False,False,True,True,1.0,0.238095,generated
4,case_000113__ho3,case_000113,3,True,action_full_mutation,"action_full_mutation,wrong_source,guard_strengthen",31843,1.0,0.47619,0.52381,True,2,3,False,False,False,False,True,0.761905,0.285714,generated
4,case_000132,case_000132,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000132__ho2,case_000132,2,True,action_full_mutation,"action_full_mutation,missing_transition",26142,1.0,0.998837,0.001163,True,1,2,False,False,False,True,True,1.0,0.001163,generated
4,case_000132__ho3,case_000132,3,True,action_full_mutation,"action_full_mutation,wrong_initial_state,missing_transition",38555,1.0,0.146512,0.853488,True,2,3,False,False,False,False,True,0.567442,0.42093,generated
4,case_000083,case_000083,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000083__ho2,case_000083,2,True,dead_state_intro,"dead_state_intro,wrong_initial_state",95843,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
4,case_000083__ho3,case_000083,3,True,dead_state_intro,"dead_state_intro,wrong_initial_state,wrong_initial_state",71782,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
4,case_000102,case_000102,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000102__ho2,case_000102,2,True,dead_state_intro,"dead_state_intro,wrong_target",68603,1.0,0.774648,0.225352,True,1,2,False,False,False,False,False,0.774648,0.0,generated
4,case_000102__ho3,case_000102,3,True,dead_state_intro,"dead_state_intro,wrong_target,guard_weaken",60702,1.0,0.971831,0.028169,True,2,3,False,False,False,False,True,0.985915,0.014085,generated
4,case_000121,case_000121,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000121__ho2,case_000121,2,True,dead_state_intro,"dead_state_intro,guard_strengthen",42334,1.0,0.576923,0.423077,True,1,2,False,False,False,True,True,1.0,0.423077,generated
4,case_000121__ho3,case_000121,3,True,dead_state_intro,"dead_state_intro,guard_weaken,wrong_event",71387,1.0,0.769231,0.230769,True,2,3,False,False,False,True,True,1.0,0.230769,generated
4,case_000140,case_000140,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000140__ho2,case_000140,2,True,dead_state_intro,"dead_state_intro,guard_strengthen",24810,1.0,0.985733,0.014267,True,1,2,False,False,False,True,True,1.0,0.014267,generated
4,case_000140__ho3,case_000140,3,True,dead_state_intro,"dead_state_intro,guard_weaken,wrong_target",20879,1.0,0.997406,0.002594,True,2,3,False,False,False,False,True,0.998703,0.001297,generated
4,case_000127,case_000127,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000127__ho2,case_000127,2,True,delay_corruption,"delay_corruption,wrong_event",22841,1.0,0.996094,0.003906,True,1,2,False,False,False,True,True,1.0,0.003906,generated
4,case_000127__ho3,case_000127,3,True,delay_corruption,"delay_corruption,wrong_initial_state,wrong_source",1116,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.605469,0.605469,generated
4,case_000146,case_000146,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000146__ho2,case_000146,2,True,delay_corruption,"delay_corruption,missing_transition",9517,1.0,0.987654,0.012346,True,1,2,False,False,False,True,True,1.0,0.012346,generated
4,case_000146__ho3,case_000146,3,True,delay_corruption,"delay_corruption,wrong_source,wrong_source",7784,1.0,0.975309,0.024691,True,2,3,False,False,False,True,True,1.0,0.024691,generated
4,case_000089,case_000089,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
4,case_000089__ho2,case_000089,2,True,delay_corruption,"delay_corruption,missing_transition",72267,1.0,0.954545,0.045455,True,1,2,False,False,False,True,True,1.0,0.045455,generated
