case_id,mutation_operator,changed_transition_id,localized,transition_count,rank_of_target,reciprocal_rank,top1_hit,top3_hit,top5_hit,top_ranked_transition
case_000757,missing_transition,t14430_1,True,3,,0.0,False,False,False,t14430_2
case_000758,missing_transition,t14447_4,True,5,,0.0,False,False,False,t14447_1
case_000759,missing_transition,t14464_4,True,5,,0.0,False,False,False,t14464_1
case_000760,missing_transition,t14481_4,True,5,,0.0,False,False,False,t14481_1
case_000761,missing_transition,t14498_6,True,5,,0.0,False,False,False,t14498_2
case_000762,missing_transition,t14515_4,True,5,,0.0,False,False,False,t14515_1
case_000763,missing_transition,t14532_4,True,5,,0.0,False,False,False,t14532_1
case_000764,missing_transition,t14549_1,True,3,,0.0,False,False,False,t14549_2
case_000765,missing_transition,t14566_1,True,3,,0.0,False,False,False,t14566_2
case_000766,missing_transition,t14583_3,True,5,,0.0,False,False,False,t14583_1
case_000767,missing_transition,t14600_2,True,3,,0.0,False,False,False,t14600_1
case_000768,missing_transition,t14617_6,True,5,,0.0,False,False,False,t14617_2
case_000769,missing_transition,t14634_2,True,5,,0.0,False,False,False,t14634_1
case_000770,missing_transition,t14651_6,True,5,,0.0,False,False,False,t14651_2
case_000771,missing_transition,t14668_5,True,5,,0.0,False,False,False,t14668_2
case_000772,missing_transition,t14685_3,True,5,,0.0,False,False,False,t14685_1
case_000773,missing_transition,t14702_2,True,5,,0.0,False,False,False,t14702_1
case_000774,missing_transition,t14719_1,True,3,,0.0,False,False,False,t14719_2
case_000775,missing_transition,t14736_4,True,5,,0.0,False,False,False,t14736_1
case_000776,missing_transition,t14753_5,True,5,,0.0,False,False,False,t14753_2
case_000777,missing_transition,t14770_2,True,5,,0.0,False,False,False,t14770_1
case_000778,missing_transition,t14787_1,True,1,,0.0,False,False,False,t14787_3
case_000779,missing_transition,t14804_1,True,3,,0.0,False,False,False,t14804_2
case_000780,missing_transition,t14821_4,True,5,,0.0,False,False,False,t14821_1
case_000781,missing_transition,t14838_6,True,5,,0.0,False,False,False,t14838_2
case_000782,missing_transition,t14855_6,True,5,,0.0,False,False,False,t14855_2
case_000783,missing_transition,t14872_5,True,5,,0.0,False,False,False,t14872_2
case_000784,missing_transition,t14889_2,True,5,,0.0,False,False,False,t14889_1
case_000785,missing_transition,t14906_5,True,5,,0.0,False,False,False,t14906_2
case_000786,missing_transition,t14923_5,True,5,,0.0,False,False,False,t14923_2
case_000787,missing_transition,t14940_5,True,5,,0.0,False,False,False,t14940_2
case_000788,missing_transition,t14957_5,True,5,,0.0,False,False,False,t14957_2
case_000789,missing_transition,t14974_2,True,5,,0.0,False,False,False,t14974_1
case_000790,missing_transition,t14991_4,True,5,,0.0,False,False,False,t14991_1
case_000791,missing_transition,t15008_6,True,5,,0.0,False,False,False,t15008_2
case_000792,missing_transition,t15025_3,True,5,,0.0,False,False,False,t15025_1
case_000793,missing_transition,t15042_6,True,5,,0.0,False,False,False,t15042_2
case_000794,missing_transition,t15059_6,True,5,,0.0,False,False,False,t15059_2
case_000795,missing_transition,t15076_1,True,5,,0.0,False,False,False,t15076_2
case_000796,missing_transition,t15093_1,True,3,,0.0,False,False,False,t15093_2
case_000797,missing_transition,t15110_6,True,5,,0.0,False,False,False,t15110_2
case_000798,missing_transition,t15127_1,True,1,,0.0,False,False,False,t15127_3
case_000799,missing_transition,t15144_2,True,5,,0.0,False,False,False,t15144_1
case_000800,missing_transition,t15161_1,True,1,,0.0,False,False,False,t15161_3
case_000801,timeout_corruption,t15279_2,False,0,,0.0,False,False,False,
case_000802,timeout_corruption,t15296_1,False,0,,0.0,False,False,False,
case_000803,timeout_corruption,t15313_3,False,0,,0.0,False,False,False,
case_000804,timeout_corruption,t15330_3,False,0,,0.0,False,False,False,
case_000805,timeout_corruption,t15347_1,False,0,,0.0,False,False,False,
case_000806,timeout_corruption,t15364_4,False,0,,0.0,False,False,False,
case_000807,timeout_corruption,t15381_4,False,0,,0.0,False,False,False,
case_000808,timeout_corruption,t15398_2,False,0,,0.0,False,False,False,
case_000809,timeout_corruption,t15415_2,False,0,,0.0,False,False,False,
case_000810,timeout_corruption,t15432_4,False,0,,0.0,False,False,False,
case_000811,timeout_corruption,t15449_2,False,0,,0.0,False,False,False,
case_000812,timeout_corruption,t15466_3,False,0,,0.0,False,False,False,
case_000813,timeout_corruption,t15483_4,False,0,,0.0,False,False,False,
case_000814,timeout_corruption,t15500_3,False,0,,0.0,False,False,False,
case_000815,timeout_corruption,t15517_2,False,0,,0.0,False,False,False,
case_000816,timeout_corruption,t15534_2,False,0,,0.0,False,False,False,
case_000817,timeout_corruption,t15551_1,False,0,,0.0,False,False,False,
case_000818,timeout_corruption,t15568_3,False,0,,0.0,False,False,False,
case_000819,timeout_corruption,t15585_1,False,0,,0.0,False,False,False,
case_000820,timeout_corruption,t15602_4,False,0,,0.0,False,False,False,
case_000821,timeout_corruption,t15619_3,False,0,,0.0,False,False,False,
case_000822,timeout_corruption,t15636_1,False,0,,0.0,False,False,False,
case_000823,timeout_corruption,t15653_4,False,0,,0.0,False,False,False,
case_000824,timeout_corruption,t15670_3,False,0,,0.0,False,False,False,
case_000825,timeout_corruption,t15687_1,False,0,,0.0,False,False,False,
case_000826,timeout_corruption,t15704_4,False,0,,0.0,False,False,False,
case_000827,timeout_corruption,t15721_2,False,0,,0.0,False,False,False,
case_000828,timeout_corruption,t15738_2,False,0,,0.0,False,False,False,
case_000829,timeout_corruption,t15755_4,False,0,,0.0,False,False,False,
case_000830,timeout_corruption,t15772_1,False,0,,0.0,False,False,False,
case_000831,timeout_corruption,t15789_2,False,0,,0.0,False,False,False,
case_000832,timeout_corruption,t15806_3,False,0,,0.0,False,False,False,
case_000833,timeout_corruption,t15823_1,False,0,,0.0,False,False,False,
case_000834,timeout_corruption,t15840_2,False,0,,0.0,False,False,False,
case_000835,timeout_corruption,t15857_1,False,0,,0.0,False,False,False,
case_000836,timeout_corruption,t15874_3,False,0,,0.0,False,False,False,
case_000837,timeout_corruption,t15891_3,False,0,,0.0,False,False,False,
case_000838,timeout_corruption,t15908_2,False,0,,0.0,False,False,False,
case_000839,timeout_corruption,t15925_2,False,0,,0.0,False,False,False,
case_000840,timeout_corruption,t15942_2,False,0,,0.0,False,False,False,
case_000841,timeout_corruption,t15959_2,False,0,,0.0,False,False,False,
case_000842,timeout_corruption,t15976_2,False,0,,0.0,False,False,False,
case_000843,timeout_corruption,t15993_1,False,0,,0.0,False,False,False,
case_000844,timeout_corruption,t16010_2,False,0,,0.0,False,False,False,
case_000845,timeout_corruption,t16027_3,False,0,,0.0,False,False,False,
case_000846,timeout_corruption,t16044_3,False,0,,0.0,False,False,False,
case_000847,timeout_corruption,t16061_4,False,0,,0.0,False,False,False,
case_000848,timeout_corruption,t16078_2,False,0,,0.0,False,False,False,
case_000849,timeout_corruption,t16095_3,False,0,,0.0,False,False,False,
case_000850,timeout_corruption,t16112_1,False,0,,0.0,False,False,False,
case_000851,delay_corruption,t16230_1,False,0,,0.0,False,False,False,
case_000852,delay_corruption,t16247_1,False,0,,0.0,False,False,False,
case_000853,delay_corruption,t16264_2,False,0,,0.0,False,False,False,
case_000854,delay_corruption,t16281_2,False,0,,0.0,False,False,False,
case_000855,delay_corruption,t16298_2,False,0,,0.0,False,False,False,
case_000856,delay_corruption,t16315_2,False,0,,0.0,False,False,False,
case_000857,delay_corruption,t16332_1,False,0,,0.0,False,False,False,
case_000858,delay_corruption,t16349_2,False,0,,0.0,False,False,False,
case_000859,delay_corruption,t16366_3,False,0,,0.0,False,False,False,
case_000860,delay_corruption,t16383_3,False,0,,0.0,False,False,False,
case_000861,delay_corruption,t16400_1,False,0,,0.0,False,False,False,
case_000862,delay_corruption,t16417_5,False,0,,0.0,False,False,False,
case_000863,delay_corruption,t16434_2,False,0,,0.0,False,False,False,
case_000864,delay_corruption,t16451_2,False,0,,0.0,False,False,False,
case_000865,delay_corruption,t16468_1,False,0,,0.0,False,False,False,
case_000866,delay_corruption,t16485_2,False,0,,0.0,False,False,False,
case_000867,delay_corruption,t16502_2,False,0,,0.0,False,False,False,
case_000868,delay_corruption,t16519_2,False,0,,0.0,False,False,False,
case_000869,delay_corruption,t16536_2,False,0,,0.0,False,False,False,
case_000870,delay_corruption,t16553_2,False,0,,0.0,False,False,False,
case_000871,delay_corruption,t16570_1,False,0,,0.0,False,False,False,
case_000872,delay_corruption,t16587_2,False,0,,0.0,False,False,False,
case_000873,delay_corruption,t16604_6,False,0,,0.0,False,False,False,
case_000874,delay_corruption,t16621_1,False,0,,0.0,False,False,False,
case_000875,delay_corruption,t16638_2,False,0,,0.0,False,False,False,
case_000876,delay_corruption,t16655_4,False,0,,0.0,False,False,False,
case_000877,delay_corruption,t16672_1,False,0,,0.0,False,False,False,
case_000878,delay_corruption,t16689_1,False,0,,0.0,False,False,False,
case_000879,delay_corruption,t16706_2,False,0,,0.0,False,False,False,
case_000880,delay_corruption,t16723_1,False,0,,0.0,False,False,False,
case_000881,delay_corruption,t16740_2,False,0,,0.0,False,False,False,
case_000882,delay_corruption,t16757_4,False,0,,0.0,False,False,False,
case_000883,delay_corruption,t16774_2,False,0,,0.0,False,False,False,
case_000884,delay_corruption,t16791_1,False,0,,0.0,False,False,False,
case_000885,delay_corruption,t16808_2,False,0,,0.0,False,False,False,
case_000886,delay_corruption,t16825_5,False,0,,0.0,False,False,False,
case_000887,delay_corruption,t16842_4,False,0,,0.0,False,False,False,
case_000888,delay_corruption,t16859_3,False,0,,0.0,False,False,False,
case_000889,delay_corruption,t16876_4,False,0,,0.0,False,False,False,
case_000890,delay_corruption,t16893_6,False,0,,0.0,False,False,False,
case_000891,delay_corruption,t16910_6,False,0,,0.0,False,False,False,
case_000892,delay_corruption,t16927_1,False,0,,0.0,False,False,False,
case_000893,delay_corruption,t16944_2,False,0,,0.0,False,False,False,
case_000894,delay_corruption,t16961_2,False,0,,0.0,False,False,False,
case_000895,delay_corruption,t16978_2,False,0,,0.0,False,False,False,
case_000896,delay_corruption,t16995_2,False,0,,0.0,False,False,False,
case_000897,delay_corruption,t17012_2,False,0,,0.0,False,False,False,
case_000898,delay_corruption,t17029_2,False,0,,0.0,False,False,False,
case_000899,delay_corruption,t17046_2,False,0,,0.0,False,False,False,
case_000900,delay_corruption,t17063_2,False,0,,0.0,False,False,False,
case_000901,wrong_target,t17181_10,True,12,1,1.0,True,True,True,t17181_10
case_000902,wrong_target,t17198_6,True,12,1,1.0,True,True,True,t17198_6
case_000903,wrong_target,t17215_4,True,12,1,1.0,True,True,True,t17215_4
case_000904,wrong_target,t17232_3,True,12,1,1.0,True,True,True,t17232_3
case_000905,wrong_target,t17249_7,True,12,1,1.0,True,True,True,t17249_7
case_000906,wrong_target,t17266_9,True,12,1,1.0,True,True,True,t17266_9
case_000907,wrong_target,t17283_11,True,12,1,1.0,True,True,True,t17283_11
case_000908,wrong_target,t17300_8,True,12,1,1.0,True,True,True,t17300_8
case_000909,wrong_target,t17317_11,True,12,1,1.0,True,True,True,t17317_11
case_000910,wrong_target,t17334_9,True,12,1,1.0,True,True,True,t17334_9
case_000911,wrong_target,t17351_10,True,12,1,1.0,True,True,True,t17351_10
case_000912,wrong_target,t17368_9,True,12,1,1.0,True,True,True,t17368_9
case_000913,wrong_target,t17385_10,True,12,1,1.0,True,True,True,t17385_10
case_000914,wrong_target,t17402_8,True,12,1,1.0,True,True,True,t17402_8
case_000915,wrong_target,t17419_8,True,12,1,1.0,True,True,True,t17419_8
case_000916,wrong_target,t17436_2,True,12,1,1.0,True,True,True,t17436_2
case_000917,wrong_target,t17453_1,True,8,1,1.0,True,True,True,t17453_1
case_000918,wrong_target,t17470_8,True,12,1,1.0,True,True,True,t17470_8
case_000919,wrong_target,t17487_9,True,12,1,1.0,True,True,True,t17487_9
case_000920,wrong_target,t17504_3,True,12,1,1.0,True,True,True,t17504_3
case_000921,wrong_target,t17521_3,True,12,1,1.0,True,True,True,t17521_3
case_000922,wrong_target,t17538_3,True,12,1,1.0,True,True,True,t17538_3
case_000923,wrong_target,t17555_10,True,12,1,1.0,True,True,True,t17555_10
case_000924,wrong_target,t17572_3,True,12,1,1.0,True,True,True,t17572_3
case_000925,wrong_target,t17589_8,True,12,1,1.0,True,True,True,t17589_8
case_000926,wrong_target,t17606_4,True,12,1,1.0,True,True,True,t17606_4
case_000927,wrong_target,t17623_1,True,12,1,1.0,True,True,True,t17623_1
case_000928,wrong_target,t17640_7,True,12,1,1.0,True,True,True,t17640_7
case_000929,wrong_target,t17657_5,True,12,1,1.0,True,True,True,t17657_5
case_000930,wrong_target,t17674_4,True,12,1,1.0,True,True,True,t17674_4
case_000931,wrong_target,t17691_1,True,12,1,1.0,True,True,True,t17691_1
case_000932,wrong_target,t17708_4,True,12,1,1.0,True,True,True,t17708_4
case_000933,wrong_target,t17725_8,True,12,1,1.0,True,True,True,t17725_8
case_000934,wrong_target,t17742_3,True,12,1,1.0,True,True,True,t17742_3
case_000935,wrong_target,t17759_9,True,12,1,1.0,True,True,True,t17759_9
case_000936,wrong_target,t17776_4,True,12,1,1.0,True,True,True,t17776_4
case_000937,wrong_target,t17793_10,True,12,1,1.0,True,True,True,t17793_10
case_000938,wrong_target,t17810_9,True,12,1,1.0,True,True,True,t17810_9
case_000939,wrong_target,t17827_3,True,12,1,1.0,True,True,True,t17827_3
case_000940,wrong_target,t17844_2,True,12,1,1.0,True,True,True,t17844_2
case_000941,wrong_target,t17861_2,True,12,1,1.0,True,True,True,t17861_2
case_000942,wrong_target,t17878_11,True,12,1,1.0,True,True,True,t17878_11
case_000943,wrong_target,t17895_11,True,12,1,1.0,True,True,True,t17895_11
case_000944,wrong_target,t17912_10,True,12,1,1.0,True,True,True,t17912_10
case_000945,wrong_target,t17929_2,True,12,1,1.0,True,True,True,t17929_2
case_000946,wrong_target,t17946_5,True,12,1,1.0,True,True,True,t17946_5
case_000947,wrong_target,t17963_8,True,12,1,1.0,True,True,True,t17963_8
case_000948,wrong_target,t17980_3,True,12,1,1.0,True,True,True,t17980_3
case_000949,wrong_target,t17997_5,True,12,1,1.0,True,True,True,t17997_5
case_000950,wrong_target,t18014_10,True,12,1,1.0,True,True,True,t18014_10
case_000951,missing_transition,t18132_2,True,6,,0.0,False,False,False,t18132_1
case_000952,missing_transition,t18149_7,True,6,,0.0,False,False,False,t18149_2
case_000953,missing_transition,t18166_7,True,6,,0.0,False,False,False,t18166_2
case_000954,missing_transition,t18183_5,True,5,,0.0,False,False,False,t18183_2
case_000955,missing_transition,t18200_1,True,2,,0.0,False,False,False,t18200_3
case_000956,missing_transition,t18217_6,True,5,,0.0,False,False,False,t18217_2
case_000957,missing_transition,t18234_7,True,6,,0.0,False,False,False,t18234_2
case_000958,missing_transition,t18251_3,True,5,,0.0,False,False,False,t18251_1
case_000959,missing_transition,t18268_1,True,3,,0.0,False,False,False,t18268_2
case_000960,missing_transition,t18285_4,True,6,,0.0,False,False,False,t18285_1
case_000961,missing_transition,t18302_5,True,5,,0.0,False,False,False,t18302_2
case_000962,missing_transition,t18319_6,True,5,,0.0,False,False,False,t18319_2
case_000963,missing_transition,t18336_3,True,5,,0.0,False,False,False,t18336_1
case_000964,missing_transition,t18353_3,True,6,,0.0,False,False,False,t18353_1
case_000965,missing_transition,t18370_2,True,5,,0.0,False,False,False,t18370_1
case_000966,missing_transition,t18387_5,True,5,,0.0,False,False,False,t18387_3
case_000967,missing_transition,t18404_2,True,6,,0.0,False,False,False,t18404_1
case_000968,missing_transition,t18421_6,True,5,,0.0,False,False,False,t18421_2
case_000969,missing_transition,t18438_1,True,3,,0.0,False,False,False,t18438_2
case_000970,missing_transition,t18455_5,True,5,,0.0,False,False,False,t18455_2
case_000971,missing_transition,t18472_5,True,5,,0.0,False,False,False,t18472_2
case_000972,missing_transition,t18489_5,True,6,,0.0,False,False,False,t18489_2
case_000973,missing_transition,t18506_7,True,6,,0.0,False,False,False,t18506_2
case_000974,missing_transition,t18523_4,True,5,,0.0,False,False,False,t18523_1
case_000975,missing_transition,t18540_3,True,6,,0.0,False,False,False,t18540_1
case_000976,missing_transition,t18557_5,True,6,,0.0,False,False,False,t18557_1
case_000977,missing_transition,t18574_1,True,3,,0.0,False,False,False,t18574_3
case_000978,missing_transition,t18591_8,True,8,,0.0,False,False,False,t18591_4
case_000979,missing_transition,t18608_1,True,5,,0.0,False,False,False,t18608_2
case_000980,missing_transition,t18625_7,True,7,,0.0,False,False,False,t18625_2
case_000981,missing_transition,t18642_5,True,7,,0.0,False,False,False,t18642_1
case_000982,missing_transition,t18659_5,True,5,,0.0,False,False,False,t18659_2
case_000983,missing_transition,t18676_3,True,6,,0.0,False,False,False,t18676_1
case_000984,missing_transition,t18693_2,True,7,,0.0,False,False,False,t18693_1
case_000985,missing_transition,t18710_5,True,5,,0.0,False,False,False,t18710_3
case_000986,missing_transition,t18727_3,True,5,,0.0,False,False,False,t18727_1
case_000987,missing_transition,t18744_2,True,7,,0.0,False,False,False,t18744_1
case_000988,missing_transition,t18761_6,True,7,,0.0,False,False,False,t18761_1
case_000989,missing_transition,t18778_2,True,6,,0.0,False,False,False,t18778_1
case_000990,missing_transition,t18795_4,True,7,,0.0,False,False,False,t18795_1
case_000991,missing_transition,t18812_4,True,7,,0.0,False,False,False,t18812_1
case_000992,missing_transition,t18829_2,True,5,,0.0,False,False,False,t18829_1
case_000993,missing_transition,t18846_1,True,1,,0.0,False,False,False,t18846_3
case_000994,missing_transition,t18863_4,True,7,,0.0,False,False,False,t18863_1
case_000995,missing_transition,t18880_1,True,6,,0.0,False,False,False,t18880_2
case_000996,missing_transition,t18897_1,True,6,,0.0,False,False,False,t18897_2
case_000997,missing_transition,t18914_3,True,7,,0.0,False,False,False,t18914_1
case_000998,missing_transition,t18931_4,True,6,,0.0,False,False,False,t18931_1
case_000999,missing_transition,t18948_1,True,4,,0.0,False,False,False,t18948_2
case_001000,missing_transition,t18965_3,True,5,,0.0,False,False,False,t18965_1
