case_id,mutation_operator,operator_family,reference_bpr_s0,faulty_bpr_s0,bpr_delta_s0,detected_s0,saturated_s0,reference_bpr_s1,faulty_bpr_s1,bpr_delta_s1,detected_s1,saturated_s1,partition_change,saturation_change,detection_gain,detection_loss
case_000490,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000491,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000492,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000493,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000494,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000495,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000496,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000497,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000498,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000499,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000500,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000501,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000502,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000503,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000504,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000505,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000506,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000507,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000508,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000509,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000510,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000511,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000512,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000513,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000514,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000515,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000516,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000517,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000518,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000519,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000520,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000521,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000522,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000523,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000524,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000525,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000526,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000527,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000528,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000529,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000530,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000531,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000532,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000533,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000534,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000535,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000536,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000537,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000538,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000539,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000540,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000541,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000542,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000543,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000544,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000545,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000546,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000547,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000548,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000549,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000550,wrong_target,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000551,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000552,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000553,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000554,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000555,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000556,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000557,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000558,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000559,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000560,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000561,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000562,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000563,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000564,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000565,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000566,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000567,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000568,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000569,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000570,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000571,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000572,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000573,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000574,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000575,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000576,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000577,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000578,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000579,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000580,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000581,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000582,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000583,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000584,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000585,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000586,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000587,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000588,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000589,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000590,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000591,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000592,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000593,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000594,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000595,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000596,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000597,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000598,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000599,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000600,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000601,guard_weaken,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000602,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000603,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000604,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000605,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000606,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000607,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000608,guard_weaken,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000609,guard_weaken,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000610,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000611,guard_weaken,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000612,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000613,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000614,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000615,guard_weaken,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000616,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000617,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000618,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000619,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000620,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000621,guard_weaken,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000622,guard_weaken,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000623,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000624,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000625,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000626,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000627,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000628,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000629,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000630,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000631,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000632,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000633,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000634,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000635,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000636,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000637,guard_weaken,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000638,guard_weaken,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000639,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000640,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000641,guard_weaken,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000642,guard_weaken,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000643,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000644,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000645,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000646,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000647,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000648,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000649,guard_weaken,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000650,guard_weaken,guard,1.0,0.833333,0.166667,True,False,1.0,0.833333,0.166667,True,False,False,False,False,False
case_000651,guard_strengthen,guard,1.0,0.25,0.75,True,False,1.0,0.25,0.75,True,False,False,False,False,False
case_000652,guard_strengthen,guard,1.0,0.75,0.25,True,False,1.0,0.75,0.25,True,False,False,False,False,False
case_000653,guard_strengthen,guard,1.0,0.75,0.25,True,False,1.0,0.75,0.25,True,False,False,False,False,False
case_000654,guard_strengthen,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000655,guard_strengthen,guard,1.0,0.666667,0.333333,True,False,1.0,0.666667,0.333333,True,False,False,False,False,False
case_000656,guard_strengthen,guard,1.0,0.888889,0.111111,True,False,1.0,0.888889,0.111111,True,False,False,False,False,False
case_000657,guard_strengthen,guard,1.0,0.75,0.25,True,False,1.0,0.75,0.25,True,False,False,False,False,False
case_000658,guard_strengthen,guard,1.0,0.875,0.125,True,False,1.0,0.875,0.125,True,False,False,False,False,False
case_000659,guard_strengthen,guard,1.0,0.625,0.375,True,False,1.0,0.625,0.375,True,False,False,False,False,False
case_000660,guard_strengthen,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000661,guard_strengthen,guard,1.0,0.25,0.75,True,False,1.0,0.25,0.75,True,False,False,False,False,False
case_000662,guard_strengthen,guard,1.0,0.375,0.625,True,False,1.0,0.375,0.625,True,False,False,False,False,False
case_000663,guard_strengthen,guard,1.0,0.375,0.625,True,False,1.0,0.375,0.625,True,False,False,False,False,False
case_000664,guard_strengthen,guard,1.0,0.25,0.75,True,False,1.0,0.25,0.75,True,False,False,False,False,False
case_000665,guard_strengthen,guard,1.0,0.75,0.25,True,False,1.0,0.75,0.25,True,False,False,False,False,False
case_000666,guard_strengthen,guard,1.0,0.875,0.125,True,False,1.0,0.875,0.125,True,False,False,False,False,False
case_000667,guard_strengthen,guard,1.0,0.75,0.25,True,False,1.0,0.75,0.25,True,False,False,False,False,False
case_000668,guard_strengthen,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000669,guard_strengthen,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000670,guard_strengthen,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000671,guard_strengthen,guard,1.0,0.875,0.125,True,False,1.0,0.875,0.125,True,False,False,False,False,False
case_000672,guard_strengthen,guard,1.0,0.25,0.75,True,False,1.0,0.25,0.75,True,False,False,False,False,False
case_000673,guard_strengthen,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000674,guard_strengthen,guard,1.0,0.888889,0.111111,True,False,1.0,0.888889,0.111111,True,False,False,False,False,False
case_000675,guard_strengthen,guard,1.0,0.375,0.625,True,False,1.0,0.375,0.625,True,False,False,False,False,False
case_000676,guard_strengthen,guard,1.0,0.888889,0.111111,True,False,1.0,0.888889,0.111111,True,False,False,False,False,False
case_000677,guard_strengthen,guard,1.0,0.25,0.75,True,False,1.0,0.25,0.75,True,False,False,False,False,False
case_000678,guard_strengthen,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000679,guard_strengthen,guard,1.0,0.75,0.25,True,False,1.0,0.75,0.25,True,False,False,False,False,False
case_000680,guard_strengthen,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000681,guard_strengthen,guard,1.0,0.888889,0.111111,True,False,1.0,0.888889,0.111111,True,False,False,False,False,False
case_000682,guard_strengthen,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000683,guard_strengthen,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000684,guard_strengthen,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000685,guard_strengthen,guard,1.0,0.75,0.25,True,False,1.0,0.75,0.25,True,False,False,False,False,False
case_000686,guard_strengthen,guard,1.0,0.875,0.125,True,False,1.0,0.875,0.125,True,False,False,False,False,False
case_000687,guard_strengthen,guard,1.0,0.375,0.625,True,False,1.0,0.375,0.625,True,False,False,False,False,False
case_000688,guard_strengthen,guard,1.0,0.875,0.125,True,False,1.0,0.875,0.125,True,False,False,False,False,False
case_000689,guard_strengthen,guard,1.0,0.888889,0.111111,True,False,1.0,0.888889,0.111111,True,False,False,False,False,False
case_000690,guard_strengthen,guard,1.0,0.875,0.125,True,False,1.0,0.875,0.125,True,False,False,False,False,False
case_000691,guard_strengthen,guard,1.0,0.875,0.125,True,False,1.0,0.875,0.125,True,False,False,False,False,False
case_000692,guard_strengthen,guard,1.0,0.75,0.25,True,False,1.0,0.75,0.25,True,False,False,False,False,False
case_000693,guard_strengthen,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000694,guard_strengthen,guard,1.0,0.111111,0.888889,True,False,1.0,0.111111,0.888889,True,False,False,False,False,False
case_000695,guard_strengthen,guard,1.0,0.75,0.25,True,False,1.0,0.75,0.25,True,False,False,False,False,False
case_000696,guard_strengthen,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000697,guard_strengthen,guard,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000698,guard_strengthen,guard,1.0,0.75,0.25,True,False,1.0,0.75,0.25,True,False,False,False,False,False
case_000699,guard_strengthen,guard,1.0,0.25,0.75,True,False,1.0,0.25,0.75,True,False,False,False,False,False
case_000700,guard_strengthen,guard,1.0,0.75,0.25,True,False,1.0,0.75,0.25,True,False,False,False,False,False
case_000701,guard_flip,guard,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000702,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000703,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000704,guard_flip,guard,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000705,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000706,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000707,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000708,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000709,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000710,guard_flip,guard,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000711,guard_flip,guard,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000712,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000713,guard_flip,guard,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000714,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000715,guard_flip,guard,1.0,0.625,0.375,True,False,1.0,0.625,0.375,True,False,False,False,False,False
case_000716,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000717,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000718,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000719,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000720,guard_flip,guard,1.0,0.625,0.375,True,False,1.0,0.625,0.375,True,False,False,False,False,False
case_000721,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000722,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000723,guard_flip,guard,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000724,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000725,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000726,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000727,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000728,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000729,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000730,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000731,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000732,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000733,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000734,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000735,guard_flip,guard,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000736,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
