bpr_delta_pre_repair,case_id,complete_repair,complexity_tier,delta_bpr,difficulty_score,effective_repair,faulty_bpr,final_bpr,initial_bpr,mutation_operator,oracle_detected,reference_bpr,regression,tool_id
0.012658227848101222,case_000162,True,medium,0.012658227848101222,21.16,True,0.9873417721518988,1.0,0.9873417721518988,guard_strengthen,True,1.0,False,baseline_llm_template
0.012658227848101222,case_000162,True,medium,0.012658227848101222,21.16,True,0.9873417721518988,1.0,0.9873417721518988,guard_strengthen,True,1.0,False,baseline_oracle_composite
0.012658227848101222,case_000162,True,medium,0.012658227848101222,21.16,True,0.9873417721518988,1.0,0.9873417721518988,guard_strengthen,True,1.0,False,baseline_search_bpr
0.0,case_000163,True,large,0.0,33.71,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_llm_template
0.0,case_000163,True,large,0.0,33.71,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_oracle_composite
0.0,case_000163,True,large,0.0,33.71,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_search_bpr
0.0,case_000164,True,very_large,0.0,60.52,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_llm_template
0.0,case_000164,True,very_large,0.0,60.52,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_oracle_composite
0.0,case_000164,True,very_large,0.0,60.52,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_search_bpr
0.0,case_000165,True,small,0.0,14.35,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_llm_template
0.0,case_000165,True,small,0.0,14.35,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_oracle_composite
0.0,case_000165,True,small,0.0,14.35,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_search_bpr
0.0,case_000166,True,medium,0.0,21.15,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_llm_template
0.0,case_000166,True,medium,0.0,21.15,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_oracle_composite
0.0,case_000166,True,medium,0.0,21.15,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_search_bpr
0.0,case_000167,True,large,0.0,32.12,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_llm_template
0.0,case_000167,True,large,0.0,32.12,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_oracle_composite
0.0,case_000167,True,large,0.0,32.12,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_search_bpr
0.2272727272727273,case_000169,True,small,0.2272727272727273,13.0,True,0.7727272727272727,1.0,0.7727272727272727,guard_inter_class,True,1.0,False,baseline_llm_template
0.2272727272727273,case_000169,True,small,0.2272727272727273,13.0,True,0.7727272727272727,1.0,0.7727272727272727,guard_inter_class,True,1.0,False,baseline_oracle_composite
0.2272727272727273,case_000169,True,small,0.2272727272727273,13.0,True,0.7727272727272727,1.0,0.7727272727272727,guard_inter_class,True,1.0,False,baseline_search_bpr
0.0,case_000170,True,medium,0.0,21.77,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_llm_template
0.0,case_000170,True,medium,0.0,21.77,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_oracle_composite
0.0,case_000170,True,medium,0.0,21.77,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_search_bpr
0.0011441647597254523,case_000172,False,very_large,0.0,59.82,False,0.9988558352402745,0.9988558352402745,0.9988558352402745,missing_transition,True,1.0,False,baseline_llm_template
0.0011441647597254523,case_000172,False,very_large,0.0,59.82,False,0.9988558352402745,0.9988558352402745,0.9988558352402745,missing_transition,True,1.0,False,baseline_oracle_composite
0.0011441647597254523,case_000172,True,very_large,0.0011441647597254523,59.82,True,0.9988558352402745,1.0,0.9988558352402745,missing_transition,True,1.0,False,baseline_search_bpr
0.04761904761904767,case_000173,True,small,0.04761904761904767,13.73,True,0.9523809523809523,1.0,0.9523809523809523,wrong_target,True,1.0,False,baseline_llm_template
0.04761904761904767,case_000173,True,small,0.04761904761904767,13.73,True,0.9523809523809523,1.0,0.9523809523809523,wrong_target,True,1.0,False,baseline_oracle_composite
0.04761904761904767,case_000173,True,small,0.04761904761904767,13.73,True,0.9523809523809523,1.0,0.9523809523809523,wrong_target,True,1.0,False,baseline_search_bpr
0.012345679012345734,case_000174,True,medium,0.012345679012345734,21.83,True,0.9876543209876543,1.0,0.9876543209876543,wrong_source,True,1.0,False,baseline_llm_template
0.012345679012345734,case_000174,True,medium,0.012345679012345734,21.83,True,0.9876543209876543,1.0,0.9876543209876543,wrong_source,True,1.0,False,baseline_oracle_composite
0.012345679012345734,case_000174,True,medium,0.012345679012345734,21.83,True,0.9876543209876543,1.0,0.9876543209876543,wrong_source,True,1.0,False,baseline_search_bpr
0.0040322580645161255,case_000175,True,large,0.0040322580645161255,34.53,True,0.9959677419354839,1.0,0.9959677419354839,wrong_event,True,1.0,False,baseline_llm_template
0.0040322580645161255,case_000175,True,large,0.0040322580645161255,34.53,True,0.9959677419354839,1.0,0.9959677419354839,wrong_event,True,1.0,False,baseline_oracle_composite
0.0040322580645161255,case_000175,True,large,0.0040322580645161255,34.53,True,0.9959677419354839,1.0,0.9959677419354839,wrong_event,True,1.0,False,baseline_search_bpr
1.0,case_000176,False,very_large,0.9976303317535545,60.49,True,0.0,0.9976303317535545,0.0,wrong_initial_state,True,1.0,False,baseline_llm_template
1.0,case_000176,False,very_large,0.9976303317535545,60.49,True,0.0,0.9976303317535545,0.0,wrong_initial_state,True,1.0,False,baseline_oracle_composite
1.0,case_000176,False,very_large,0.3791469194312796,60.49,True,0.0,0.3791469194312796,0.0,wrong_initial_state,True,1.0,False,baseline_search_bpr
0.0,case_000177,True,small,0.0,14.5,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_llm_template
0.0,case_000177,True,small,0.0,14.5,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_oracle_composite
0.0,case_000177,True,small,0.0,14.5,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_search_bpr
0.0,case_000178,True,medium,0.0,21.83,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_llm_template
0.0,case_000178,True,medium,0.0,21.83,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_oracle_composite
0.0,case_000178,True,medium,0.0,21.83,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_search_bpr
0.004166666666666652,case_000179,True,large,0.004166666666666652,35.21,True,0.9958333333333333,1.0,0.9958333333333333,guard_flip,True,1.0,False,baseline_llm_template
0.004166666666666652,case_000179,True,large,0.004166666666666652,35.21,True,0.9958333333333333,1.0,0.9958333333333333,guard_flip,True,1.0,False,baseline_oracle_composite
0.004166666666666652,case_000179,True,large,0.004166666666666652,35.21,True,0.9958333333333333,1.0,0.9958333333333333,guard_flip,True,1.0,False,baseline_search_bpr
0.0011627906976744429,case_000180,False,very_large,0.0,60.54,False,0.9988372093023256,0.9988372093023256,0.9988372093023256,guard_weaken,True,1.0,False,baseline_llm_template
0.0011627906976744429,case_000180,False,very_large,0.0,60.54,False,0.9988372093023256,0.9988372093023256,0.9988372093023256,guard_weaken,True,1.0,False,baseline_oracle_composite
0.0011627906976744429,case_000180,True,very_large,0.0011627906976744429,60.54,True,0.9988372093023256,1.0,0.9988372093023256,guard_weaken,True,1.0,False,baseline_search_bpr
0.04166666666666663,case_000181,True,small,0.04166666666666663,12.4,True,0.9583333333333334,1.0,0.9583333333333334,guard_strengthen,True,1.0,False,baseline_llm_template
0.04166666666666663,case_000181,True,small,0.04166666666666663,12.4,True,0.9583333333333334,1.0,0.9583333333333334,guard_strengthen,True,1.0,False,baseline_oracle_composite
0.04166666666666663,case_000181,True,small,0.04166666666666663,12.4,True,0.9583333333333334,1.0,0.9583333333333334,guard_strengthen,True,1.0,False,baseline_search_bpr
0.0,case_000182,True,medium,0.0,20.27,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_llm_template
0.0,case_000182,True,medium,0.0,20.27,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_oracle_composite
0.0,case_000182,True,medium,0.0,20.27,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_search_bpr
0.0,case_000183,True,large,0.0,33.74,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_llm_template
0.0,case_000183,True,large,0.0,33.74,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_oracle_composite
0.0,case_000183,True,large,0.0,33.74,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_search_bpr
0.0,case_000184,True,very_large,0.0,60.46,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_llm_template
0.0,case_000184,True,very_large,0.0,60.46,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_oracle_composite
0.0,case_000184,True,very_large,0.0,60.46,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_search_bpr
0.0,case_000185,True,small,0.0,12.4,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_llm_template
0.0,case_000185,True,small,0.0,12.4,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_oracle_composite
0.0,case_000185,True,small,0.0,12.4,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_search_bpr
0.0,case_000186,True,medium,0.0,21.08,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_llm_template
0.0,case_000186,True,medium,0.0,21.08,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_oracle_composite
0.0,case_000186,True,medium,0.0,21.08,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_search_bpr
0.001160092807424573,case_000188,False,very_large,0.0,59.04,False,0.9988399071925754,0.9988399071925754,0.9988399071925754,guard_inter_class,True,1.0,False,baseline_llm_template
0.001160092807424573,case_000188,False,very_large,0.0,59.04,False,0.9988399071925754,0.9988399071925754,0.9988399071925754,guard_inter_class,True,1.0,False,baseline_oracle_composite
0.001160092807424573,case_000188,False,very_large,0.0,59.04,False,0.9988399071925754,0.9988399071925754,0.9988399071925754,guard_inter_class,True,1.0,False,baseline_search_bpr
0.0,case_000189,True,small,0.0,13.73,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_llm_template
0.0,case_000189,True,small,0.0,13.73,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_oracle_composite
0.0,case_000189,True,small,0.0,13.73,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_search_bpr
0.004385964912280715,case_000191,True,large,0.004385964912280715,32.87,True,0.9956140350877193,1.0,0.9956140350877193,missing_transition,True,1.0,False,baseline_llm_template
0.004385964912280715,case_000191,True,large,0.004385964912280715,32.87,True,0.9956140350877193,1.0,0.9956140350877193,missing_transition,True,1.0,False,baseline_oracle_composite
0.004385964912280715,case_000191,True,large,0.004385964912280715,32.87,True,0.9956140350877193,1.0,0.9956140350877193,missing_transition,True,1.0,False,baseline_search_bpr
0.001203369434416346,case_000192,True,very_large,0.001203369434416346,59.72,True,0.9987966305655837,1.0,0.9987966305655837,wrong_target,True,1.0,False,baseline_llm_template
0.001203369434416346,case_000192,True,very_large,0.001203369434416346,59.72,True,0.9987966305655837,1.0,0.9987966305655837,wrong_target,True,1.0,False,baseline_oracle_composite
0.001203369434416346,case_000192,True,very_large,0.001203369434416346,59.72,True,0.9987966305655837,1.0,0.9987966305655837,wrong_target,True,1.0,False,baseline_search_bpr
0.04166666666666663,case_000193,True,small,0.04166666666666663,14.93,True,0.9583333333333334,1.0,0.9583333333333334,wrong_source,True,1.0,False,baseline_llm_template
0.04166666666666663,case_000193,True,small,0.04166666666666663,14.93,True,0.9583333333333334,1.0,0.9583333333333334,wrong_source,True,1.0,False,baseline_oracle_composite
0.04166666666666663,case_000193,True,small,0.04166666666666663,14.93,True,0.9583333333333334,1.0,0.9583333333333334,wrong_source,True,1.0,False,baseline_search_bpr
0.012658227848101222,case_000194,True,medium,0.012658227848101222,25.55,True,0.9873417721518988,1.0,0.9873417721518988,wrong_event,True,1.0,False,baseline_llm_template
0.012658227848101222,case_000194,True,medium,0.012658227848101222,25.55,True,0.9873417721518988,1.0,0.9873417721518988,wrong_event,True,1.0,False,baseline_oracle_composite
0.012658227848101222,case_000194,True,medium,0.012658227848101222,25.55,True,0.9873417721518988,1.0,0.9873417721518988,wrong_event,True,1.0,False,baseline_search_bpr
1.0,case_000195,False,large,0.961864406779661,32.18,True,0.0,0.961864406779661,0.0,wrong_initial_state,True,1.0,False,baseline_llm_template
1.0,case_000195,False,large,0.961864406779661,32.18,True,0.0,0.961864406779661,0.0,wrong_initial_state,True,1.0,False,baseline_oracle_composite
1.0,case_000195,False,large,0.5296610169491526,32.18,True,0.0,0.5296610169491526,0.0,wrong_initial_state,True,1.0,False,baseline_search_bpr
0.0,case_000196,True,very_large,0.0,58.91,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_llm_template
0.0,case_000196,True,very_large,0.0,58.91,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_oracle_composite
0.0,case_000196,True,very_large,0.0,58.91,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_search_bpr
0.0,case_000197,True,small,0.0,15.4,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_llm_template
0.0,case_000197,True,small,0.0,15.4,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_oracle_composite
0.0,case_000197,True,small,0.0,15.4,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_search_bpr
0.012820512820512775,case_000198,False,medium,0.0,19.52,False,0.9871794871794872,0.9871794871794872,0.9871794871794872,guard_flip,True,1.0,False,baseline_llm_template
0.012820512820512775,case_000198,False,medium,0.0,19.52,False,0.9871794871794872,0.9871794871794872,0.9871794871794872,guard_flip,True,1.0,False,baseline_oracle_composite
0.012820512820512775,case_000198,True,medium,0.012820512820512775,19.52,True,0.9871794871794872,1.0,0.9871794871794872,guard_flip,True,1.0,False,baseline_search_bpr
0.0038461538461538325,case_000199,False,large,0.0,35.37,False,0.9961538461538462,0.9961538461538462,0.9961538461538462,guard_weaken,True,1.0,False,baseline_llm_template
0.0038461538461538325,case_000199,False,large,0.0,35.37,False,0.9961538461538462,0.9961538461538462,0.9961538461538462,guard_weaken,True,1.0,False,baseline_oracle_composite
0.0038461538461538325,case_000199,True,large,0.0038461538461538325,35.37,True,0.9961538461538462,1.0,0.9961538461538462,guard_weaken,True,1.0,False,baseline_search_bpr
0.0012771392081737387,case_000200,True,very_large,0.0012771392081737387,59.6,True,0.9987228607918263,1.0,0.9987228607918263,guard_strengthen,True,1.0,False,baseline_llm_template
0.0012771392081737387,case_000200,True,very_large,0.0012771392081737387,59.6,True,0.9987228607918263,1.0,0.9987228607918263,guard_strengthen,True,1.0,False,baseline_oracle_composite
0.0012771392081737387,case_000200,True,very_large,0.0012771392081737387,59.6,True,0.9987228607918263,1.0,0.9987228607918263,guard_strengthen,True,1.0,False,baseline_search_bpr
0.0,case_000201,True,small,0.0,13.88,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_llm_template
0.0,case_000201,True,small,0.0,13.88,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_oracle_composite
0.0,case_000201,True,small,0.0,13.88,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_search_bpr
0.0,case_000202,True,medium,0.0,23.88,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_llm_template
0.0,case_000202,True,medium,0.0,23.88,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_oracle_composite
0.0,case_000202,True,medium,0.0,23.88,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_search_bpr
0.0,case_000203,True,large,0.0,32.62,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_llm_template
0.0,case_000203,True,large,0.0,32.62,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_oracle_composite
0.0,case_000203,True,large,0.0,32.62,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_search_bpr
0.0,case_000204,True,very_large,0.0,58.97,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_llm_template
0.0,case_000204,True,very_large,0.0,58.97,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_oracle_composite
0.0,case_000204,True,very_large,0.0,58.97,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_search_bpr
0.0,case_000205,True,small,0.0,14.05,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_llm_template
0.0,case_000205,True,small,0.0,14.05,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_oracle_composite
0.0,case_000205,True,small,0.0,14.05,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_search_bpr
0.004166666666666652,case_000207,False,large,0.0,32.96,False,0.9958333333333333,0.9958333333333333,0.9958333333333333,guard_inter_class,True,1.0,False,baseline_llm_template
0.004166666666666652,case_000207,False,large,0.0,32.96,False,0.9958333333333333,0.9958333333333333,0.9958333333333333,guard_inter_class,True,1.0,False,baseline_oracle_composite
0.004166666666666652,case_000207,False,large,0.0,32.96,False,0.9958333333333333,0.9958333333333333,0.9958333333333333,guard_inter_class,True,1.0,False,baseline_search_bpr
0.0,case_000208,True,very_large,0.0,60.53,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_llm_template
0.0,case_000208,True,very_large,0.0,60.53,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_oracle_composite
0.0,case_000208,True,very_large,0.0,60.53,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_search_bpr
0.013157894736842146,case_000210,False,medium,0.0,24.58,False,0.9868421052631579,0.9868421052631579,0.9868421052631579,missing_transition,True,1.0,False,baseline_llm_template
0.013157894736842146,case_000210,False,medium,0.0,24.58,False,0.9868421052631579,0.9868421052631579,0.9868421052631579,missing_transition,True,1.0,False,baseline_oracle_composite
0.013157894736842146,case_000210,True,medium,0.013157894736842146,24.58,True,0.9868421052631579,1.0,0.9868421052631579,missing_transition,True,1.0,False,baseline_search_bpr
0.004098360655737654,case_000211,True,large,0.004098360655737654,32.99,True,0.9959016393442623,1.0,0.9959016393442623,wrong_target,True,1.0,False,baseline_llm_template
0.004098360655737654,case_000211,True,large,0.004098360655737654,32.99,True,0.9959016393442623,1.0,0.9959016393442623,wrong_target,True,1.0,False,baseline_oracle_composite
0.004098360655737654,case_000211,True,large,0.004098360655737654,32.99,True,0.9959016393442623,1.0,0.9959016393442623,wrong_target,True,1.0,False,baseline_search_bpr
0.013953488372092981,case_000212,False,very_large,0.012790697674418539,61.29,True,0.986046511627907,0.9988372093023256,0.986046511627907,wrong_source,True,1.0,False,baseline_llm_template
0.013953488372092981,case_000212,False,very_large,0.012790697674418539,61.29,True,0.986046511627907,0.9988372093023256,0.986046511627907,wrong_source,True,1.0,False,baseline_oracle_composite
0.013953488372092981,case_000212,True,very_large,0.013953488372092981,61.29,True,0.986046511627907,1.0,0.986046511627907,wrong_source,True,1.0,False,baseline_search_bpr
0.038461538461538436,case_000213,True,small,0.038461538461538436,15.4,True,0.9615384615384616,1.0,0.9615384615384616,wrong_event,True,1.0,False,baseline_llm_template
0.038461538461538436,case_000213,True,small,0.038461538461538436,15.4,True,0.9615384615384616,1.0,0.9615384615384616,wrong_event,True,1.0,False,baseline_oracle_composite
0.038461538461538436,case_000213,True,small,0.038461538461538436,15.4,True,0.9615384615384616,1.0,0.9615384615384616,wrong_event,True,1.0,False,baseline_search_bpr
1.0,case_000214,False,medium,0.9753086419753086,21.83,True,0.0,0.9753086419753086,0.0,wrong_initial_state,True,1.0,False,baseline_llm_template
1.0,case_000214,False,medium,0.9753086419753086,21.83,True,0.0,0.9753086419753086,0.0,wrong_initial_state,True,1.0,False,baseline_oracle_composite
1.0,case_000214,False,medium,0.4567901234567901,21.83,True,0.0,0.4567901234567901,0.0,wrong_initial_state,True,1.0,False,baseline_search_bpr
0.0,case_000215,True,large,0.0,33.71,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_llm_template
0.0,case_000215,True,large,0.0,33.71,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_oracle_composite
0.0,case_000215,True,large,0.0,33.71,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_search_bpr
0.0,case_000216,True,very_large,0.0,61.2,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_llm_template
0.0,case_000216,True,very_large,0.0,61.2,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_oracle_composite
0.0,case_000216,True,very_large,0.0,61.2,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_search_bpr
0.038461538461538436,case_000217,True,small,0.038461538461538436,14.05,True,0.9615384615384616,1.0,0.9615384615384616,guard_flip,True,1.0,False,baseline_llm_template
0.038461538461538436,case_000217,True,small,0.038461538461538436,14.05,True,0.9615384615384616,1.0,0.9615384615384616,guard_flip,True,1.0,False,baseline_oracle_composite
0.038461538461538436,case_000217,True,small,0.038461538461538436,14.05,True,0.9615384615384616,1.0,0.9615384615384616,guard_flip,True,1.0,False,baseline_search_bpr
0.012048192771084376,case_000218,True,medium,0.012048192771084376,22.61,True,0.9879518072289156,1.0,0.9879518072289156,guard_weaken,True,1.0,False,baseline_llm_template
0.012048192771084376,case_000218,True,medium,0.012048192771084376,22.61,True,0.9879518072289156,1.0,0.9879518072289156,guard_weaken,True,1.0,False,baseline_oracle_composite
0.012048192771084376,case_000218,True,medium,0.012048192771084376,22.61,True,0.9879518072289156,1.0,0.9879518072289156,guard_weaken,True,1.0,False,baseline_search_bpr
0.004166666666666652,case_000219,False,large,0.0,32.21,False,0.9958333333333333,0.9958333333333333,0.9958333333333333,guard_strengthen,True,1.0,False,baseline_llm_template
0.004166666666666652,case_000219,False,large,0.0,32.21,False,0.9958333333333333,0.9958333333333333,0.9958333333333333,guard_strengthen,True,1.0,False,baseline_oracle_composite
0.004166666666666652,case_000219,True,large,0.004166666666666652,32.21,True,0.9958333333333333,1.0,0.9958333333333333,guard_strengthen,True,1.0,False,baseline_search_bpr
0.0,case_000220,True,very_large,0.0,61.34,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_llm_template
0.0,case_000220,True,very_large,0.0,61.34,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_oracle_composite
0.0,case_000220,True,very_large,0.0,61.34,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_search_bpr
0.0,case_000221,True,small,0.0,14.48,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_llm_template
0.0,case_000221,True,small,0.0,14.48,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_oracle_composite
0.0,case_000221,True,small,0.0,14.48,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_search_bpr
0.0,case_000222,True,medium,0.0,19.75,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_llm_template
0.0,case_000222,True,medium,0.0,19.75,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_oracle_composite
0.0,case_000222,True,medium,0.0,19.75,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_search_bpr
0.0,case_000223,True,large,0.0,33.9,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_llm_template
0.0,case_000223,True,large,0.0,33.9,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_oracle_composite
0.0,case_000223,True,large,0.0,33.9,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_search_bpr
0.0,case_000224,True,very_large,0.0,59.77,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_llm_template
0.0,case_000224,True,very_large,0.0,59.77,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_oracle_composite
0.0,case_000224,True,very_large,0.0,59.77,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_search_bpr
0.0,case_000226,True,medium,0.0,22.93,False,1.0,1.0,1.0,guard_inter_class,False,1.0,False,baseline_llm_template
0.0,case_000226,True,medium,0.0,22.93,False,1.0,1.0,1.0,guard_inter_class,False,1.0,False,baseline_oracle_composite
0.0,case_000226,True,medium,0.0,22.93,False,1.0,1.0,1.0,guard_inter_class,False,1.0,False,baseline_search_bpr
0.0,case_000227,True,large,0.0,32.93,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_llm_template
0.0,case_000227,True,large,0.0,32.93,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_oracle_composite
0.0,case_000227,True,large,0.0,32.93,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_search_bpr
0.045454545454545414,case_000229,True,small,0.045454545454545414,12.55,True,0.9545454545454546,1.0,0.9545454545454546,missing_transition,True,1.0,False,baseline_llm_template
0.045454545454545414,case_000229,True,small,0.045454545454545414,12.55,True,0.9545454545454546,1.0,0.9545454545454546,missing_transition,True,1.0,False,baseline_oracle_composite
0.045454545454545414,case_000229,True,small,0.045454545454545414,12.55,True,0.9545454545454546,1.0,0.9545454545454546,missing_transition,True,1.0,False,baseline_search_bpr
0.012820512820512775,case_000230,True,medium,0.012820512820512775,22.52,True,0.9871794871794872,1.0,0.9871794871794872,wrong_target,True,1.0,False,baseline_llm_template
0.012820512820512775,case_000230,True,medium,0.012820512820512775,22.52,True,0.9871794871794872,1.0,0.9871794871794872,wrong_target,True,1.0,False,baseline_oracle_composite
0.012820512820512775,case_000230,True,medium,0.012820512820512775,22.52,True,0.9871794871794872,1.0,0.9871794871794872,wrong_target,True,1.0,False,baseline_search_bpr
0.0037878787878787845,case_000231,True,large,0.0037878787878787845,33.9,True,0.9962121212121212,1.0,0.9962121212121212,wrong_source,True,1.0,False,baseline_llm_template
0.0037878787878787845,case_000231,True,large,0.0037878787878787845,33.9,True,0.9962121212121212,1.0,0.9962121212121212,wrong_source,True,1.0,False,baseline_oracle_composite
0.0037878787878787845,case_000231,True,large,0.0037878787878787845,33.9,True,0.9962121212121212,1.0,0.9962121212121212,wrong_source,True,1.0,False,baseline_search_bpr
0.01314217443249699,case_000232,False,very_large,0.01194743130226994,61.98,True,0.986857825567503,0.998805256869773,0.986857825567503,wrong_event,True,1.0,False,baseline_llm_template
0.01314217443249699,case_000232,False,very_large,0.01194743130226994,61.98,True,0.986857825567503,0.998805256869773,0.986857825567503,wrong_event,True,1.0,False,baseline_oracle_composite
0.01314217443249699,case_000232,True,very_large,0.01314217443249699,61.98,True,0.986857825567503,1.0,0.986857825567503,wrong_event,True,1.0,False,baseline_search_bpr
0.7619047619047619,case_000233,False,small,0.7142857142857142,17.33,True,0.23809523809523808,0.9523809523809523,0.23809523809523808,wrong_initial_state,True,1.0,False,baseline_llm_template
0.7619047619047619,case_000233,False,small,0.7142857142857142,17.33,True,0.23809523809523808,0.9523809523809523,0.23809523809523808,wrong_initial_state,True,1.0,False,baseline_oracle_composite
0.7619047619047619,case_000233,False,small,0.7142857142857142,17.33,True,0.23809523809523808,0.9523809523809523,0.23809523809523808,wrong_initial_state,True,1.0,False,baseline_search_bpr
0.0,case_000234,True,medium,0.0,20.27,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_llm_template
0.0,case_000234,True,medium,0.0,20.27,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_oracle_composite
0.0,case_000234,True,medium,0.0,20.27,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_search_bpr
