case_id,oracle_depth,declared_max_steps,mutation_operator,size_class,scenario_policy,reference_bpr,faulty_bpr,bpr_delta,fault_detected,final_bpr,repair_delta_bpr,complete_repair,effective_repair,oracle_state_coverage,oracle_transition_coverage,oracle_event_coverage,scenario_count,mean_scenario_length,median_scenario_length,max_scenario_length,max_scenario_steps
case_000268,medium,12,wrong_target,very_large,depth-forced,1.0,0.987522,0.012478,True,0.987522,0.0,False,False,1.0,1.0,1.0,257,9.042802,9,12,12
case_000315,medium,12,action_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000334,medium,12,action_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000353,medium,12,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000372,medium,12,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,256,9.046875,9.0,12,12
case_000379,medium,12,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,85,9.141176,9,12,12
case_000322,medium,12,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000341,medium,12,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000360,medium,12,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000311,medium,12,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000330,medium,12,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,36,9.305556,9.0,12,12
case_000349,medium,12,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,15,9.733333,9,12,12
case_000368,medium,12,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000355,medium,12,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000374,medium,12,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000317,medium,12,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,15,9.733333,9,12,12
case_000336,medium,12,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000367,medium,12,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000310,medium,12,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000329,medium,12,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000348,medium,12,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000331,medium,12,guard_flip,large,depth-forced,1.0,0.975228,0.024772,True,1.0,0.024772,True,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000350,medium,12,guard_flip,medium,depth-forced,1.0,0.825153,0.174847,True,1.0,0.174847,True,True,1.0,1.0,1.0,35,9.314286,9,12,12
case_000369,medium,12,guard_flip,small,depth-forced,1.0,0.609589,0.390411,True,1.0,0.390411,True,True,1.0,1.0,1.0,15,9.733333,9,12,12
case_000312,medium,12,guard_flip,very_large,depth-forced,1.0,0.986069,0.013931,True,1.0,0.013931,True,True,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000359,medium,12,guard_inter_class,large,depth-forced,1.0,0.942634,0.057366,True,1.0,0.057366,True,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000378,medium,12,guard_inter_class,medium,depth-forced,1.0,0.701258,0.298742,True,1.0,0.298742,True,True,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000321,medium,12,guard_inter_class,small,depth-forced,1.0,0.277372,0.722628,True,1.0,0.722628,True,True,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000340,medium,12,guard_inter_class,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,257,9.042802,9,12,12
case_000371,medium,12,guard_strengthen,large,depth-forced,1.0,0.95176,0.04824,True,1.0,0.04824,True,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000314,medium,12,guard_strengthen,medium,depth-forced,1.0,0.861963,0.138037,True,1.0,0.138037,True,True,1.0,1.0,1.0,35,9.314286,9,12,12
case_000333,medium,12,guard_strengthen,small,depth-forced,1.0,0.459854,0.540146,True,1.0,0.540146,True,True,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000352,medium,12,guard_strengthen,very_large,depth-forced,1.0,0.978916,0.021084,True,1.0,0.021084,True,True,1.0,1.0,1.0,257,9.042802,9,12,12
case_000351,medium,12,guard_weaken,large,depth-forced,1.0,0.970013,0.029987,True,1.0,0.029987,True,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000370,medium,12,guard_weaken,medium,depth-forced,1.0,0.971698,0.028302,True,1.0,0.028302,True,True,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000313,medium,12,guard_weaken,small,depth-forced,1.0,0.824818,0.175182,True,1.0,0.175182,True,True,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000332,medium,12,guard_weaken,very_large,depth-forced,1.0,0.986504,0.013496,True,1.0,0.013496,True,True,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000343,medium,12,missing_transition,large,depth-forced,1.0,0.98957,0.01043,True,1.0,0.01043,True,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000362,medium,12,missing_transition,medium,depth-forced,1.0,0.871069,0.128931,True,1.0,0.128931,True,True,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000305,medium,12,missing_transition,small,depth-forced,1.0,0.547945,0.452055,True,1.0,0.452055,True,True,1.0,1.0,1.0,15,9.733333,9,12,12
case_000324,medium,12,missing_transition,very_large,depth-forced,1.0,0.912495,0.087505,True,1.0,0.087505,True,True,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000375,medium,12,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,86,9.127907,9.0,12,12
case_000318,medium,12,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000337,medium,12,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,15,9.733333,9,12,12
case_000356,medium,12,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,256,9.046875,9.0,12,12
case_000335,medium,12,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000354,medium,12,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000373,medium,12,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000316,medium,12,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,259,9.046332,9,12,12
case_000319,medium,12,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000338,medium,12,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000357,medium,12,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000376,medium,12,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,258,9.042636,9.0,12,12
case_000327,medium,12,wrong_event,large,depth-forced,1.0,0.906128,0.093872,True,1.0,0.093872,True,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000346,medium,12,wrong_event,medium,depth-forced,1.0,0.738994,0.261006,True,0.874214,0.13522,False,True,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000365,medium,12,wrong_event,small,depth-forced,1.0,0.70073,0.29927,True,1.0,0.29927,True,True,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000308,medium,12,wrong_event,very_large,depth-forced,1.0,0.988681,0.011319,True,1.0,0.011319,True,True,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000347,medium,12,wrong_initial_state,large,depth-forced,1.0,0.0,1.0,True,0.783572,0.783572,False,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000366,medium,12,wrong_initial_state,medium,depth-forced,1.0,0.0,1.0,True,0.328221,0.328221,False,True,1.0,1.0,1.0,35,9.314286,9,12,12
case_000309,medium,12,wrong_initial_state,small,depth-forced,1.0,0.0,1.0,True,0.291971,0.291971,False,True,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000328,medium,12,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.610361,0.610361,False,True,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000307,medium,12,wrong_source,large,depth-forced,1.0,0.964798,0.035202,True,1.0,0.035202,True,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000326,medium,12,wrong_source,medium,depth-forced,1.0,0.764151,0.235849,True,1.0,0.235849,True,True,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000345,medium,12,wrong_source,small,depth-forced,1.0,0.780822,0.219178,True,1.0,0.219178,True,True,1.0,1.0,1.0,15,9.733333,9,12,12
case_000364,medium,12,wrong_source,very_large,depth-forced,1.0,0.949499,0.050501,True,1.0,0.050501,True,True,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000363,medium,12,wrong_target,large,depth-forced,1.0,0.946497,0.053503,True,0.946497,0.0,False,False,1.0,1.0,1.0,86,9.127907,9.0,12,12
case_000306,medium,12,wrong_target,medium,depth-forced,1.0,0.840491,0.159509,True,0.840491,0.0,False,False,1.0,1.0,1.0,35,9.314286,9,12,12
case_000325,medium,12,wrong_target,small,depth-forced,1.0,0.773973,0.226027,True,0.773973,0.0,False,False,1.0,1.0,1.0,15,9.733333,9,12,12
case_000344,medium,12,wrong_target,very_large,depth-forced,1.0,0.989159,0.010841,True,0.989159,0.0,False,False,1.0,1.0,1.0,255,9.043137,9,12,12
case_000391,medium,12,action_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000410,medium,12,action_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000429,medium,12,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000448,medium,12,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000455,medium,12,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000398,medium,12,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,35,9.314286,9,12,12
case_000417,medium,12,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000436,medium,12,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,257,9.042802,9,12,12
case_000387,medium,12,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000406,medium,12,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,35,9.314286,9,12,12
case_000425,medium,12,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,15,9.733333,9,12,12
case_000444,medium,12,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000431,medium,12,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,86,9.127907,9.0,12,12
case_000450,medium,12,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000393,medium,12,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000412,medium,12,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000443,medium,12,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000386,medium,12,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000405,medium,12,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,15,9.733333,9,12,12
case_000424,medium,12,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,255,9.043137,9,12,12
case_000407,medium,12,guard_flip,large,depth-forced,1.0,0.964798,0.035202,True,1.0,0.035202,True,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000426,medium,12,guard_flip,medium,depth-forced,1.0,0.77044,0.22956,True,1.0,0.22956,True,True,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000445,medium,12,guard_flip,small,depth-forced,1.0,0.562044,0.437956,True,1.0,0.437956,True,True,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000388,medium,12,guard_flip,very_large,depth-forced,1.0,0.990422,0.009578,True,1.0,0.009578,True,True,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000435,medium,12,guard_inter_class,large,depth-forced,1.0,0.968153,0.031847,True,1.0,0.031847,True,True,1.0,1.0,1.0,86,9.127907,9.0,12,12
case_000454,medium,12,guard_inter_class,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,35,9.314286,9,12,12
case_000625,medium,12,guard_inter_class,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,15,9.733333,9,12,12
case_000416,medium,12,guard_inter_class,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000447,medium,12,guard_strengthen,large,depth-forced,1.0,0.752282,0.247718,True,1.0,0.247718,True,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000390,medium,12,guard_strengthen,medium,depth-forced,1.0,0.944785,0.055215,True,1.0,0.055215,True,True,1.0,1.0,1.0,35,9.314286,9,12,12
case_000409,medium,12,guard_strengthen,small,depth-forced,1.0,0.452055,0.547945,True,1.0,0.547945,True,True,1.0,1.0,1.0,15,9.733333,9,12,12
case_000428,medium,12,guard_strengthen,very_large,depth-forced,1.0,0.971702,0.028298,True,1.0,0.028298,True,True,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000427,medium,12,guard_weaken,large,depth-forced,1.0,0.983439,0.016561,True,1.0,0.016561,True,True,1.0,1.0,1.0,86,9.127907,9.0,12,12
case_000446,medium,12,guard_weaken,medium,depth-forced,1.0,0.896226,0.103774,True,1.0,0.103774,True,True,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000389,medium,12,guard_weaken,small,depth-forced,1.0,0.613139,0.386861,True,1.0,0.386861,True,True,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000408,medium,12,guard_weaken,very_large,depth-forced,1.0,0.989116,0.010884,True,1.0,0.010884,True,True,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000419,medium,12,missing_transition,large,depth-forced,1.0,0.965251,0.034749,True,1.0,0.034749,True,True,1.0,1.0,1.0,85,9.141176,9,12,12
case_000438,medium,12,missing_transition,medium,depth-forced,1.0,0.855346,0.144654,True,1.0,0.144654,True,True,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000381,medium,12,missing_transition,small,depth-forced,1.0,0.766423,0.233577,True,1.0,0.233577,True,True,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000400,medium,12,missing_transition,very_large,depth-forced,1.0,0.990893,0.009107,True,1.0,0.009107,True,True,1.0,1.0,1.0,255,9.043137,9,12,12
case_000451,medium,12,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000394,medium,12,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,35,9.314286,9,12,12
case_000413,medium,12,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000432,medium,12,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000411,medium,12,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000430,medium,12,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000449,medium,12,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,15,9.733333,9,12,12
case_000392,medium,12,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000395,medium,12,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,85,9.141176,9,12,12
case_000414,medium,12,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,33,9.393939,9,12,12
case_000433,medium,12,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000452,medium,12,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,257,9.042802,9,12,12
case_000403,medium,12,wrong_event,large,depth-forced,1.0,0.893179,0.106821,True,1.0,0.106821,True,True,1.0,1.0,1.0,85,9.141176,9,12,12
case_000422,medium,12,wrong_event,medium,depth-forced,1.0,0.831288,0.168712,True,1.0,0.168712,True,True,1.0,1.0,1.0,35,9.314286,9,12,12
case_000441,medium,12,wrong_event,small,depth-forced,1.0,0.861314,0.138686,True,1.0,0.138686,True,True,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000384,medium,12,wrong_event,very_large,depth-forced,1.0,0.97745,0.02255,True,1.0,0.02255,True,True,1.0,1.0,1.0,255,9.043137,9,12,12
case_000423,medium,12,wrong_initial_state,large,depth-forced,1.0,0.0,1.0,True,0.799218,0.799218,False,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000442,medium,12,wrong_initial_state,medium,depth-forced,1.0,0.600629,0.399371,True,1.0,0.399371,True,True,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000385,medium,12,wrong_initial_state,small,depth-forced,1.0,0.0,1.0,True,0.0,0.0,False,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000404,medium,12,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.458225,0.458225,False,True,1.0,1.0,1.0,254,9.047244,9.0,12,12
case_000383,medium,12,wrong_source,large,depth-forced,1.0,0.976532,0.023468,True,1.0,0.023468,True,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000402,medium,12,wrong_source,medium,depth-forced,1.0,0.896226,0.103774,True,1.0,0.103774,True,True,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000421,medium,12,wrong_source,small,depth-forced,1.0,0.664234,0.335766,True,1.0,0.335766,True,True,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000440,medium,12,wrong_source,very_large,depth-forced,1.0,0.989592,0.010408,True,1.0,0.010408,True,True,1.0,1.0,1.0,255,9.043137,9,12,12
case_000439,medium,12,wrong_target,large,depth-forced,1.0,0.983051,0.016949,True,0.983051,0.0,False,False,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000382,medium,12,wrong_target,medium,depth-forced,1.0,0.932515,0.067485,True,0.932515,0.0,False,False,1.0,1.0,1.0,35,9.314286,9,12,12
case_000401,medium,12,wrong_target,small,depth-forced,1.0,0.416058,0.583942,True,0.416058,0.0,False,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000420,medium,12,wrong_target,very_large,depth-forced,1.0,0.976056,0.023944,True,0.976056,0.0,False,False,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000467,medium,12,action_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000486,medium,12,action_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000505,medium,12,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000524,medium,12,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,256,9.046875,9.0,12,12
case_000531,medium,12,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,86,9.127907,9.0,12,12
case_000474,medium,12,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,36,9.305556,9.0,12,12
case_000493,medium,12,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000512,medium,12,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,255,9.043137,9,12,12
case_000463,medium,12,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,86,9.127907,9.0,12,12
case_000482,medium,12,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000501,medium,12,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000520,medium,12,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,257,9.042802,9,12,12
case_000507,medium,12,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,87,9.126437,9,12,12
case_000526,medium,12,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000469,medium,12,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000488,medium,12,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,254,9.043307,9.0,12,12
case_000519,medium,12,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,87,9.126437,9,12,12
case_000462,medium,12,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000481,medium,12,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000500,medium,12,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,256,9.046875,9.0,12,12
case_000483,medium,12,guard_flip,large,depth-forced,1.0,0.898305,0.101695,True,1.0,0.101695,True,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000502,medium,12,guard_flip,medium,depth-forced,1.0,0.837423,0.162577,True,1.0,0.162577,True,True,1.0,1.0,1.0,35,9.314286,9,12,12
case_000521,medium,12,guard_flip,small,depth-forced,1.0,0.569343,0.430657,True,1.0,0.430657,True,True,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000464,medium,12,guard_flip,very_large,depth-forced,1.0,0.993523,0.006477,True,1.0,0.006477,True,True,1.0,1.0,1.0,256,9.046875,9.0,12,12
case_000511,medium,12,guard_inter_class,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,85,9.141176,9,12,12
case_000530,medium,12,guard_inter_class,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000853,medium,12,guard_inter_class,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,14,9.785714,9.5,12,12
case_000492,medium,12,guard_inter_class,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,256,9.046875,9.0,12,12
case_000523,medium,12,guard_strengthen,large,depth-forced,1.0,0.977836,0.022164,True,1.0,0.022164,True,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000466,medium,12,guard_strengthen,medium,depth-forced,1.0,0.769939,0.230061,True,1.0,0.230061,True,True,1.0,1.0,1.0,35,9.314286,9,12,12
case_000485,medium,12,guard_strengthen,small,depth-forced,1.0,0.869565,0.130435,True,1.0,0.130435,True,True,1.0,1.0,1.0,14,9.857143,9.5,12,12
case_000504,medium,12,guard_strengthen,very_large,depth-forced,1.0,0.983955,0.016045,True,1.0,0.016045,True,True,1.0,1.0,1.0,255,9.043137,9,12,12
case_000503,medium,12,guard_weaken,large,depth-forced,1.0,0.958279,0.041721,True,1.0,0.041721,True,True,1.0,1.0,1.0,84,9.130952,9.0,12,12
case_000522,medium,12,guard_weaken,medium,depth-forced,1.0,0.72956,0.27044,True,1.0,0.27044,True,True,1.0,1.0,1.0,34,9.352941,9.0,12,12
case_000465,medium,12,guard_weaken,small,depth-forced,1.0,0.883562,0.116438,True,1.0,0.116438,True,True,1.0,1.0,1.0,15,9.733333,9,12,12
