case_id,mutation_operator,operator_family,reference_bpr_s0,faulty_bpr_s0,bpr_delta_s0,detected_s0,saturated_s0,reference_bpr_s1,faulty_bpr_s1,bpr_delta_s1,detected_s1,saturated_s1,partition_change,saturation_change,detection_gain,detection_loss
case_000536,wrong_event,routing,1.0,0.99883,0.00117,True,False,1.0,0.99883,0.00117,True,False,False,False,False,False
case_000537,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000538,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000539,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000540,guard_flip,guard,1.0,0.998843,0.001157,True,False,1.0,0.998843,0.001157,True,False,False,False,False,False
case_000541,guard_weaken,guard,1.0,0.761905,0.238095,True,False,1.0,0.761905,0.238095,True,False,False,False,False,False
case_000542,guard_strengthen,guard,1.0,0.987179,0.012821,True,False,1.0,0.987179,0.012821,True,False,False,False,False,False
case_000543,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.99569,0.00431,True,False,True,True,True,False
case_000544,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000545,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000546,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000547,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000550,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000552,missing_transition,routing,1.0,0.998824,0.001176,True,False,1.0,0.998824,0.001176,True,False,False,False,False,False
case_000553,wrong_target,routing,1.0,0.952381,0.047619,True,False,1.0,0.952381,0.047619,True,False,False,False,False,False
case_000554,wrong_source,routing,1.0,0.987179,0.012821,True,False,1.0,0.987179,0.012821,True,False,False,False,False,False
case_000555,wrong_event,routing,1.0,0.916,0.084,True,False,1.0,0.916,0.084,True,False,False,False,False,False
case_000556,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000557,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000558,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000559,guard_flip,guard,1.0,0.964844,0.035156,True,False,1.0,0.964844,0.035156,True,False,False,False,False,False
case_000560,guard_weaken,guard,1.0,0.998788,0.001212,True,False,1.0,0.998788,0.001212,True,False,False,False,False,False
case_000561,guard_strengthen,guard,1.0,0.772727,0.227273,True,False,1.0,0.772727,0.227273,True,False,False,False,False,False
case_000562,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.987952,0.012048,True,False,True,True,True,False
case_000563,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000564,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000565,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000566,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000568,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000569,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000571,missing_transition,routing,1.0,0.995833,0.004167,True,False,1.0,0.995833,0.004167,True,False,False,False,False,False
case_000572,wrong_target,routing,1.0,0.998851,0.001149,True,False,1.0,0.998851,0.001149,True,False,False,False,False,False
case_000573,wrong_source,routing,1.0,0.392857,0.607143,True,False,1.0,0.392857,0.607143,True,False,False,False,False,False
case_000574,wrong_event,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000575,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000576,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000577,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000578,guard_flip,guard,1.0,0.987654,0.012346,True,False,1.0,0.987654,0.012346,True,False,False,False,False,False
case_000579,guard_weaken,guard,1.0,0.995556,0.004444,True,False,1.0,0.995556,0.004444,True,False,False,False,False,False
case_000580,guard_strengthen,guard,1.0,0.985621,0.014379,True,False,1.0,0.985621,0.014379,True,False,False,False,False,False
case_000581,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.954545,0.045455,True,False,True,True,True,False
case_000582,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000583,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000584,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000585,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000587,guard_inter_class,guard,1.0,0.99569,0.00431,True,False,1.0,0.99569,0.00431,True,False,False,False,False,False
case_000588,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000590,missing_transition,routing,1.0,0.986301,0.013699,True,False,1.0,0.986301,0.013699,True,False,False,False,False,False
case_000591,wrong_target,routing,1.0,0.995726,0.004274,True,False,1.0,0.995726,0.004274,True,False,False,False,False,False
case_000592,wrong_source,routing,1.0,0.99887,0.00113,True,False,1.0,0.99887,0.00113,True,False,False,False,False,False
case_000593,wrong_event,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000594,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000595,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000596,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000597,guard_flip,guard,1.0,0.954545,0.045455,True,False,1.0,0.954545,0.045455,True,False,False,False,False,False
case_000598,guard_weaken,guard,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000599,guard_strengthen,guard,1.0,0.995798,0.004202,True,False,1.0,0.995798,0.004202,True,False,False,False,False,False
case_000600,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.99878,0.00122,True,False,True,True,True,False
case_000601,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000602,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000603,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000604,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000606,guard_inter_class,guard,1.0,0.986842,0.013158,True,False,1.0,0.986842,0.013158,True,False,False,False,False,False
case_000607,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000609,missing_transition,routing,1.0,0.954545,0.045455,True,False,1.0,0.954545,0.045455,True,False,False,False,False,False
case_000610,wrong_target,routing,1.0,0.987654,0.012346,True,False,1.0,0.987654,0.012346,True,False,False,False,False,False
case_000611,wrong_source,routing,1.0,0.995614,0.004386,True,False,1.0,0.995614,0.004386,True,False,False,False,False,False
case_000612,wrong_event,routing,1.0,0.99883,0.00117,True,False,1.0,0.99883,0.00117,True,False,False,False,False,False
case_000613,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000614,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000615,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000616,guard_flip,guard,1.0,0.998805,0.001195,True,False,1.0,0.998805,0.001195,True,False,False,False,False,False
case_000617,guard_weaken,guard,1.0,0.772727,0.227273,True,False,1.0,0.772727,0.227273,True,False,False,False,False,False
case_000618,guard_strengthen,guard,1.0,0.987654,0.012346,True,False,1.0,0.987654,0.012346,True,False,False,False,False,False
case_000619,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.995902,0.004098,True,False,True,True,True,False
case_000620,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000621,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000622,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000623,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000625,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000626,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000628,missing_transition,routing,1.0,0.998795,0.001205,True,False,1.0,0.998795,0.001205,True,False,False,False,False,False
case_000629,wrong_target,routing,1.0,0.952381,0.047619,True,False,1.0,0.952381,0.047619,True,False,False,False,False,False
case_000630,wrong_source,routing,1.0,0.921348,0.078652,True,False,1.0,0.921348,0.078652,True,False,False,False,False,False
case_000631,wrong_event,routing,1.0,0.995833,0.004167,True,False,1.0,0.995833,0.004167,True,False,False,False,False,False
case_000632,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000633,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000634,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000635,guard_flip,guard,1.0,0.960526,0.039474,True,False,1.0,0.960526,0.039474,True,False,False,False,False,False
case_000636,guard_weaken,guard,1.0,0.998844,0.001156,True,False,1.0,0.998844,0.001156,True,False,False,False,False,False
case_000637,guard_strengthen,guard,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000638,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.987179,0.012821,True,False,True,True,True,False
case_000639,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000640,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000641,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000642,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000644,guard_inter_class,guard,1.0,0.998826,0.001174,True,False,1.0,0.998826,0.001174,True,False,False,False,False,False
case_000645,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000647,missing_transition,routing,1.0,0.995833,0.004167,True,False,1.0,0.995833,0.004167,True,False,False,False,False,False
case_000648,wrong_target,routing,1.0,0.987627,0.012373,True,False,1.0,0.987627,0.012373,True,False,False,False,False,False
case_000649,wrong_source,routing,1.0,0.909091,0.090909,True,False,1.0,0.909091,0.090909,True,False,False,False,False,False
case_000650,wrong_event,routing,1.0,0.904762,0.095238,True,False,1.0,0.904762,0.095238,True,False,False,False,False,False
case_000651,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000652,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000653,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000654,guard_flip,guard,1.0,0.986301,0.013699,True,False,1.0,0.986301,0.013699,True,False,False,False,False,False
case_000655,guard_weaken,guard,1.0,0.99569,0.00431,True,False,1.0,0.99569,0.00431,True,False,False,False,False,False
case_000656,guard_strengthen,guard,1.0,0.998804,0.001196,True,False,1.0,0.998804,0.001196,True,False,False,False,False,False
case_000657,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.227273,0.772727,True,False,True,True,True,False
case_000658,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000659,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000660,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000661,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000663,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000664,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000666,missing_transition,routing,1.0,0.986842,0.013158,True,False,1.0,0.986842,0.013158,True,False,False,False,False,False
case_000667,wrong_target,routing,1.0,0.995833,0.004167,True,False,1.0,0.995833,0.004167,True,False,False,False,False,False
case_000668,wrong_source,routing,1.0,0.987356,0.012644,True,False,1.0,0.987356,0.012644,True,False,False,False,False,False
case_000669,wrong_event,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000670,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000671,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000672,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000673,guard_flip,guard,1.0,0.952381,0.047619,True,False,1.0,0.952381,0.047619,True,False,False,False,False,False
case_000674,guard_weaken,guard,1.0,0.90411,0.09589,True,False,1.0,0.90411,0.09589,True,False,False,False,False,False
case_000675,guard_strengthen,guard,1.0,0.995902,0.004098,True,False,1.0,0.995902,0.004098,True,False,False,False,False,False
case_000676,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.998825,0.001175,True,False,True,True,True,False
case_000677,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000678,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000679,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000680,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000682,guard_inter_class,guard,1.0,0.987179,0.012821,True,False,1.0,0.987179,0.012821,True,False,False,False,False,False
case_000683,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000685,missing_transition,routing,1.0,0.952381,0.047619,True,False,1.0,0.952381,0.047619,True,False,False,False,False,False
case_000686,wrong_target,routing,1.0,0.985915,0.014085,True,False,1.0,0.985915,0.014085,True,False,False,False,False,False
case_000687,wrong_source,routing,1.0,0.995902,0.004098,True,False,1.0,0.995902,0.004098,True,False,False,False,False,False
case_000688,wrong_event,routing,1.0,0.998851,0.001149,True,False,1.0,0.998851,0.001149,True,False,False,False,False,False
case_000689,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000690,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000691,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000692,guard_flip,guard,1.0,0.998767,0.001233,True,False,1.0,0.998767,0.001233,True,False,False,False,False,False
case_000693,guard_weaken,guard,1.0,0.954545,0.045455,True,False,1.0,0.954545,0.045455,True,False,False,False,False,False
case_000694,guard_strengthen,guard,1.0,0.986842,0.013158,True,False,1.0,0.986842,0.013158,True,False,False,False,False,False
case_000695,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.995918,0.004082,True,False,True,True,True,False
case_000696,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000697,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000698,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000699,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000702,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000704,missing_transition,routing,1.0,0.99883,0.00117,True,False,1.0,0.99883,0.00117,True,False,False,False,False,False
case_000705,wrong_target,routing,1.0,0.772727,0.227273,True,False,1.0,0.772727,0.227273,True,False,False,False,False,False
case_000706,wrong_source,routing,1.0,0.985915,0.014085,True,False,1.0,0.985915,0.014085,True,False,False,False,False,False
case_000707,wrong_event,routing,1.0,0.995763,0.004237,True,False,1.0,0.995763,0.004237,True,False,False,False,False,False
case_000708,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000709,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000710,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000711,guard_flip,guard,1.0,0.995349,0.004651,True,False,1.0,0.995349,0.004651,True,False,False,False,False,False
case_000712,guard_weaken,guard,1.0,0.987414,0.012586,True,False,1.0,0.987414,0.012586,True,False,False,False,False,False
case_000713,guard_strengthen,guard,1.0,0.954545,0.045455,True,False,1.0,0.954545,0.045455,True,False,False,False,False,False
case_000714,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.794872,0.205128,True,False,True,True,True,False
case_000715,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000716,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000717,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000718,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000720,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000721,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000723,missing_transition,routing,1.0,0.963115,0.036885,True,False,1.0,0.963115,0.036885,True,False,False,False,False,False
case_000724,wrong_target,routing,1.0,0.998857,0.001143,True,False,1.0,0.998857,0.001143,True,False,False,False,False,False
case_000725,wrong_source,routing,1.0,0.227273,0.772727,True,False,1.0,0.227273,0.772727,True,False,False,False,False,False
case_000726,wrong_event,routing,1.0,0.910256,0.089744,True,False,1.0,0.910256,0.089744,True,False,False,False,False,False
case_000727,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000728,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000729,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000730,guard_flip,guard,1.0,0.918605,0.081395,True,False,1.0,0.918605,0.081395,True,False,False,False,False,False
case_000731,guard_weaken,guard,1.0,0.995575,0.004425,True,False,1.0,0.995575,0.004425,True,False,False,False,False,False
case_000732,guard_strengthen,guard,1.0,0.9875,0.0125,True,False,1.0,0.9875,0.0125,True,False,False,False,False,False
case_000733,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.5,0.5,True,False,True,True,True,False
case_000734,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000735,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000736,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000737,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000739,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000740,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000742,missing_transition,routing,1.0,0.911392,0.088608,True,False,1.0,0.911392,0.088608,True,False,False,False,False,False
case_000743,wrong_target,routing,1.0,0.471616,0.528384,True,False,1.0,0.471616,0.528384,True,False,False,False,False,False
case_000744,wrong_source,routing,1.0,0.926594,0.073406,True,False,1.0,0.926594,0.073406,True,False,False,False,False,False
case_000745,wrong_event,routing,1.0,0.961538,0.038462,True,False,1.0,0.961538,0.038462,True,False,False,False,False,False
case_000746,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000747,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000748,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000749,guard_flip,guard,1.0,0.47619,0.52381,True,False,1.0,0.47619,0.52381,True,False,False,False,False,False
case_000750,guard_weaken,guard,1.0,0.988095,0.011905,True,False,1.0,0.988095,0.011905,True,False,False,False,False,False
case_000751,guard_strengthen,guard,1.0,0.995434,0.004566,True,False,1.0,0.995434,0.004566,True,False,False,False,False,False
case_000752,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.986284,0.013716,True,False,True,True,True,False
case_000753,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000754,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000755,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000756,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000758,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000759,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000761,missing_transition,routing,1.0,0.772727,0.227273,True,False,1.0,0.772727,0.227273,True,False,False,False,False,False
case_000762,wrong_target,routing,1.0,0.987654,0.012346,True,False,1.0,0.987654,0.012346,True,False,False,False,False,False
case_000763,wrong_source,routing,1.0,0.995781,0.004219,True,False,1.0,0.995781,0.004219,True,False,False,False,False,False
case_000764,wrong_event,routing,1.0,0.998804,0.001196,True,False,1.0,0.998804,0.001196,True,False,False,False,False,False
case_000765,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000766,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000767,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000768,guard_flip,guard,1.0,0.926239,0.073761,True,False,1.0,0.926239,0.073761,True,False,False,False,False,False
case_000769,guard_weaken,guard,1.0,0.961538,0.038462,True,False,1.0,0.961538,0.038462,True,False,False,False,False,False
case_000770,guard_strengthen,guard,1.0,0.987654,0.012346,True,False,1.0,0.987654,0.012346,True,False,False,False,False,False
case_000771,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.996183,0.003817,True,False,True,True,True,False
case_000772,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000773,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000774,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000775,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000778,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000780,missing_transition,routing,1.0,0.99878,0.00122,True,False,1.0,0.99878,0.00122,True,False,False,False,False,False
case_000781,wrong_target,routing,1.0,0.952381,0.047619,True,False,1.0,0.952381,0.047619,True,False,False,False,False,False
case_000782,wrong_source,routing,1.0,0.987013,0.012987,True,False,1.0,0.987013,0.012987,True,False,False,False,False,False
case_000783,wrong_event,routing,1.0,0.995763,0.004237,True,False,1.0,0.995763,0.004237,True,False,False,False,False,False
case_000784,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000785,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000786,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000787,guard_flip,guard,1.0,0.963415,0.036585,True,False,1.0,0.963415,0.036585,True,False,False,False,False,False
case_000788,guard_weaken,guard,1.0,0.998822,0.001178,True,False,1.0,0.998822,0.001178,True,False,False,False,False,False
case_000789,guard_strengthen,guard,1.0,0.761905,0.238095,True,False,1.0,0.761905,0.238095,True,False,False,False,False,False
case_000790,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.987179,0.012821,True,False,True,True,True,False
case_000791,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000792,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000793,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000794,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000796,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000797,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000799,missing_transition,routing,1.0,0.995413,0.004587,True,False,1.0,0.995413,0.004587,True,False,False,False,False,False
case_000800,wrong_target,routing,1.0,0.99881,0.00119,True,False,1.0,0.99881,0.00119,True,False,False,False,False,False
case_000801,wrong_source,routing,1.0,0.454545,0.545455,True,False,1.0,0.454545,0.545455,True,False,False,False,False,False
case_000802,wrong_event,routing,1.0,0.975309,0.024691,True,False,1.0,0.975309,0.024691,True,False,False,False,False,False
case_000803,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000804,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000805,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000806,guard_flip,guard,1.0,0.794872,0.205128,True,False,1.0,0.794872,0.205128,True,False,False,False,False,False
